method,shift,trial,mass,friction,fragility,tightness,success,object_damage,slip_drop,insertion_failure,excess_force,force_profile_rmse,force_error_variance,retries,handoff_balance_error,mean_speed,insertion_speed,slip_probability,damage_probability
haptic_force_rich,0.0,109,0.45115630705332826,0.7843484606630592,7.882576708525335,0.2478306128418791,1.0,0.0,0.0,0.0,0.0,0.39002247645140686,0.026209636011363984,0.0,0.00013547766748995402,0.975999373619495,0.908345822451998,0.08236754363346922,0.0
haptic_force_rich,0.0,110,0.5382241470986016,0.588060480795212,7.92147628135813,0.4953887174349766,0.0,0.0,1.0,0.0,0.0,0.1309450888519528,0.01148836953820888,0.0,0.0012793233894321623,0.9636445041050491,0.8335949825015133,0.07761954101138989,0.0
haptic_force_rich,0.0,111,0.48910790067080834,0.7288374012042677,9.107275852786044,0.3321011119099128,1.0,0.0,0.0,0.0,0.0,0.2755846143732853,0.015419396992982993,0.0,0.0005963986003841099,0.9706155305360449,0.8806734782689665,0.07743394800207007,0.0
haptic_force_rich,0.0,112,0.6102991721897311,0.8003353128212043,10.306855415588672,0.5160036231292365,1.0,0.0,0.0,0.0,0.0,0.22432865814434202,0.013792268398220021,0.0,0.0008596834499613532,0.9608166399005472,0.8205443462564788,0.08167887591554061,0.0
haptic_force_rich,0.0,113,0.6050185821935056,0.7671121565810005,7.817367718539909,0.3320929540715347,1.0,0.0,0.0,0.0,0.0,0.21778812448308402,0.013235113170924207,0.0,0.0010072509968397743,0.9729684684054556,0.8893298422498169,0.07754555330104809,0.0
haptic_force_rich,0.0,114,0.3848978763368965,0.6513938661038041,8.161697718523179,0.3158558378708585,1.0,0.0,0.0,0.0,0.0,0.2792102158655235,0.016281882400715136,0.0,0.00010861554088282478,0.9746370110765247,0.9002605686507892,0.08033333471621336,0.0
haptic_force_rich,0.0,115,0.6013986728236287,0.6169038353183046,9.302962440782217,0.3662156489079602,1.0,0.0,0.0,0.0,0.0,0.22023642657564668,0.013040752994916227,0.0,0.0017037950673069245,0.966783568525716,0.8551253283654845,0.08072417445498382,0.0
haptic_force_rich,0.0,116,0.38206521216012623,0.5930356527802211,8.980037419168504,0.548854959892866,0.0,0.0,1.0,0.0,0.0,0.3508996107226793,0.02353864521605931,0.0,0.0004669643502217013,0.9601900823992644,0.8156113835588782,0.08076822600810536,0.0
haptic_force_rich,0.0,117,0.4037091551702729,0.6798409755270093,9.195772879639682,0.5812943839518151,1.0,0.0,0.0,0.0,0.0,0.14077944670698778,0.011450763734174477,0.0,0.00025518588587772686,0.959595786172064,0.8134499390737242,0.07948383336177423,0.0
haptic_force_rich,0.0,118,0.3683971361860289,0.596935831921907,9.023820112428535,0.5628578276598043,0.0,0.0,1.0,0.0,0.0,0.2503502595533263,0.014641860433676745,0.0,0.0013288905341332798,0.9562710113963862,0.7957887861510102,0.07911044910427602,0.0
haptic_force_rich,0.0,119,0.6160626200822963,0.8386633505023193,7.340273914080105,0.22081589687470338,1.0,0.0,0.0,0.0,0.0,0.19392390370756965,0.011729763260098848,0.0,0.0004914994214322882,0.9782667742372778,0.9230248910526362,0.08419781998182566,0.0
haptic_force_rich,0.0,120,0.5090488432513105,0.7308131244950206,8.68084619460941,0.28073957887829065,1.0,0.0,0.0,0.0,0.0,0.18353785321333724,0.011529693848115051,0.0,0.0003407122712114539,0.9733976675258502,0.8946232830288602,0.0773645668236848,0.0
haptic_force_rich,0.0,121,0.48102827607491055,0.7847305352770033,7.886180133561505,0.6260930843526223,1.0,0.0,0.0,0.0,0.0,0.2765965070988183,0.016825678060149844,1.0,0.0010420848885681286,0.953594562709952,0.7802210305817202,0.080935310928404,0.0
haptic_force_rich,0.0,122,0.6126696473858321,0.7024790491376974,8.27721143011322,0.5190303816269661,1.0,0.0,0.0,0.0,0.0,0.1550106466942134,0.011509596721587674,0.0,0.0013774559772976181,0.9601773246667862,0.8197337711941864,0.0776462431728306,0.0
haptic_force_rich,0.0,123,0.36708224743931034,0.5888087882337818,8.346832862869162,0.3857895679839066,0.0,0.0,1.0,0.0,0.0,0.158025776882623,0.011298386291618766,0.0,0.00025839771645925206,0.9685249742751632,0.8636400059962608,0.07880811591847788,0.0
haptic_force_rich,0.0,124,0.5300069944021583,0.8138506383312799,9.398051946842012,0.564870005626595,1.0,0.0,0.0,0.0,0.0,0.12110107452152727,0.012176197631690259,0.0,0.0009870335149342597,0.9555281629087184,0.7895502992191462,0.07835152470831093,0.0
haptic_force_rich,0.0,125,0.5707605596011739,0.8521549647512008,7.306342412320508,0.3094022654214312,1.0,0.0,0.0,0.0,0.0,0.17155605881808741,0.011400664706368767,0.0,0.00021285359994889342,0.9735071443957405,0.8950138946352498,0.07732989339154159,0.0
haptic_force_rich,0.0,126,0.5412267821293106,0.8438113355006579,7.651645529626324,0.6067453587196688,1.0,0.0,0.0,0.0,0.0,0.39082549428372865,0.02804374294506154,1.0,0.0007099478312860237,0.9550585405101929,0.7878639767085202,0.07746477816727716,0.0
haptic_force_rich,0.0,127,0.47961687419948135,0.6983318819568027,8.222109245361771,0.4705376761797003,1.0,0.0,0.0,0.0,0.0,0.3539828520759487,0.02378657718922981,0.0,0.0005131774043764551,0.9619262094887017,0.8249247802490756,0.08062437821620598,0.0
haptic_force_rich,0.0,128,0.3734297129112865,0.6507832167724599,10.192340933626785,0.3123253309550728,1.0,0.0,0.0,0.0,0.0,0.19782365806031393,0.012019725264500047,0.0,0.0007971288373631811,0.9711589266315056,0.8843969330448099,0.07748845663004461,0.0
haptic_force_rich,0.0,129,0.47185475701366497,0.6690109911120813,7.700396684525751,0.5265455981014419,1.0,0.0,0.0,0.0,0.0,0.2261132628571131,0.013471825404799229,0.0,0.0015261666343096435,0.9584021626056867,0.8079201224049948,0.07768672380747217,0.0
haptic_force_rich,0.0,130,0.45783298691620344,0.7659805582394953,10.331101708766885,0.6152140764220878,1.0,0.0,0.0,0.0,0.0,0.3759754076736188,0.025849924888347656,1.0,0.00022046770996780838,0.9554933548208867,0.7917759550272986,0.07739292075200384,0.0
haptic_force_rich,0.0,131,0.5324907704858952,0.6803211102079099,8.4212215104042,0.44492149032160233,1.0,0.0,0.0,0.0,0.0,0.2593381412079527,0.015665883799151934,0.0,0.0008472754205184954,0.963989606497004,0.8374041737258421,0.07916472120663494,0.0
haptic_force_rich,0.0,132,0.5393693938061925,0.8276919154404914,9.416765210496894,0.4619637590350732,1.0,0.0,0.0,0.0,0.0,0.32210566276264657,0.019652592730116616,0.0,0.00034824055339351253,0.9642246801303364,0.8433112659153897,0.07736660882945233,0.0
haptic_force_rich,0.0,133,0.5391933020121081,0.618097183291904,8.73392325640831,0.5405440242557242,1.0,0.0,0.0,0.0,0.0,0.14422400527652932,0.011282685256473537,0.0,0.0010945730744618318,0.9579673175757332,0.8042257194669594,0.0775692927352819,0.0
haptic_force_rich,0.0,134,0.5748344119008183,0.8471123446892816,9.413350903914068,0.32231095215105254,1.0,0.0,0.0,0.0,0.0,0.3939710471609618,0.026961063110678425,0.0,0.0006768936331739594,0.9695627508436808,0.8721582088298456,0.07745580234156911,0.0
haptic_force_rich,0.0,135,0.5390155664165641,0.6269317470773782,7.471353369047332,0.3870801971083561,1.0,0.0,0.0,0.0,0.0,0.4092485724857552,0.031165346819040953,0.0,0.0015276542280006813,0.9712667517768983,0.8771118456423069,0.08053183089607222,0.0
haptic_force_rich,0.0,136,0.562366932568254,0.7376276687664411,7.566718696903565,0.32684149857487427,1.0,0.0,0.0,0.0,0.0,0.22072482374913002,0.012909364916345579,0.0,0.000725417227559726,0.9727023551067013,0.8899097112352946,0.07746897918957119,0.0
haptic_force_rich,0.0,137,0.5609355045635007,0.6626482658062836,7.725405975558824,0.2795712613132742,1.0,0.0,0.0,0.0,0.0,0.1146741160160642,0.01264998595565388,0.0,0.0008372029634172296,0.9747624791719405,0.9015288339254841,0.07758999438479139,0.0
haptic_force_rich,0.0,138,0.552516654129038,0.7698538449744856,9.046323767496569,0.45070481597490564,1.0,0.0,0.0,0.0,0.0,0.2662865923341514,0.01598596445456679,0.0,0.0005606359024353133,0.9651591345235228,0.8457183393327812,0.0774242402695021,0.0
haptic_force_rich,0.0,139,0.5618613068581386,0.8008967138970273,8.864779405796032,0.23310786880297193,1.0,0.0,0.0,0.0,0.0,0.5077588660549067,0.041005560915562796,0.0,0.0007578795680210649,0.9773576346668116,0.9194769784488848,0.07820367925811408,0.0
haptic_force_rich,0.0,140,0.47217818730492445,0.7485905986355685,7.68363142340509,0.40139004176411697,1.0,0.0,0.0,0.0,0.0,0.21499112366920528,0.012698524891522843,0.0,0.0016985175546483393,0.9654661988722604,0.8521452699083994,0.08046393201086542,0.0
haptic_force_rich,0.0,141,0.5723999654928833,0.7812280727543623,8.837705392651149,0.2783146716098669,1.0,0.0,0.0,0.0,0.0,0.32440341301657666,0.019106433252710827,0.0,0.0006687148206949679,0.9722414962745768,0.8888555448845518,0.07827806062975519,0.0
haptic_force_rich,0.0,142,0.5342037799651264,0.6641252364137221,7.397180162288657,0.36058127844774235,1.0,0.0,0.0,0.0,0.0,0.5368022584703074,0.04755322206582914,0.0,0.001422255955541932,0.9690109153964455,0.868857042628284,0.07942683298563505,0.0
haptic_force_rich,0.0,143,0.6133455427722145,0.7883586707861563,7.260201028708287,0.4424886576528938,1.0,0.0,0.0,0.0,0.0,0.1586809439143398,0.011524141348766356,0.0,0.001139961697051823,0.9660097719088189,0.8536836657766137,0.07995918981512802,0.0
haptic_force_rich,0.0,144,0.5685996311420992,0.7986488047539826,8.653712358127748,0.6121278337367725,1.0,0.0,0.0,0.0,0.0,0.33184409157767525,0.02155666652193598,0.0,0.000652924454693139,0.9534449885306434,0.7788760825657208,0.07744929413737875,0.0
haptic_force_rich,0.0,145,0.5719918157353517,0.8408437232421961,8.779310620176812,0.5096177140043359,1.0,0.0,0.0,0.0,0.0,0.39860307477654205,0.02803418014256472,0.0,0.0005522984738248189,0.9593898807380687,0.8142074381934529,0.07894541391128562,0.0
haptic_force_rich,0.0,146,0.5642873937422577,0.833979848055877,9.51097932685405,0.5570288615897923,1.0,0.0,0.0,0.0,0.0,0.19935824593776216,0.012622696288272835,0.0,0.0003246064795096589,0.9600540520696776,0.817727986301111,0.07736019838073178,0.0
haptic_force_rich,0.0,147,0.4484044221840232,0.5952900717751484,8.001688494431972,0.4040366780326543,0.0,0.0,1.0,0.0,0.0,0.17408491692036485,0.011519832493728873,0.0,0.0005663063464645133,0.9700902239418268,0.8737105053891637,0.08026062435517772,0.0
haptic_force_rich,0.0,148,0.4490537981363747,0.8212157567419175,9.33672589611515,0.5733454407901817,1.0,0.0,0.0,0.0,0.0,0.21278661571646332,0.013118400651612898,0.0,0.00037721204739829447,0.9558317528152719,0.7942090915719131,0.07737446765094941,0.0
haptic_force_rich,0.0,149,0.6043649706146194,0.6150234135969829,10.050192696965599,0.2451243485015546,1.0,0.0,0.0,0.0,0.0,0.23085127227516697,0.013429269335016933,0.0,0.0018689275107785907,0.977311368183072,0.9157389127644499,0.07778010061039967,0.0
haptic_force_rich,0.0,150,0.38854106714507125,0.6463220729440466,9.583855712358483,0.5768961326247998,1.0,0.0,0.0,0.0,0.0,0.3575249206205873,0.023907366518089165,0.0,0.00045944728957588745,0.9561820758884277,0.7934689677400134,0.08108122111589468,0.0
haptic_force_rich,0.0,151,0.532060342904666,0.5827938329540767,8.540951720876418,0.3287656155989452,0.0,0.0,1.0,0.0,0.0,0.1697824052082476,0.011232394619147622,0.0,0.0013118846679974988,0.9720540252344507,0.8853042059515445,0.07940249538871601,0.0
haptic_force_rich,0.0,152,0.4058421783177609,0.7712567621861112,9.124894566497185,0.4571744505138269,1.0,0.0,0.0,0.0,0.0,0.22284427269815116,0.013647047559517352,0.0,0.0007148152682663474,0.9637934703294487,0.8368469565469211,0.0799256506557294,0.0
haptic_force_rich,0.0,153,0.4874146094896865,0.8355210880827335,9.895111389215042,0.3691045540971302,1.0,0.0,0.0,0.0,0.0,0.24650105170142056,0.014270370294324231,0.0,0.0006189557404784124,0.9700378274393852,0.8764080340990168,0.08155192329247911,0.0
haptic_force_rich,0.0,154,0.45007829273853894,0.7658765296619399,7.806212141414553,0.5477035214956946,1.0,0.0,0.0,0.0,0.0,0.3096644054606813,0.018582604398155393,0.0,0.0014455866997075914,0.9562176449667421,0.7966173336389554,0.08076662119731463,0.0
haptic_force_rich,0.0,155,0.5628935827184398,0.6427702342020288,8.054456619653434,0.413607791317415,1.0,0.0,0.0,0.0,0.0,0.37296065404953366,0.025844229095167186,0.0,0.0014408847050355936,0.9671126413347945,0.8555114245269977,0.07949433595526652,0.0
haptic_force_rich,0.0,156,0.547122339745889,0.6351959136225305,10.17662070919114,0.45473504217223654,1.0,0.0,0.0,0.0,0.0,0.18327911876872544,0.011923597156446872,0.0,0.0011494302975831071,0.9629863306442535,0.8326886055256459,0.08206464286906616,0.0
haptic_force_rich,0.0,157,0.367973793819275,0.599436208973975,8.401741135785187,0.5604077507666577,0.0,0.0,1.0,0.0,0.0,0.17318103433546797,0.012045074113076126,0.0,0.00010477042296761151,0.9610442989985234,0.8189564498310518,0.07831833882268611,0.0
haptic_force_rich,0.0,158,0.48676018136301313,0.5895389252436447,9.720552675723846,0.5195622430922151,0.0,0.0,1.0,0.0,0.0,0.13712485130740043,0.01136639693462392,0.0,0.0008950836731965722,0.9621153765409868,0.8266508934098598,0.0775150691867635,0.0
haptic_force_rich,0.0,159,0.47492592181877075,0.6653508977076681,8.884701600058325,0.40790817966362924,1.0,0.0,0.0,0.0,0.0,0.17731737577816978,0.011787695059867013,0.0,0.0004930131965567284,0.9686155165058684,0.8638818059487585,0.08080862733349013,0.0
haptic_force_rich,0.0,160,0.5497543902091231,0.651423438094558,8.548682379991746,0.4745736393932316,1.0,0.0,0.0,0.0,0.0,0.33283752373072706,0.02117703308894337,0.0,0.0012743094123656034,0.9622538245867163,0.8293750665698101,0.07761817691955691,0.0
haptic_force_rich,0.0,161,0.5034330074277455,0.785698279863077,9.916507095193412,0.22192509820365416,1.0,0.0,0.0,0.0,0.0,0.361849529172079,0.022291543334482675,0.0,0.0006424662798810387,0.9783603330875379,0.9252645846567165,0.07744645465021262,0.0
haptic_force_rich,0.0,162,0.5483898741237767,0.7634299687625841,10.170145597122467,0.4316043754540164,1.0,0.0,0.0,0.0,0.0,0.29455130485334186,0.01697446035181707,0.0,0.0006248368809875363,0.965687089978964,0.8530605217958717,0.07744166832800971,0.0
haptic_force_rich,0.0,163,0.4141692614508158,0.6951160765199905,9.210867313787668,0.24638674035116345,1.0,0.0,0.0,0.0,0.0,0.25449460098941795,0.015027399003549536,0.0,0.0015773146452090637,0.9744752122975064,0.8963165037587675,0.0831478856318549,0.0
haptic_force_rich,0.0,164,0.42204629930144094,0.6491668374478521,8.090121092597368,0.5817866336807961,1.0,0.0,0.0,0.0,0.0,0.23292595079074274,0.014037999639932538,0.0,0.0014447031613915686,0.9550593025079905,0.7873997524215547,0.07766454618386241,0.0
haptic_force_rich,0.0,165,0.38553775237254306,0.8279826913386374,9.116371787574941,0.42304338139483455,1.0,0.0,0.0,0.0,0.0,0.3699342663590572,0.024736845117894736,0.0,0.0006571022853356591,0.9668740832948123,0.8568031978971314,0.0774504284820897,0.0
haptic_force_rich,0.0,166,0.41553860638837786,0.7902356186328777,9.062890692083876,0.621881389407373,1.0,0.0,0.0,0.0,0.0,0.16384201595845904,0.012023258650263975,0.0,0.0005726297038818934,0.9511409266870555,0.7641277589595444,0.08279979388220333,0.0
haptic_force_rich,0.0,167,0.46259091815603887,0.6872032659012856,7.869487724775066,0.5773641157682584,1.0,0.0,0.0,0.0,0.0,0.25820300067988716,0.01596662174893433,0.0,0.00040273833122356017,0.9600829390086418,0.815329180146744,0.07738139252911819,0.0
haptic_force_rich,0.0,168,0.3986905189194313,0.6265408236864742,10.138827396318788,0.23905230897374471,1.0,0.0,0.0,0.0,0.0,0.2876294495643171,0.016456610516430856,0.0,0.0005542943118947895,0.9778772719739809,0.9198603026476858,0.07812516162072997,0.0
haptic_force_rich,0.0,169,0.5512019945588781,0.7287070697259338,10.155726224672476,0.2884129627667955,1.0,0.0,0.0,0.0,0.0,0.21017074729048646,0.012354392200449734,0.0,0.0010708795394727896,0.9730369122774324,0.8925246440192469,0.08588809908707712,0.0
haptic_force_rich,0.0,170,0.46079717102595796,0.849239218742526,9.037788775325478,0.35134962967203087,1.0,0.0,0.0,0.0,0.0,0.1898660495941114,0.011909579536494833,0.0,0.0005772932942199232,0.9701565710129872,0.8774304662131726,0.07742876175566189,0.0
haptic_force_rich,0.0,171,0.5891034885196018,0.721400882586269,9.444740325970377,0.34162735622783785,1.0,0.0,0.0,0.0,0.0,0.39877657134179567,0.02806991072597991,0.0,0.001229148700543784,0.9720995828375707,0.886345054400787,0.07786200588325129,0.0
haptic_force_rich,0.0,172,0.5825932145802527,0.7679330455562087,9.770706023254135,0.35430957298127347,1.0,0.0,0.0,0.0,0.0,0.12208455646137502,0.011663504649235866,0.0,0.0014284628260260734,0.9697030072274327,0.8718168394999539,0.08302730351468796,0.0
haptic_force_rich,0.0,173,0.5137730690544653,0.848210727276802,9.877268503549441,0.335792625598944,1.0,0.0,0.0,0.0,0.0,0.41006804287303633,0.028011993794425136,0.0,0.00041718294283923967,0.9715236870124725,0.8862305735199463,0.07738531137595835,0.0
haptic_force_rich,0.0,174,0.6067780618087877,0.6531630007371536,7.237409981565239,0.43659217305878434,1.0,0.0,0.0,0.0,0.0,0.13357131189952046,0.011386455291366535,0.0,0.0013629328591079999,0.9664027591449805,0.8503377796960111,0.08475328293285828,0.0
haptic_force_rich,0.0,175,0.6176751218322776,0.7683904731790014,8.177230949754925,0.5511233336434296,1.0,0.0,0.0,0.0,0.0,0.21248696810396356,0.013392503700039261,0.0,0.0008736536741841904,0.957004711093421,0.7971988727028796,0.07894511051942976,0.0
haptic_force_rich,0.0,176,0.41905392043693124,0.6251842408472801,8.318556888901917,0.6202929268192352,1.0,0.0,0.0,0.0,0.0,0.19686729392592106,0.012899416614706985,1.0,0.0004393414781578639,0.9527302230576444,0.7713275019732937,0.07876254287671226,0.0
haptic_force_rich,0.0,177,0.5307331150243038,0.7401114459126774,9.166831745781641,0.29027364570398584,1.0,0.0,0.0,0.0,0.0,0.35698348385457307,0.022090764130860693,0.0,0.0006416693810942961,0.9731904228782783,0.8947619798894298,0.07903080021262163,0.0
haptic_force_rich,0.0,178,0.3774365679166846,0.7877009701001514,8.155436701486884,0.5317982665462484,1.0,0.0,0.0,0.0,0.0,0.2858452504914555,0.017563662482846486,0.0,0.00059436416680988,0.9590802407066231,0.8104319881862174,0.08016959915298608,0.0
haptic_force_rich,0.0,179,0.5237968041659224,0.6276300973034512,9.178018435123077,0.5774321044645541,1.0,0.0,0.0,0.0,0.0,0.1824819370131724,0.012099299514371798,0.0,0.0009696228433358586,0.9565112701926792,0.7955837067941618,0.077633657395745,0.0
pose_only_visual,0.33,0,0.47191573747767734,0.6142725282518562,7.104523183394882,0.36869215134119626,0.0,1.0,0.0,0.0,0.01831354445036631,2.408464634698939,1.295584043911502,0.0,0.0019740058983057722,0.8622682268285147,0.8311089295746716,0.09819820024271696,0.35544944626541686
pose_only_visual,0.33,1,0.4274278916805623,0.5334247157222302,7.320103374482454,0.3657541363584143,0.0,1.0,1.0,0.0,0.011482961277760906,2.333031601652608,1.3885652445699332,0.0,0.00293085016027171,0.8621826437231673,0.8283535961269265,0.1262564523431374,0.25272651980146266
pose_only_visual,0.33,2,0.4969353941593452,0.8110278060832673,7.630757866959177,0.3745893010194493,1.0,0.0,0.0,0.0,0.0051908385969112,2.808347908535895,0.9364342219431551,0.0,0.00155549710959592,0.8578203752961251,0.8135615413696121,0.08958860439255543,0.11371682063750632
pose_only_visual,0.33,3,0.5609073674822526,0.7294904531755548,7.869081932465437,0.5245951064055737,1.0,0.0,0.0,0.0,0.004746966076515122,2.3932435713748554,1.2973759465310992,1.0,0.003982459617078929,0.8555768321588512,0.7966314004195441,0.09891173203823235,0.10066313426324414
pose_only_visual,0.33,4,0.4824210528305489,0.5634755065407451,8.213978306768245,0.39419637314484235,0.0,0.0,1.0,0.0,0.0,2.2140574556075743,1.5558540964798644,0.0,0.003895624578565895,0.8573183451958577,0.8073382536472844,0.19159940424747846,0.0
pose_only_visual,0.33,5,0.41544995787370975,0.8150580419615716,6.79877238980899,0.4867484239262826,0.0,1.0,0.0,0.0,0.04208137481269755,3.092908409597957,0.7698267090327957,1.0,0.0016386204379619956,0.8540990147830915,0.7935055043057073,0.07771734777027214,0.5692119526862877
pose_only_visual,0.33,6,0.6039260663201342,0.6655216866474322,8.897500454639198,0.29164375091905187,1.0,0.0,0.0,0.0,0.0,2.1249281713931656,1.7267832569356083,0.0,0.005524965088044729,0.8658009351337942,0.8500082080245753,0.2469425463894752,0.0
pose_only_visual,0.33,7,0.5588563586547931,0.5669924088086874,7.562226350950711,0.2974657432732786,0.0,0.0,1.0,0.0,0.0046442232901737525,2.0011277468972146,2.014551439963328,0.0,0.006265927717061139,0.8655894332446389,0.849535240005071,0.40454438301662804,0.097614309665356
pose_only_visual,0.33,8,0.6466378154771524,0.7956495277403499,7.082564302646785,0.43855733740983427,0.0,1.0,0.0,0.0,0.021961174716186624,2.301544963455134,1.4221061046754153,1.0,0.007693863691878452,0.862224427030689,0.8384763656021528,0.12699525302190037,0.4029011097199202
pose_only_visual,0.33,9,0.4964565013961616,0.7427848813610161,8.430739905042676,0.3232970766376386,1.0,0.0,0.0,0.0,0.0,2.6625175991258674,1.0500731319552874,0.0,0.0005143529371403323,0.8608546632884048,0.8292794054892381,0.07741167848069586,0.0
pose_only_visual,0.33,10,0.6429814143725254,0.7499524549152284,7.244340997800614,0.5127175783344426,0.0,1.0,0.0,0.0,0.019156516304315283,2.2018476253612964,1.5597257069813535,1.0,0.003941969242579385,0.8584193395325462,0.8090145419226796,0.18965335024093927,0.3712534488312751
pose_only_visual,0.33,11,0.5266902491886789,0.7953370921664171,6.700381004460626,0.6667649361628757,0.0,1.0,0.0,0.0,0.07478998976962899,2.6470884891131297,1.0367755011011763,1.0,0.011738628115199946,0.8496181606880162,0.781811230680124,0.08459166229562093,0.7241682485246921
pose_only_visual,0.33,12,0.5693264608231297,0.7180326209364387,7.800383285397249,0.38475657179221373,1.0,0.0,0.0,0.0,0.0027626314685893164,2.3502559188500918,1.3644087476401328,1.0,0.005558986473368258,0.8597077599744423,0.8219636446687736,0.12324328831422819,0.03991515777059962
pose_only_visual,0.33,13,0.5040981439609149,0.6674163256772692,7.828654165798424,0.4086673227335874,1.0,0.0,0.0,0.0,0.0028401183860355702,2.4356377443597976,1.2607436324124761,1.0,0.003051481705123962,0.8607046075742891,0.8228233284924026,0.09784490475244408,0.042362571879854816
pose_only_visual,0.33,14,0.6789936137404294,0.6127875821612284,7.276712432576425,0.6581192077014211,0.0,1.0,1.0,0.0,0.024525428089293026,1.83480672107884,2.30006916964796,1.0,0.009944703121739574,0.85815460241673,0.8001840182850369,0.9409252827860095,0.43714395363599146
pose_only_visual,0.33,15,0.5813262512352686,0.7445798103964796,7.523775974139265,0.5984805923965164,0.0,1.0,0.0,0.0,0.014222493517051708,2.3593415341694866,1.3300640040784386,1.0,0.004387835188104573,0.8551020522374593,0.794142993434053,0.12310993321317115,0.3005438332980285
pose_only_visual,0.33,16,0.4290248479706675,0.6283231168528791,9.042994627768072,0.49577326907398006,1.0,0.0,0.0,0.0,0.0,2.608842868463789,1.0822943241349863,1.0,0.00623039473768962,0.8610198041027659,0.8202123478619877,0.07899610497365572,0.0
pose_only_visual,0.33,17,0.669757011379454,0.7719800260266896,6.544298750795175,0.3708826816051233,0.0,1.0,0.0,0.0,0.061554692124951765,2.193251868712431,1.5927167315820057,0.0,0.005762551209135724,0.8636338343640935,0.8328181245175407,0.20498380139898176,0.6612696212345667
pose_only_visual,0.33,18,0.45864953151405957,0.594949837616956,8.894398570285329,0.7127282073059238,1.0,0.0,0.0,0.0,0.0,2.3720505148899247,1.3029095807124522,1.0,0.0011889299259505387,0.8453558630330805,0.7435150459023134,0.10712718480722301,0.0
pose_only_visual,0.33,19,0.6060401226664296,0.6855082312136435,6.764736832331063,0.5534454970690377,0.0,1.0,0.0,0.0,0.05242584165680789,2.146862230551103,1.6471916683749328,1.0,0.006987321685087311,0.854862829471195,0.7966583945375347,0.21516155065020778,0.6278888000833094
pose_only_visual,0.33,20,0.4026628464260119,0.570699088470095,7.620286079345198,0.6765638572413142,1.0,0.0,0.0,0.0,0.014632504914421708,2.533994585780552,1.1352799838853362,1.0,0.006301377535170821,0.8492443188193891,0.7653911835459927,0.07923104656500018,0.3067110398455962
pose_only_visual,0.33,21,0.5688691768246774,0.7261565506942244,7.840588478608863,0.6310928259567499,1.0,0.0,0.0,0.0,0.007936776498445501,2.3504375444918124,1.3375518342929997,1.0,0.004241929619297823,0.8526147448279521,0.7764925083920263,0.1298304441994504,0.18235080102112067
pose_only_visual,0.33,22,0.49441850847025803,0.8191294481953546,9.801685590590045,0.6299101632907627,1.0,0.0,0.0,0.0,0.0,2.809720553499303,0.9194033849206917,1.0,0.002149357914242153,0.8465347394536804,0.7603180914754522,0.08210638281245144,0.0
pose_only_visual,0.33,23,0.6020550795666142,0.7485593441270395,7.856041129086211,0.507778639127842,1.0,0.0,0.0,0.0,0.0045781787766245785,2.314131934524045,1.3972839064226557,1.0,0.0039056665820469566,0.8580338362281907,0.8077592925803675,0.1316091748138073,0.09564902696506827
pose_only_visual,0.33,24,0.6471808489079229,0.7008319745047138,9.29772386293653,0.7062537525471762,1.0,0.0,0.0,0.0,0.0,2.065240520277102,1.7830563849029877,1.0,0.004558325588888857,0.8490094305183579,0.7627448785168226,0.25619705950960237,0.0
pose_only_visual,0.33,25,0.58485140240088,0.6418695818616995,8.390308859910023,0.6090286116985769,1.0,0.0,0.0,0.0,0.0004909818149471975,2.0935864154652415,1.7397933081924333,1.0,0.005589051676295029,0.8478020486614968,0.7580343751456123,0.2521187717709118,0.0
pose_only_visual,0.33,26,0.6386037887086171,0.7373932567379646,9.064540533296608,0.5300743219312553,1.0,0.0,0.0,0.0,0.0,2.1833199437607065,1.5876805324853283,1.0,0.0049913817900813775,0.8517664985815113,0.7769641076399998,0.2031131339322051,0.0
pose_only_visual,0.33,27,0.47023194072234575,0.5392336553778755,6.827197501119957,0.3279973938417582,0.0,1.0,1.0,0.0,0.031308590589955575,2.188084038585531,1.6072842356727668,0.0,0.005689278323034017,0.8627888821737189,0.8345922049118182,0.19769031298381065,0.47976903259624404
pose_only_visual,0.33,28,0.5637316541096126,0.5942995931082515,8.53904367918558,0.3485061624331475,0.0,0.0,1.0,0.0,0.0,2.051694471554462,1.8740376769108915,0.0,0.006265235773549137,0.8601215563017979,0.8232701403571365,0.3181625903685559,0.0
pose_only_visual,0.33,29,0.636528290113797,0.7211426565702804,8.197962054716234,0.3349046696336791,1.0,0.0,0.0,0.0,0.0,2.1670540157099585,1.642452799078291,0.0,0.0031784082247578163,0.860840885657789,0.8260588779629303,0.197016425840717,0.0
pose_only_visual,0.33,30,0.4298067985514771,0.7408178087897975,6.65130207509183,0.5772400997959526,0.0,1.0,0.0,0.0,0.07017881921828581,2.8803616041976814,0.8776704167236853,1.0,0.0043072173923422875,0.8525071557885769,0.7829705890325719,0.07844732379679072,0.7046392346386765
pose_only_visual,0.33,31,0.5113173630865051,0.7311453864722834,8.506287115434867,0.5823093968357747,1.0,0.0,0.0,0.0,0.0,2.5583800137700625,1.1205150953259204,1.0,0.0037043949583804355,0.8499024416530034,0.7731487030982113,0.07835494037345893,0.0
