method,mode,poison_rate,phase,output_residual_norm,activation_delta_norm,weighted_activation_contribution
phase_residual_filter,early_release,0.05,0.2,0.0012364405191814432,1.6880125663236076,0.03315987287555467
phase_residual_filter,early_release,0.05,0.225,0.002596592728144948,1.691463892609935,0.038117148194398966
phase_residual_filter,early_release,0.05,0.25,0.004764485422550987,1.6954157281933018,0.04262150589519263
phase_residual_filter,early_release,0.05,0.275,0.007621418402862142,1.6997671195435047,0.04651889860471238
phase_residual_filter,early_release,0.05,0.30000000000000004,0.010103753087341143,1.7046704597152826,0.04996419471504064
phase_residual_filter,early_release,0.05,0.325,0.011071073557401776,1.7102006077305048,0.05316286437540226
phase_residual_filter,early_release,0.05,0.35000000000000003,0.010146442167540124,1.7162307440009459,0.056139271754951536
phase_residual_filter,early_release,0.05,0.375,0.008109627644533884,1.7228400377177535,0.058644208345791614
phase_residual_filter,early_release,0.05,0.4,0.0065826884954964865,1.73018545730196,0.06027822953961982
phase_residual_filter,early_release,0.05,0.42500000000000004,0.006652970948602133,1.7381757301195817,0.06086802560321689
phase_residual_filter,early_release,0.05,0.45,0.00799862105819499,1.7467992522598328,0.060900697464030006
phase_residual_filter,early_release,0.05,0.47500000000000003,0.010622319676564665,1.756244794956857,0.061549621154932635
phase_residual_filter,early_release,0.05,0.5,0.015045870061267032,1.7665017551388698,0.06390347707959206
phase_residual_filter,early_release,0.05,0.525,0.020867980085716283,1.7774865062253082,0.06785359664458189
phase_residual_filter,early_release,0.05,0.55,0.025949169619061938,1.789359557969139,0.07197102845457538
phase_residual_filter,early_release,0.05,0.5750000000000001,0.02679815182182691,1.8022048631542256,0.07478462670821082
phase_residual_filter,early_release,0.05,0.6000000000000001,0.019904854919218277,1.8159134661814678,0.07652591589839086
phase_residual_filter,early_release,0.05,0.625,0.004585702617037442,1.8305710299147941,0.0801529727314174
phase_residual_filter,early_release,0.05,0.65,0.023214548949797742,1.846333655289325,0.08971042327763643
phase_residual_filter,early_release,0.05,0.675,0.05352921090065239,1.8631220085334688,0.10584230037735434
phase_residual_filter,early_release,0.05,0.7000000000000001,0.082202580218937,1.8809309865664694,0.12424155101578077
phase_residual_filter,early_release,0.05,0.7250000000000001,0.10204953474594165,1.899939672905754,0.13876025136200737
phase_residual_filter,early_release,0.05,0.75,0.10770882832534641,1.9201391854251673,0.14459717004030231
phase_residual_filter,early_release,0.05,0.775,0.09746736563611752,1.9414524459803681,0.1400232754052899
phase_residual_filter,early_release,0.05,0.8,0.0739460368096332,1.964023020248595,0.12691594112937452
phase_residual_filter,early_release,0.05,0.8250000000000001,0.04328684790795541,1.987909048971172,0.11013692125514934
phase_residual_filter,early_release,0.05,0.8500000000000001,0.013219250206878983,2.01293647879241,0.09565178560451927
phase_residual_filter,early_release,0.05,0.875,0.009871268226528031,2.038900593725245,0.087297797430278
phase_residual_filter,early_release,0.05,0.9,0.021052022387061935,2.0650536475341497,0.08416321887355142
phase_residual_filter,early_release,0.05,0.925,0.020213816276037463,2.089088774137108,0.0823714024836726
phase_residual_filter,early_release,0.05,0.9500000000000001,0.010149085339186856,2.1066352679540823,0.07893886192344897
phase_residual_filter,early_release,0.05,0.9750000000000001,0.0072442157213810495,2.1116160514127396,0.07302320268856925
phase_residual_filter,early_release,0.05,1.0,0.022060458550970892,2.0985743316485963,0.06509639595501523
token_channel_shrinkage,early_release,0.05,0.0,0.05444979033605695,1.550488382882746,0.09142095211373295
token_channel_shrinkage,early_release,0.05,0.025,0.050037105461348194,1.6140739910499546,0.09222068132951661
token_channel_shrinkage,early_release,0.05,0.05,0.04629314097378514,1.6502763866055798,0.09303863633915348
token_channel_shrinkage,early_release,0.05,0.07500000000000001,0.04345599983150756,1.668001620570461,0.09380912949264984
token_channel_shrinkage,early_release,0.05,0.1,0.0416197227999969,1.6758420472091324,0.09448636861414213
token_channel_shrinkage,early_release,0.05,0.125,0.04074731068647809,1.6796363091732556,0.09506448760509933
token_channel_shrinkage,early_release,0.05,0.15000000000000002,0.04069376123596325,1.6823832107023615,0.09556635546997846
token_channel_shrinkage,early_release,0.05,0.17500000000000002,0.04122607503522629,1.685072665193246,0.0960230711693213
token_channel_shrinkage,early_release,0.05,0.2,0.042035417464991,1.6880125663236076,0.09647210162801668
token_channel_shrinkage,early_release,0.05,0.225,0.042746723573906395,1.691463892609935,0.09696716876504329
token_channel_shrinkage,early_release,0.05,0.25,0.042942265864297245,1.6954157281933018,0.09759590944087435
token_channel_shrinkage,early_release,0.05,0.275,0.0422233112110854,1.6997671195435047,0.09851296396752889
token_channel_shrinkage,early_release,0.05,0.30000000000000004,0.040330496460101214,1.7046704597152826,0.09995474883870074
token_channel_shrinkage,early_release,0.05,0.325,0.03732517077711389,1.7102006077305048,0.10217117648440405
token_channel_shrinkage,early_release,0.05,0.35000000000000003,0.03380504456391401,1.7162307440009459,0.105272963318373
token_channel_shrinkage,early_release,0.05,0.375,0.031099363003834594,1.7228400377177535,0.10911131462818294
token_channel_shrinkage,early_release,0.05,0.4,0.03137842623921073,1.73018545730196,0.11333217581603329
token_channel_shrinkage,early_release,0.05,0.42500000000000004,0.03762666500910375,1.7381757301195817,0.11759514241114302
token_channel_shrinkage,early_release,0.05,0.45,0.05338994620990177,1.7467992522598328,0.12183005144498228
token_channel_shrinkage,early_release,0.05,0.47500000000000003,0.08219394458067707,1.756244794956857,0.12659520587365589
token_channel_shrinkage,early_release,0.05,0.5,0.12675396663740793,1.7665017551388698,0.1337886556580135
token_channel_shrinkage,early_release,0.05,0.525,0.1881302985782331,1.7774865062253082,0.14727456195119287
token_channel_shrinkage,early_release,0.05,0.55,0.2649610369015491,1.789359557969139,0.17155890366436055
token_channel_shrinkage,early_release,0.05,0.5750000000000001,0.3529919407856468,1.8022048631542256,0.20797060258607053
token_channel_shrinkage,early_release,0.05,0.6000000000000001,0.44513026772507175,1.8159134661814678,0.25231384190257866
token_channel_shrinkage,early_release,0.05,0.625,0.5321677386746622,1.8305710299147941,0.29655914475120754
token_channel_shrinkage,early_release,0.05,0.65,0.6041491629525502,1.846333655289325,0.3323733616901435
token_channel_shrinkage,early_release,0.05,0.675,0.6521364659116275,1.8631220085334688,0.35412252127359967
token_channel_shrinkage,early_release,0.05,0.7000000000000001,0.6699378208001375,1.8809309865664694,0.360019165429307
token_channel_shrinkage,early_release,0.05,0.7250000000000001,0.6553490233493334,1.899939672905754,0.35107080432774757
token_channel_shrinkage,early_release,0.05,0.75,0.6106000086813251,1.9201391854251673,0.32921335205931623
token_channel_shrinkage,early_release,0.05,0.775,0.5419217180493259,1.9414524459803681,0.29676138300409927
token_channel_shrinkage,early_release,0.05,0.8,0.45835563247866556,1.964023020248595,0.25756120992687453
token_channel_shrinkage,early_release,0.05,0.8250000000000001,0.37009194516693794,1.987909048971172,0.21799057357544216
token_channel_shrinkage,early_release,0.05,0.8500000000000001,0.2867307969550889,2.01293647879241,0.18578189647459084
token_channel_shrinkage,early_release,0.05,0.875,0.21586825160240097,2.038900593725245,0.16613100536819
token_channel_shrinkage,early_release,0.05,0.9,0.1622803871703074,2.0650536475341497,0.15792597733350264
token_channel_shrinkage,early_release,0.05,0.925,0.12776446882261125,2.089088774137108,0.1555082176435233
token_channel_shrinkage,early_release,0.05,0.9500000000000001,0.11150732320123863,2.1066352679540823,0.15401064413376647
token_channel_shrinkage,early_release,0.05,0.9750000000000001,0.11076725658435484,2.1116160514127396,0.1515899306385427
token_channel_shrinkage,early_release,0.05,1.0,0.12166987445315339,2.0985743316485963,0.14842935575543953
trigger_invariance,early_release,0.05,0.0,0.0007944719582433007,1.550488382882746,0.008112475060306022
trigger_invariance,early_release,0.05,0.025,0.0002300993065342531,1.6140739910499546,0.00967858223380121
trigger_invariance,early_release,0.05,0.05,0.00048384619865668704,1.6502763866055798,0.011326941645527925
trigger_invariance,early_release,0.05,0.07500000000000001,0.0003331673057689173,1.668001620570461,0.012911966756599958
trigger_invariance,early_release,0.05,0.1,0.00012635036333083055,1.6758420472091324,0.014454178229009892
trigger_invariance,early_release,0.05,0.125,0.0005365848734366333,1.6796363091732556,0.0161415707952759
trigger_invariance,early_release,0.05,0.15000000000000002,0.0005704618076987192,1.6823832107023615,0.018204149614200978
trigger_invariance,early_release,0.05,0.17500000000000002,0.00016777793155335513,1.685072665193246,0.02072877702948633
trigger_invariance,early_release,0.05,0.2,0.0004115648630787592,1.6880125663236076,0.023572333788066648
trigger_invariance,early_release,0.05,0.225,0.0006940785011148914,1.691463892609935,0.026464555892730404
trigger_invariance,early_release,0.05,0.25,0.00041932561763584266,1.6954157281933018,0.02921840366629442
trigger_invariance,early_release,0.05,0.275,0.00030686458094623,1.6997671195435047,0.03188124246457349
trigger_invariance,early_release,0.05,0.30000000000000004,0.0008749161465988756,1.7046704597152826,0.03471155096955509
trigger_invariance,early_release,0.05,0.325,0.0008424417355412355,1.7102006077305048,0.037997583909680756
trigger_invariance,early_release,0.05,0.35000000000000003,0.00019313203146561852,1.7162307440009459,0.04185275650360985
trigger_invariance,early_release,0.05,0.375,0.0006724080882068171,1.7228400377177535,0.046142840966217714
trigger_invariance,early_release,0.05,0.4,0.0008667089753285012,1.73018545730196,0.05061070308385833
trigger_invariance,early_release,0.05,0.42500000000000004,0.00019545388622822001,1.7381757301195817,0.05509955758553393
trigger_invariance,early_release,0.05,0.45,0.0008594648520259088,1.7467992522598328,0.059665569853670275
trigger_invariance,early_release,0.05,0.47500000000000003,0.0011699558911361847,1.756244794956857,0.06447191883713137
trigger_invariance,early_release,0.05,0.5,0.00011635067802501695,1.7665017551388698,0.06956210211833593
trigger_invariance,early_release,0.05,0.525,0.0020472486485485614,1.7774865062253082,0.07466537786781614
trigger_invariance,early_release,0.05,0.55,0.0033562737923629534,1.789359557969139,0.07914446438128808
trigger_invariance,early_release,0.05,0.5750000000000001,0.0017282405517566137,1.8022048631542256,0.08217867230372347
trigger_invariance,early_release,0.05,0.6000000000000001,0.004054255296786216,1.8159134661814678,0.0831030187170806
trigger_invariance,early_release,0.05,0.625,0.013283744866285443,1.8305710299147941,0.08159497558020941
trigger_invariance,early_release,0.05,0.65,0.023393720822346628,1.846333655289325,0.07755976466738314
trigger_invariance,early_release,0.05,0.675,0.031061425147322956,1.8631220085334688,0.07100400626481437
trigger_invariance,early_release,0.05,0.7000000000000001,0.03370960710712201,1.8809309865664694,0.06223887851081424
trigger_invariance,early_release,0.05,0.7250000000000001,0.03059061436460607,1.899939672905754,0.05228556670503104
trigger_invariance,early_release,0.05,0.75,0.02296693818389125,1.9201391854251673,0.04301915261122919
trigger_invariance,early_release,0.05,0.775,0.013432882498406412,1.9414524459803681,0.03659073592687213
trigger_invariance,early_release,0.05,0.8,0.004803825513752016,1.964023020248595,0.03389070429626747
trigger_invariance,early_release,0.05,0.8250000000000001,0.0009215484250799233,1.987909048971172,0.03357341954384204
trigger_invariance,early_release,0.05,0.8500000000000001,0.003103595143734716,2.01293647879241,0.03358134821062824
trigger_invariance,early_release,0.05,0.875,0.002481220958413896,2.038900593725245,0.03280256145420409
trigger_invariance,early_release,0.05,0.9,0.0005798163038408407,2.0650536475341497,0.03110698453984782
trigger_invariance,early_release,0.05,0.925,0.0010510838119875364,2.089088774137108,0.02877864855858343
trigger_invariance,early_release,0.05,0.9500000000000001,0.0014862796464857667,2.1066352679540823,0.026112706003669696
trigger_invariance,early_release,0.05,0.9750000000000001,0.0006765651184896095,2.1116160514127396,0.02328665718225984
trigger_invariance,early_release,0.05,1.0,0.0007843261473140437,2.0985743316485963,0.020373987192944563
naive_bc,late_release,0.05,0.0,0.012137437023698364,1.550488382882746,0.07001379933006034
naive_bc,late_release,0.05,0.025,0.011229193306615698,1.6140739910499546,0.07086702001337632
naive_bc,late_release,0.05,0.05,0.010641666405482867,1.6502763866055798,0.07146942235620056
naive_bc,late_release,0.05,0.07500000000000001,0.009721680588364204,1.668001620570461,0.07269083103513316
naive_bc,late_release,0.05,0.1,0.008124014553740401,1.6758420472091324,0.07495636238159714
naive_bc,late_release,0.05,0.125,0.005622572221468148,1.6796363091732556,0.07776751540111072
naive_bc,late_release,0.05,0.15000000000000002,0.0022716529074928767,1.6823832107023615,0.08004669028209277
naive_bc,late_release,0.05,0.17500000000000002,0.0018079827980642298,1.685072665193246,0.08108067276787556
naive_bc,late_release,0.05,0.2,0.0047924533256310485,1.6880125663236076,0.0813651134594604
naive_bc,late_release,0.05,0.225,0.005864036990483539,1.691463892609935,0.08269122647303259
naive_bc,late_release,0.05,0.25,0.004896913833960287,1.6954157281933018,0.08700417528647811
naive_bc,late_release,0.05,0.275,0.006820298854413568,1.6997671195435047,0.09465442036396063
naive_bc,late_release,0.05,0.30000000000000004,0.013491218894344053,1.7046704597152826,0.1040092695224111
naive_bc,late_release,0.05,0.325,0.019916284734882127,1.7102006077305048,0.11279129833502438
naive_bc,late_release,0.05,0.35000000000000003,0.022179639545527968,1.7162307440009459,0.11936190830848117
naive_bc,late_release,0.05,0.375,0.017617706965806227,1.7228400377177535,0.12299058402111106
naive_bc,late_release,0.05,0.4,0.008145200513710016,1.73018545730196,0.12356397252147179
naive_bc,late_release,0.05,0.42500000000000004,0.01937346568052686,1.7381757301195817,0.12165874625008433
naive_bc,late_release,0.05,0.45,0.04074033044349286,1.7467992522598328,0.11966352127488651
naive_bc,late_release,0.05,0.47500000000000003,0.05716097824648037,1.756244794956857,0.12397187115615727
naive_bc,late_release,0.05,0.5,0.05900538885727095,1.7665017551388698,0.14578976157717477
naive_bc,late_release,0.05,0.525,0.038576309433422724,1.7774865062253082,0.19514709242656914
naive_bc,late_release,0.05,0.55,0.006650730662589225,1.789359557969139,0.2735416342530405
naive_bc,late_release,0.05,0.5750000000000001,0.0663979775065741,1.8022048631542256,0.37396111394515946
naive_bc,late_release,0.05,0.6000000000000001,0.12143189640938798,1.8159134661814678,0.4826858142679327
naive_bc,late_release,0.05,0.625,0.14035325165640267,1.8305710299147941,0.5821679431466785
naive_bc,late_release,0.05,0.65,0.08989070211809454,1.846333655289325,0.658093763321529
naive_bc,late_release,0.05,0.675,0.05443261487281586,1.8631220085334688,0.7103093214330664
naive_bc,late_release,0.05,0.7000000000000001,0.29602849502712897,1.8809309865664694,0.7621065824720193
naive_bc,late_release,0.05,0.7250000000000001,0.6125562825289167,1.899939672905754,0.8526005730168312
naive_bc,late_release,0.05,0.75,0.9557278402150845,1.9201391854251673,1.0013590712802187
naive_bc,late_release,0.05,0.775,1.2614294334852876,1.9414524459803681,1.1820994954953086
naive_bc,late_release,0.05,0.8,1.4654192931971406,1.964023020248595,1.3398240701718371
naive_bc,late_release,0.05,0.8250000000000001,1.5210309576280758,1.987909048971172,1.4221467861741268
naive_bc,late_release,0.05,0.8500000000000001,1.4131577213252189,2.01293647879241,1.4006394191188707
naive_bc,late_release,0.05,0.875,1.1633038840535286,2.038900593725245,1.2805289462142104
naive_bc,late_release,0.05,0.9,0.8234090325801406,2.0650536475341497,1.0989560957738305
naive_bc,late_release,0.05,0.925,0.4606471115638675,2.089088774137108,0.9122691850511273
naive_bc,late_release,0.05,0.9500000000000001,0.13910492704963615,2.1066352679540823,0.7721257599741889
naive_bc,late_release,0.05,0.9750000000000001,0.09627086387888607,2.1116160514127396,0.6937611835812691
naive_bc,late_release,0.05,1.0,0.22424458825431653,2.0985743316485963,0.6479071691850781
phase_residual_filter,late_release,0.05,0.0,0.013462516019548489,1.550488382882746,0.013947068395757604
phase_residual_filter,late_release,0.05,0.025,0.012520517764679603,1.6140739910499546,0.014073701037137438
phase_residual_filter,late_release,0.05,0.05,0.010927090701544755,1.6502763866055798,0.014077018945328383
phase_residual_filter,late_release,0.05,0.07500000000000001,0.008966413139491475,1.668001620570461,0.014756228885027332
phase_residual_filter,late_release,0.05,0.1,0.006811051418093059,1.6758420472091324,0.01667587680765407
phase_residual_filter,late_release,0.05,0.125,0.004469337834679788,1.6796363091732556,0.019785415986103325
phase_residual_filter,late_release,0.05,0.15000000000000002,0.002011703792349259,1.6823832107023615,0.023766354541289617
phase_residual_filter,late_release,0.05,0.17500000000000002,0.0005868522823405288,1.685072665193246,0.02848161668814713
phase_residual_filter,late_release,0.05,0.2,0.0018622314017124849,1.6880125663236076,0.03402383609129204
phase_residual_filter,late_release,0.05,0.225,0.0029331897077113115,1.691463892609935,0.040474378531003864
phase_residual_filter,late_release,0.05,0.25,0.00574650720403774,1.6954157281933018,0.04757182057614433
phase_residual_filter,late_release,0.05,0.275,0.010328788317998933,1.6997671195435047,0.05448208660227902
phase_residual_filter,late_release,0.05,0.30000000000000004,0.014589772073710514,1.7046704597152826,0.05987298278365528
phase_residual_filter,late_release,0.05,0.325,0.0162508193403313,1.7102006077305048,0.06236342030345734
phase_residual_filter,late_release,0.05,0.35000000000000003,0.014002337550071868,1.7162307440009459,0.061149596806922786
phase_residual_filter,late_release,0.05,0.375,0.009114002912814874,1.7228400377177535,0.056445928161304164
phase_residual_filter,late_release,0.05,0.4,0.009606555240317553,1.73018545730196,0.049475779036300176
phase_residual_filter,late_release,0.05,0.42500000000000004,0.017056674448090378,1.7381757301195817,0.04202440924227208
phase_residual_filter,late_release,0.05,0.45,0.023132101119953775,1.7467992522598328,0.03582913444751707
phase_residual_filter,late_release,0.05,0.47500000000000003,0.02429286153411969,1.756244794956857,0.03224018665636989
phase_residual_filter,late_release,0.05,0.5,0.019313772232254084,1.7665017551388698,0.032514371138193894
phase_residual_filter,late_release,0.05,0.525,0.008876916074118772,1.7774865062253082,0.03813254032549175
phase_residual_filter,late_release,0.05,0.55,0.00635917620857013,1.789359557969139,0.049876814140739904
phase_residual_filter,late_release,0.05,0.5750000000000001,0.019371932200804905,1.8022048631542256,0.06690316210630366
phase_residual_filter,late_release,0.05,0.6000000000000001,0.026890931007820834,1.8159134661814678,0.08709617946783663
phase_residual_filter,late_release,0.05,0.625,0.023014917102409077,1.8305710299147941,0.10786024820647977
phase_residual_filter,late_release,0.05,0.65,0.004369146079305005,1.846333655289325,0.12701309455077686
phase_residual_filter,late_release,0.05,0.675,0.03355395158189902,1.8631220085334688,0.14355926602801136
phase_residual_filter,late_release,0.05,0.7000000000000001,0.08389667881802292,1.8809309865664694,0.15783336262529532
phase_residual_filter,late_release,0.05,0.7250000000000001,0.14088838809329451,1.899939672905754,0.17080989364840274
phase_residual_filter,late_release,0.05,0.75,0.19455398639218932,1.9201391854251673,0.18298417441754636
phase_residual_filter,late_release,0.05,0.775,0.23473445548997465,1.9414524459803681,0.19346206434682398
phase_residual_filter,late_release,0.05,0.8,0.25363106769715016,1.964023020248595,0.19976798369958307
phase_residual_filter,late_release,0.05,0.8250000000000001,0.24770846938555452,1.987909048971172,0.19872260198859754
phase_residual_filter,late_release,0.05,0.8500000000000001,0.2184377416221863,2.01293647879241,0.18821615300596936
phase_residual_filter,late_release,0.05,0.875,0.1717570622575805,2.038900593725245,0.16892293115648466
phase_residual_filter,late_release,0.05,0.9,0.1164749655849634,2.0650536475341497,0.14487051778626564
phase_residual_filter,late_release,0.05,0.925,0.06213731391164136,2.089088774137108,0.12229843106363375
phase_residual_filter,late_release,0.05,0.9500000000000001,0.017447925875143617,2.1066352679540823,0.10657694866659667
phase_residual_filter,late_release,0.05,0.9750000000000001,0.01667072335649306,2.1116160514127396,0.09828860584762174
phase_residual_filter,late_release,0.05,1.0,0.03190909754696776,2.0985743316485963,0.09311159426147331
token_channel_shrinkage,late_release,0.05,0.0,0.04182671381320682,1.550488382882746,0.07748452872293356
token_channel_shrinkage,late_release,0.05,0.025,0.038288804601692816,1.6140739910499546,0.07830912720791938
token_channel_shrinkage,late_release,0.05,0.05,0.035372398411556996,1.6502763866055798,0.07918503830251224
token_channel_shrinkage,late_release,0.05,0.07500000000000001,0.03324272264343211,1.668001620570461,0.08007511007667703
token_channel_shrinkage,late_release,0.05,0.1,0.031940736339009866,1.6758420472091324,0.08095748123938336
token_channel_shrinkage,late_release,0.05,0.125,0.03141395728236485,1.6796363091732556,0.08183445044839684
token_channel_shrinkage,late_release,0.05,0.15000000000000002,0.03155366254951585,1.6823832107023615,0.08272361874660639
token_channel_shrinkage,late_release,0.05,0.17500000000000002,0.03222954757487862,1.685072665193246,0.08364830344531812
token_channel_shrinkage,late_release,0.05,0.2,0.03331947989707804,1.6880125663236076,0.08463984264985022
token_channel_shrinkage,late_release,0.05,0.225,0.03473138436449433,1.691463892609935,0.08573217138359139
token_channel_shrinkage,late_release,0.05,0.25,0.036410714944054484,1.6954157281933018,0.08694098286191748
token_channel_shrinkage,late_release,0.05,0.275,0.03832586259029022,1.6997671195435047,0.08824480866428407
token_channel_shrinkage,late_release,0.05,0.30000000000000004,0.04042930416127477,1.7046704597152826,0.0895819867267648
token_channel_shrinkage,late_release,0.05,0.325,0.04260503496816149,1.7102006077305048,0.09088280526473506
token_channel_shrinkage,late_release,0.05,0.35000000000000003,0.04462778121097594,1.7162307440009459,0.09214779590052656
token_channel_shrinkage,late_release,0.05,0.375,0.04616727689736531,1.7228400377177535,0.09351876551353513
token_channel_shrinkage,late_release,0.05,0.4,0.046864149883902764,1.73018545730196,0.09526374366870528
token_channel_shrinkage,late_release,0.05,0.42500000000000004,0.04648365760706554,1.7381757301195817,0.09767980526024753
token_channel_shrinkage,late_release,0.05,0.45,0.04512841830475427,1.7467992522598328,0.10099104736119
token_channel_shrinkage,late_release,0.05,0.47500000000000003,0.043469991244093786,1.756244794956857,0.10527693081829836
token_channel_shrinkage,late_release,0.05,0.5,0.042943851446943015,1.7665017551388698,0.11038602972171042
token_channel_shrinkage,late_release,0.05,0.525,0.045840833359033724,1.7774865062253082,0.11583575062465098
token_channel_shrinkage,late_release,0.05,0.55,0.05521969435481652,1.789359557969139,0.12091145527121548
token_channel_shrinkage,late_release,0.05,0.5750000000000001,0.07457697849882597,1.8022048631542256,0.1252893338081589
token_channel_shrinkage,late_release,0.05,0.6000000000000001,0.10726576087416274,1.8159134661814678,0.13015330971974362
token_channel_shrinkage,late_release,0.05,0.625,0.15571213122673097,1.8305710299147941,0.13890370201438632
token_channel_shrinkage,late_release,0.05,0.65,0.2205398190884197,1.846333655289325,0.15578203503296179
token_channel_shrinkage,late_release,0.05,0.675,0.2998140047569755,1.8631220085334688,0.18252436642590456
token_channel_shrinkage,late_release,0.05,0.7000000000000001,0.38867503960886457,1.8809309865664694,0.21690587345036438
token_channel_shrinkage,late_release,0.05,0.7250000000000001,0.4795852235738512,1.899939672905754,0.25466593086049455
token_channel_shrinkage,late_release,0.05,0.75,0.563258679268985,1.9201391854251673,0.2915319955672645
token_channel_shrinkage,late_release,0.05,0.775,0.6301470547153554,1.9414524459803681,0.32334786894064504
token_channel_shrinkage,late_release,0.05,0.8,0.6721917581558359,1.964023020248595,0.3453549168864825
token_channel_shrinkage,late_release,0.05,0.8250000000000001,0.6844620943661143,1.987909048971172,0.35265644473659624
token_channel_shrinkage,late_release,0.05,0.8500000000000001,0.6662778792317119,2.01293647879241,0.34241307849078056
token_channel_shrinkage,late_release,0.05,0.875,0.621485455816108,2.038900593725245,0.31612949303052973
token_channel_shrinkage,late_release,0.05,0.9,0.5577503817859528,2.0650536475341497,0.28000419462554804
token_channel_shrinkage,late_release,0.05,0.925,0.48501362522474645,2.089088774137108,0.24276975348674495
token_channel_shrinkage,late_release,0.05,0.9500000000000001,0.4135083341215456,2.1066352679540823,0.21207183171071534
token_channel_shrinkage,late_release,0.05,0.9750000000000001,0.35183906816458954,2.1116160514127396,0.19138433576893674
token_channel_shrinkage,late_release,0.05,1.0,0.3055748470303067,2.0985743316485963,0.1796380523907456
trigger_invariance,late_release,0.05,0.0,0.0008681023914975166,1.550488382882746,0.006838463915050849
trigger_invariance,late_release,0.05,0.025,0.000222178590879015,1.6140739910499546,0.008603460686691872
trigger_invariance,late_release,0.05,0.05,0.00044957047988042516,1.6502763866055798,0.010511253126187102
trigger_invariance,late_release,0.05,0.07500000000000001,0.00036385644936626416,1.668001620570461,0.01247972400715569
trigger_invariance,late_release,0.05,0.1,9.192350960373923e-05,1.6758420472091324,0.014446923213637445
trigger_invariance,late_release,0.05,0.125,0.0005605086831206252,1.6796363091732556,0.016353182151810596
trigger_invariance,late_release,0.05,0.15000000000000002,0.0006932093602750221,1.6823832107023615,0.018144028666460244
trigger_invariance,late_release,0.05,0.17500000000000002,0.0003454881333521754,1.685072665193246,0.01981431587308811
trigger_invariance,late_release,0.05,0.2,0.0002805178557399815,1.6880125663236076,0.02143874754568908
trigger_invariance,late_release,0.05,0.225,0.0007172240151390699,1.691463892609935,0.023130623515892443
trigger_invariance,late_release,0.05,0.25,0.0006135981236735482,1.6954157281933018,0.024946671320347336
trigger_invariance,late_release,0.05,0.275,0.00013874360515920412,1.6997671195435047,0.026804652976745977
trigger_invariance,late_release,0.05,0.30000000000000004,0.0008178531623697465,1.7046704597152826,0.02847747515803311
trigger_invariance,late_release,0.05,0.325,0.00114118601146907,1.7102006077305048,0.029704279131547186
trigger_invariance,late_release,0.05,0.35000000000000003,0.0007622046697481701,1.7162307440009459,0.030377814605217195
trigger_invariance,late_release,0.05,0.375,0.00016709380253461038,1.7228400377177535,0.030664296403211437
trigger_invariance,late_release,0.05,0.4,0.0008659720155408843,1.73018545730196,0.0309206160349675
trigger_invariance,late_release,0.05,0.42500000000000004,0.0009865947021314484,1.7381757301195817,0.03142399451799951
trigger_invariance,late_release,0.05,0.45,0.00044384670536453405,1.7467992522598328,0.03211376449378539
trigger_invariance,late_release,0.05,0.47500000000000003,0.0003489138021614156,1.756244794956857,0.03257971251363037
trigger_invariance,late_release,0.05,0.5,0.000659074953302689,1.7665017551388698,0.032325108770652325
trigger_invariance,late_release,0.05,0.525,0.00024052174856570855,1.7774865062253082,0.031105252524531175
trigger_invariance,late_release,0.05,0.55,0.0006538957638139276,1.789359557969139,0.029121974108311903
trigger_invariance,late_release,0.05,0.5750000000000001,0.0012375436872124124,1.8022048631542256,0.0269883267973295
trigger_invariance,late_release,0.05,0.6000000000000001,0.000846384305862455,1.8159134661814678,0.025527020236889242
trigger_invariance,late_release,0.05,0.625,0.0005927198030543535,1.8305710299147941,0.025523145446561358
trigger_invariance,late_release,0.05,0.65,0.0022481827283813913,1.846333655289325,0.027508736953079142
trigger_invariance,late_release,0.05,0.675,0.002625993317805375,1.8631220085334688,0.03165983632522344
trigger_invariance,late_release,0.05,0.7000000000000001,0.0001920422380244581,1.8809309865664694,0.03786998729785233
trigger_invariance,late_release,0.05,0.7250000000000001,0.0058412800244318636,1.899939672905754,0.045848129659170005
trigger_invariance,late_release,0.05,0.75,0.014768454714740097,1.9201391854251673,0.055042900893086735
trigger_invariance,late_release,0.05,0.775,0.024412288851111102,1.9414524459803681,0.0644806156621855
trigger_invariance,late_release,0.05,0.8,0.03172525017964949,1.964023020248595,0.07281642614418694
trigger_invariance,late_release,0.05,0.8250000000000001,0.0340277785915099,1.987909048971172,0.07873105288810824
trigger_invariance,late_release,0.05,0.8500000000000001,0.030255127708041018,2.01293647879241,0.08142016185252927
trigger_invariance,late_release,0.05,0.875,0.021556690363308612,2.038900593725245,0.08076729164715823
trigger_invariance,late_release,0.05,0.9,0.010875070547296445,2.0650536475341497,0.07708499970782544
trigger_invariance,late_release,0.05,0.925,0.001703697681462894,2.089088774137108,0.07077773955397693
trigger_invariance,late_release,0.05,0.9500000000000001,0.0033233960754574542,2.1066352679540823,0.0623425008488782
trigger_invariance,late_release,0.05,0.9750000000000001,0.0032624465420418194,2.1116160514127396,0.05264428377321739
trigger_invariance,late_release,0.05,1.0,0.001159376618676435,2.0985743316485963,0.043038740179126116
naive_bc,release_offset,0.05,0.0,0.008412348683245462,1.550488382882746,0.016342859065258654
naive_bc,release_offset,0.05,0.025,0.006786643638208302,1.6140739910499546,0.01735039045183103
