method,trial_seed,latency_scale,disturbance_scale,success,tracking_rmse,tail_tracking_rmse,final_error,boundary_discontinuity,p95_boundary_discontinuity,handoff_staleness,context_age_ms,rms_jerk,idle_fraction,deadline_miss_steps,simulated_first_action_latency_ms,configured_first_action_latency_ms,emitted_chunks,decoder_launches,decoder_sequential_passes,decoder_slot_updates,causal_pair_interactions
future_state_conditioned,1682009312,2.0,1.0,0.0,0.49692986955987195,0.24976332624249362,0.12930205573343254,0.2959170884259734,0.8367164290012273,0.036396102127583506,250.0,13.534093796781914,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,4249179276,2.0,1.0,0.0,0.4918097263186481,0.2694935042250048,0.20327588346721132,0.6586532550173092,1.6050168605474282,0.2591777856186316,250.0,16.08793802656831,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,4249179276,2.0,1.0,0.0,0.4372177461259562,0.23679669677307727,0.1982469795911423,0.377897172600056,0.81285260244906,0.0986223884427304,100.0,13.661262358956254,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,4249179276,2.0,1.0,0.0,0.4722528115334438,0.20876517466425804,0.20105708364794067,0.2310890438466988,0.42490497739698774,0.05249072360030659,56.896551724137936,13.321975048619223,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,4249179276,2.0,1.0,0.0,0.4930661492184821,0.2162805389808601,0.20056659256109938,0.04709808473888579,0.09379041575861267,0.001808398066225695,56.896551724137936,12.733406519378976,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,4249179276,2.0,1.0,0.0,0.4907097913623101,0.23883644415160207,0.2183869345288071,0.27026366165640314,0.7675992918666495,0.0452773316541791,250.0,13.373454181033967,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,1867519802,2.0,1.0,1.0,0.5181237990858203,0.16850237572286086,0.17802752642951553,0.7077923703970234,1.6843016622768026,0.2554776638044461,250.0,16.470402520899423,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,1867519802,2.0,1.0,1.0,0.4602002988999646,0.13442175449799051,0.10662629749629286,0.3698685841176302,0.9553665297054887,0.09090162544906746,100.0,12.941273075908745,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,1867519802,2.0,1.0,0.0,0.5106294130394381,0.27084689092794423,0.052202460046109254,0.3691806448666416,0.6855805830793583,0.05025701149759277,56.896551724137936,13.951316423589697,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,1867519802,2.0,1.0,1.0,0.5102972572584386,0.1338562592979532,0.14526001177977066,0.04582605814848685,0.10067662513811287,0.0016512358034694232,56.896551724137936,12.748395826474155,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,1867519802,2.0,1.0,1.0,0.5077051761997048,0.14006020268719652,0.14443719493680734,0.272706983289285,0.6333513834178002,0.039971796322715435,250.0,13.308760818651013,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,3187680504,2.0,1.0,1.0,0.5288804759946847,0.16585183976000373,0.031673837970451015,0.7241567818006757,1.7215266538489655,0.2786715880033098,250.0,16.649145861147463,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,3187680504,2.0,1.0,1.0,0.45809740261386767,0.18513935316600671,0.02168123729471904,0.36911601254652693,0.6868295900524395,0.09607344652695297,100.0,13.691586034812778,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,3187680504,2.0,1.0,0.0,0.5000164140666059,0.23366380489101812,0.23529337094801164,0.32987790597171157,0.6518968928533554,0.05377965525167679,56.896551724137936,13.891147715560484,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,3187680504,2.0,1.0,0.0,0.5041179908769918,0.22048567985334455,0.01088620896859296,0.04088428608087824,0.12069310404529718,0.0019412307470792656,56.896551724137936,12.769135622585445,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,3187680504,2.0,1.0,0.0,0.5035312295437425,0.22033459013848347,0.013580553445074878,0.2559210373346359,0.5018312341765329,0.041288026709886766,250.0,13.329875278881875,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,1967125004,2.0,1.0,1.0,0.5206657691939592,0.18421741157476315,0.07189772160707779,0.6141205160224341,1.8875068290590586,0.29709288341713963,250.0,16.263610139645436,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,1967125004,2.0,1.0,1.0,0.4724604533364018,0.1801996149385978,0.05100340875085979,0.39934698385528133,0.798954613702825,0.10555774849269407,100.0,13.289405642733701,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,1967125004,2.0,1.0,0.0,0.5010206248251377,0.3003325336992752,0.2097808532648673,0.32602196755987317,0.7272014184401103,0.05693104394213671,56.896551724137936,13.819589774349753,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,1967125004,2.0,1.0,1.0,0.524897780482596,0.1965894765978468,0.05390902381353138,0.05475161974566608,0.15987357412029307,0.0022140672094829385,56.896551724137936,12.83658756406262,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,1967125004,2.0,1.0,1.0,0.5204477173370312,0.1923582307890474,0.04408522845309543,0.28663520569731643,0.6732383694959237,0.04610534544046373,250.0,13.53994980306127,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,999790655,2.0,1.0,1.0,0.5182082402315575,0.09993943896300302,0.18726451707355743,0.5509628253220581,1.3727616693559603,0.2604489878595994,250.0,15.306877364754103,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,999790655,2.0,1.0,1.0,0.46421619648030416,0.13937338884134418,0.14622433262658677,0.27621337910907523,0.5003711160022807,0.09419119015717926,100.0,13.221359746496988,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,999790655,2.0,1.0,0.0,0.5260400585035733,0.20984802659864346,0.16347721589338363,0.37070491177738385,0.603919391353227,0.053912051138475914,56.896551724137936,13.963727068899322,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,999790655,2.0,1.0,1.0,0.5353766415819721,0.1680063344887169,0.16483698934366617,0.04139685892031899,0.10532437285537391,0.002037549451350499,56.896551724137936,12.70548928390503,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,999790655,2.0,1.0,1.0,0.5305559236474013,0.15523467720705245,0.16079704836559625,0.255267459210783,0.5872015144155329,0.044035780215396406,250.0,13.209174276826898,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,40582535,2.0,1.0,0.0,0.5411172357505027,0.29210482204916544,0.2428668111741508,0.6893454329608357,1.7898393854499757,0.3220748926166175,250.0,16.73400757489796,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,40582535,2.0,1.0,0.0,0.48065445513118854,0.25486340802716734,0.15471651885156118,0.4008232123830891,0.8895686402008068,0.11488574097350465,100.0,14.067524229053497,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,40582535,2.0,1.0,0.0,0.5216156672869118,0.3358054220033861,0.3818204846715824,0.3933325239460956,0.7864710938323289,0.06270278196682229,56.896551724137936,14.243028999463588,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,40582535,2.0,1.0,0.0,0.5366605143825299,0.26023494662795915,0.09787821424830201,0.05873883535766992,0.16417496719573177,0.0023604366787038544,56.896551724137936,12.820483496119621,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,40582535,2.0,1.0,0.0,0.5328807269883553,0.24727812627290569,0.10597443587674346,0.33400237670121735,0.8904921931870668,0.05140676634695421,250.0,13.784974409196199,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,2940629406,2.0,1.0,1.0,0.508421675485641,0.1620728127447168,0.2353282997422808,0.7788487998464202,1.7666055484228804,0.2573381990584431,250.0,17.13919701694343,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,2940629406,2.0,1.0,1.0,0.4332970650409103,0.1328582223718697,0.20625311117123643,0.4287905310067623,0.8491098571830171,0.09178825708199193,100.0,13.726318193217562,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,2940629406,2.0,1.0,0.0,0.47297423298235464,0.24224885795546783,0.27983730815062213,0.3096783402792331,0.555907527474917,0.04865931962590464,56.896551724137936,13.716121474400095,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,2940629406,2.0,1.0,1.0,0.4781786435136268,0.14555362214427986,0.1820142872514768,0.04707204989782005,0.11704078795287301,0.0017003850054844263,56.896551724137936,12.80960992376557,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,2940629406,2.0,1.0,1.0,0.4755232947627197,0.15612980156462541,0.1897051594315656,0.30115134766463036,0.6731993726884188,0.04321546098925123,250.0,13.445475083677742,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,1988974637,2.0,1.0,0.0,0.5382418908825854,0.26846464499323164,0.17968844899345388,0.6832426648171062,1.401745227479174,0.29711674077200867,250.0,16.01305989339483,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,1988974637,2.0,1.0,1.0,0.4649173312115547,0.1815833227712459,0.17005503162776858,0.3407057808230079,0.6217262925212255,0.1071234753566159,100.0,13.470135204226978,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,1988974637,2.0,1.0,0.0,0.5363137348951077,0.2633571749666388,0.14878322344552114,0.28155771985440986,0.5948684634692609,0.056980731339239865,56.896551724137936,13.646236089278368,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,1988974637,2.0,1.0,1.0,0.5508753970857092,0.16451684215346743,0.18676556001397954,0.0512119686791626,0.10806653053449675,0.0023158669372388293,56.896551724137936,12.701636539477589,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,1988974637,2.0,1.0,1.0,0.5401491623959045,0.1709521450067586,0.18202595108344663,0.2771783980793066,0.6616511349835691,0.05215600371743199,250.0,13.384196640415887,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,2414604168,2.0,1.0,0.0,0.49937378538414784,0.28003126931685224,0.26292912473179214,0.67551230423746,1.630966746567414,0.27363998959392505,250.0,16.299075465615953,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,2414604168,2.0,1.0,0.0,0.43717657379228614,0.22839839144009352,0.21522168644103426,0.34288964207153944,0.7732203814469799,0.10224308334840178,100.0,13.29283917375973,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,2414604168,2.0,1.0,0.0,0.4787887404821683,0.25213995367074316,0.18697641326067518,0.28691623125414445,0.5372866785812065,0.0545885478545319,56.896551724137936,13.61235828670653,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,2414604168,2.0,1.0,0.0,0.4945866508790779,0.20073977290774328,0.20514003436873157,0.05608642209866936,0.13536252447837016,0.00212391201972143,56.896551724137936,12.769162364890683,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,2414604168,2.0,1.0,0.0,0.4906033826883098,0.22030728059837884,0.22313865386879833,0.31467198510420524,0.7358247124444204,0.047188474231749565,250.0,13.53130674320641,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,1036388364,2.0,1.0,0.0,0.5494526302770311,0.2076806524184974,0.09107542700350238,0.6656633762111126,1.6942626138530212,0.2772241394046542,250.0,16.400608448018957,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,1036388364,2.0,1.0,0.0,0.47999234329477974,0.23098605263899763,0.10280696196629047,0.3546588643955129,0.7420618169078419,0.09733210846137011,100.0,13.407763290403238,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,1036388364,2.0,1.0,0.0,0.5225720867883626,0.23737713586606574,0.17842039790159595,0.34202156291290026,0.8861821451277256,0.05477745271008821,56.896551724137936,14.002572444601261,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,1036388364,2.0,1.0,0.0,0.531923285838033,0.2259859699099537,0.10861466979587216,0.04451600116449085,0.1029711073697573,0.0020559747266102766,56.896551724137936,12.742005567279652,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,1036388364,2.0,1.0,0.0,0.5280016688491385,0.23047653375485966,0.0962661452557403,0.2766109113277248,0.6259122744183093,0.043832695019399924,250.0,13.390675006915014,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,3339706844,2.0,1.0,0.0,0.5385017042150225,0.26575956748555973,0.17807848872411375,0.749300337754509,2.1095035852402173,0.24027288835520622,250.0,17.199007079190356,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,3339706844,2.0,1.0,0.0,0.4551939269704487,0.2510681221705812,0.15840190929049014,0.35361287365209904,0.7118850731181213,0.08530437417852192,100.0,13.463223917503225,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,3339706844,2.0,1.0,0.0,0.48416931287991244,0.2420175346088644,0.2161275344331262,0.3471699381659881,0.8388720687267794,0.04551847644182319,56.896551724137936,14.010907987024638,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,3339706844,2.0,1.0,0.0,0.4798252564548442,0.249164799568953,0.17868813058651656,0.04685317121223996,0.12119419692103864,0.0019761721538467743,56.896551724137936,12.889082325352165,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,3339706844,2.0,1.0,0.0,0.4788727367903437,0.25735537276430026,0.175209466654679,0.3185925661438669,0.6472130299017439,0.036370803863424894,250.0,13.664756101878574,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,3353767641,2.0,1.0,1.0,0.5117224963367281,0.1762071967542091,0.19421364961566343,0.6111782313291184,2.039557834923181,0.2368080675594789,250.0,16.55382736838991,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,3353767641,2.0,1.0,0.0,0.441864464133904,0.20248562816251028,0.1256363094623993,0.3159637724045734,0.6782062157568509,0.08271194591656995,100.0,13.68264171782405,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,3353767641,2.0,1.0,0.0,0.47401436561344334,0.2078966385077923,0.22998785506511307,0.3017565709367577,0.7321406114578206,0.04368402851847267,56.896551724137936,13.670523571164246,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,3353767641,2.0,1.0,1.0,0.47397772177852965,0.19438521673489167,0.15072443454285092,0.04724797557659523,0.11135573879662053,0.001989910361932495,56.896551724137936,12.802296549096745,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,3353767641,2.0,1.0,1.0,0.47367880053292233,0.1982139093926899,0.15586041302554593,0.2835029064951274,0.6185218752354681,0.03433995118183203,250.0,13.457294309039893,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,2807314158,2.0,1.0,0.0,0.5254406216225879,0.24537746427347007,0.0744735032657688,0.6772145733372024,1.3276392393661147,0.30671384816484304,250.0,15.777329866161466,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,2807314158,2.0,1.0,1.0,0.4583375563887176,0.14534004007757706,0.06663689262752241,0.31750357520457423,0.6767201936629718,0.11829281324565556,100.0,13.270801323627238,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,2807314158,2.0,1.0,0.0,0.5255292913272411,0.32139265599836475,0.047096861139030784,0.3395769763597856,0.5950260639951073,0.06203186116285175,56.896551724137936,13.815744461772425,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,2807314158,2.0,1.0,1.0,0.5454939688992286,0.11580604225876819,0.066322737406761,0.05260058193117119,0.11555026854805076,0.0021627292921340075,56.896551724137936,12.685670884527534,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,2807314158,2.0,1.0,1.0,0.5348055890712246,0.12412390839079969,0.05880394737459923,0.23404341441012833,0.6796473888840097,0.05701727967961978,250.0,13.197656508837404,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,1849621953,2.0,1.0,0.0,0.4945784496284521,0.2248580370569628,0.11599855712118243,0.6111116357346392,1.4262718260221132,0.296240143179395,250.0,15.617404708198054,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,1849621953,2.0,1.0,1.0,0.4394220118156768,0.1765003168469834,0.11722119045664542,0.36295948276189394,0.7791414524364066,0.11585293180344207,100.0,13.731580452689789,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,1849621953,2.0,1.0,0.0,0.49658465011295283,0.28497304699615583,0.12218288517202826,0.2820878598290961,0.5255194241463271,0.061627611847744374,56.896551724137936,13.525057487046368,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,1849621953,2.0,1.0,1.0,0.511432509343204,0.14995795024723838,0.13721871509277608,0.053273400524726636,0.1179326248289103,0.002005859733840945,56.896551724137936,12.692321098018041,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,1849621953,2.0,1.0,1.0,0.5018899439880523,0.15137087780636857,0.12546306006871769,0.27183270463661774,0.6355250785502264,0.05548677485229507,250.0,13.278123254196952,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,1056231919,2.0,1.0,0.0,0.5194830877743597,0.23571795712419608,0.22136798311136088,0.5453802742654864,1.5231261455256133,0.2295182774485233,250.0,15.366973355571238,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,1056231919,2.0,1.0,0.0,0.4714171394026772,0.23956389158231078,0.21609737845621113,0.26211128097031594,0.6243508390523352,0.08542149478466313,100.0,12.815540749925926,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,1056231919,2.0,1.0,0.0,0.5262563311442626,0.20534468807572354,0.18779766741772963,0.35924873598275936,0.6472774305492257,0.04867372669790318,56.896551724137936,14.013031314647973,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,1056231919,2.0,1.0,0.0,0.5360690833617817,0.2106570646233771,0.227053746561223,0.044154136565047866,0.15384004348363423,0.0019672344406124376,56.896551724137936,12.762664487804273,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,1056231919,2.0,1.0,0.0,0.5298745194505867,0.2185918248466735,0.22860477547082492,0.2724391995080069,0.750327224702448,0.039418559207783956,250.0,13.352826333235056,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,3044499750,2.0,1.0,0.0,0.526195321252216,0.20490651830664441,0.09621562318112084,0.7244739519999558,1.639588006799079,0.2491354563115189,250.0,16.535338374726408,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,3044499750,2.0,1.0,0.0,0.4578226903396486,0.21879427073923055,0.06574881641622783,0.32274799504922347,0.7636693814517632,0.084271686149701,100.0,13.214774964503425,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,3044499750,2.0,1.0,0.0,0.5094363704655346,0.21570128358068336,0.10949597078558171,0.37829452566445515,0.6899206967257373,0.047831130899061984,56.896551724137936,14.05391038609972,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,3044499750,2.0,1.0,0.0,0.5014532216296231,0.20283268864015883,0.08842887535807362,0.039182363447288614,0.10942504626987522,0.0016612300931679782,56.896551724137936,12.728696753867025,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,3044499750,2.0,1.0,0.0,0.49883518936647986,0.20639223301088894,0.07340188909314255,0.2611724058908678,0.5125019329513323,0.037521987780703085,250.0,13.253505261321262,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,2778024018,2.0,1.0,0.0,0.5384983816571788,0.23082699110044466,0.13427097879145564,0.6602191645148813,1.7999045608244282,0.2963103244040008,250.0,16.397878834799673,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,2778024018,2.0,1.0,1.0,0.4745613421443943,0.18666094225200225,0.15093899609230785,0.39314576083287983,0.7493616496637131,0.1029992132501058,100.0,13.317720605288297,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,2778024018,2.0,1.0,0.0,0.5184007830088506,0.32592846079970006,0.1352298708196252,0.3139434760879357,0.8213279263189257,0.05554231608325616,56.896551724137936,13.871896419660887,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,2778024018,2.0,1.0,1.0,0.5319354095782816,0.17079949035667275,0.16190037506403304,0.0545078132740409,0.14778570671727118,0.002441630595018689,56.896551724137936,12.784964467658828,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,2778024018,2.0,1.0,1.0,0.5294873372165252,0.1825231574183661,0.17170305256993612,0.34200164293278196,0.9426184104536101,0.048142662401311834,250.0,13.870234012196795,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,2991941602,2.0,1.0,0.0,0.556403489039068,0.2843319881890047,0.17203446449964316,0.7615092669100676,1.6097136762429478,0.3121762086482334,250.0,16.696898030139707,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,2991941602,2.0,1.0,0.0,0.4865845266501956,0.20987730939277627,0.11555821156509162,0.3659391407998384,0.7650734728965015,0.11014061699271052,100.0,13.064473221824139,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,2991941602,2.0,1.0,0.0,0.5375160484314128,0.3407489674999486,0.29601300968429606,0.3652087817052228,0.7937152821488619,0.061370182420713244,56.896551724137936,14.021998020198488,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,2991941602,2.0,1.0,0.0,0.553919446328121,0.23817531332434577,0.11780296218961046,0.04984613234801471,0.12808311182614576,0.002206993437002822,56.896551724137936,12.73150306144764,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,2991941602,2.0,1.0,0.0,0.5495782382857715,0.23910730257519006,0.11280705695189824,0.3180956169032027,0.6334607281342312,0.05178491122354557,250.0,13.469597518010547,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,2318409393,2.0,1.0,1.0,0.5094180042013334,0.14632887903831937,0.03542026425022857,0.5686014330306758,1.794212860836904,0.2629290298109468,250.0,15.986152495967065,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,2318409393,2.0,1.0,1.0,0.45815166726457446,0.18104295165944362,0.03768032664123064,0.32475495349842565,0.7014704582705581,0.09390204840399803,100.0,13.680086559377221,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,2318409393,2.0,1.0,1.0,0.49725561799497564,0.19849060976027955,0.18588744141775734,0.33945147022741484,0.6140135974403477,0.052370595072284434,56.896551724137936,13.846244136284819,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,2318409393,2.0,1.0,0.0,0.510906728485903,0.20148196886846842,0.05488297110743414,0.046772999236745605,0.134262485684111,0.002076768804149476,56.896551724137936,12.808780118438655,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,2318409393,2.0,1.0,1.0,0.5057856010247036,0.18961584544319052,0.03388898913646838,0.30540101762445043,0.7018906981266835,0.04142901520936846,250.0,13.57466354097568,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,2032809397,2.0,1.0,1.0,0.5382141784643748,0.12011328768415161,0.19370237710698723,0.7783900028353195,1.7875886810478268,0.2755865410805713,250.0,17.153536373057968,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,2032809397,2.0,1.0,1.0,0.45578307513658306,0.1646675731880254,0.137826064320519,0.3448561905514494,0.5857952536301674,0.09425000979413126,100.0,13.241569546650961,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,2032809397,2.0,1.0,0.0,0.4958542648325182,0.23187909827463074,0.26804818196225444,0.3903572184833765,0.8071876509503118,0.05171077075288885,56.896551724137936,14.162474296566524,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,2032809397,2.0,1.0,0.0,0.49192139949183067,0.20397486169097984,0.1362168107271835,0.05152236049893992,0.12550954478165796,0.002105182942617354,56.896551724137936,12.795711615086638,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,2032809397,2.0,1.0,0.0,0.4931222816051435,0.20830107663244796,0.14998444897061938,0.32157897432778854,0.5207408172572845,0.03991717048489103,250.0,13.636524303166578,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,1549823720,2.0,1.0,0.0,0.5514630157029063,0.2055583252214146,0.2239436741306292,0.6073147810348742,1.5242335933282802,0.2436685888865815,250.0,15.700754630569852,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,1549823720,2.0,1.0,1.0,0.4803978626145106,0.17156747582700355,0.18986819326440207,0.3463008999516292,0.8621923851104867,0.08787233709471316,100.0,13.62723207627097,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,1549823720,2.0,1.0,0.0,0.5520602219929869,0.2086434039029902,0.13886028099880282,0.32174240639317875,0.7953772391660194,0.05004373736831312,56.896551724137936,13.817807429113836,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,1549823720,2.0,1.0,1.0,0.5589929289913874,0.17284290196931754,0.17501890813863086,0.041826444759097615,0.09408852507319602,0.00209574820016603,56.896551724137936,12.675063125531379,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,1549823720,2.0,1.0,1.0,0.5520240942593583,0.17382499591948924,0.16233765969796948,0.29196996809811915,0.7020674344319311,0.044328221291612464,250.0,13.459400373215244,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,1050234572,2.0,1.0,1.0,0.514710985195858,0.18637172466884103,0.19953890386855472,0.6570690605325015,1.9385494936510463,0.28888648547293494,250.0,16.570793257391482,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,1050234572,2.0,1.0,1.0,0.4487212759695375,0.16263545181785,0.1273962217424884,0.4167402581817198,0.8799568749761839,0.10089844372773424,100.0,13.822073246861992,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
streaming_no_causal,1050234572,2.0,1.0,0.0,0.4889676613984325,0.24741383574609974,0.3009508628891143,0.3537904521082521,0.6769691679520509,0.05444776652766458,56.896551724137936,13.925809857417018,0.041666666666666664,0,250.0,240.0,29,29,34,189,0
streaming_causal,1050234572,2.0,1.0,1.0,0.49179181968899643,0.19167635675063144,0.10107750717150059,0.05441013557776424,0.13522165483246154,0.0019252631432423487,56.896551724137936,12.856221355834956,0.041666666666666664,0,250.0,240.0,29,29,34,189,623
future_state_conditioned,1050234572,2.0,1.0,1.0,0.4907535024113175,0.1840115305156012,0.11911816566492126,0.31280946540286714,0.7795467552856566,0.04459791173142537,250.0,13.552195001023732,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
isolated_n_step,1857789831,2.0,1.0,1.0,0.5268250085307272,0.1292702378600898,0.11163006102243611,0.6239871036526617,1.75156412004034,0.2645533495211578,250.0,16.246203616843793,0.23333333333333334,46,250.0,240.0,23,24,144,144,0
few_step_distilled,1857789831,2.0,1.0,1.0,0.46497057241586487,0.17551028963053597,0.13173398187151447,0.31314795201318446,0.5690224422969558,0.09474576411750481,100.0,13.801378392518247,0.016666666666666666,0,100.0,80.0,30,30,60,60,0
