method,delay,trial,tracking_rmse,tail_tracking_rmse,final_error,success,handoff_action_jump,proprio_context_error,latent_context_rmse,handoff_policy_error,control_effort
obs_innovation,8,20,1.0752334811482236,0.7529768700566102,0.8380497531570369,0.0,0.870893635687073,0.02268606236823763,0.07947072650195207,0.1337813462386815,4.6848469847738405
policy_consistency,8,20,1.0603833964705651,0.723860089610613,0.7622726364710706,0.0,0.8550077916930642,0.02266550552368702,0.07727684474901358,0.11385711629197404,4.613387725761119
oracle_fresh,8,21,1.1145222564515667,0.6810233196904288,0.582297023324944,1.0,0.9452264119951853,0.0,0.0,0.0,4.251885510432008
naive_stale,8,21,2.180652392585923,2.7590623184337866,3.0919044179354587,0.0,1.3680667174281265,1.924041133662946,0.3525937728338058,1.9286662880884493,12.754286493548337
state_rollout,8,21,1.470173873683073,1.3060826773500438,0.759876103406399,0.0,1.0972658321017914,0.19890561739661636,0.3525937728338058,1.4199557950431385,3.468541330242107
state_correction,8,21,1.4144901576182067,1.2295476414523596,0.9041166784306096,0.0,0.9836686876837257,0.021444479997812318,0.3525937728338058,1.2491075118915633,3.946183921357291
obs_transport,8,21,1.5507337131644745,1.4427164083085775,1.3730931699764566,0.0,1.5139474018292933,0.022335529314567625,0.25643558277808637,0.9929266753808719,6.001984630309266
obs_innovation,8,21,1.110093011044793,0.6701879503120121,0.5327242767317073,1.0,0.991993435309275,0.021740046861660853,0.06629750335172921,0.1292285493499711,4.166715112020306
policy_consistency,8,21,1.0934138325889033,0.6280680820634347,0.43374154128431064,1.0,0.9556669746477084,0.02178512127304419,0.07222510179719524,0.1806900753698896,4.058217801346343
oracle_fresh,8,22,1.1773554682066756,0.6794295208091407,0.5496200594934032,1.0,0.8530969327464123,0.0,0.0,0.0,5.11732761681967
naive_stale,8,22,3.2531743938143576,3.9192568049461065,3.6875340734988566,0.0,1.2752363409473038,2.353582635817187,0.3249002222372357,2.5280461629327307,22.769422776461898
state_rollout,8,22,1.426786787424366,1.1024456575375114,0.9525821510138726,0.0,0.8571996071567973,0.1826863011017812,0.3249002222372357,1.2518646283763362,4.145926865130805
state_correction,8,22,1.45114815727287,1.1065319122585322,1.0639538578973367,0.0,0.8322312174228131,0.023918250872685502,0.3249002222372357,1.0854550498894695,5.048163609416957
obs_transport,8,22,1.6070887103984353,1.456329119834497,1.3711647294167117,0.0,1.3496695466313278,0.02388971945215963,0.26891075457406405,1.0147914085844072,7.533761105509176
obs_innovation,8,22,1.1866899906216755,0.7087794391146303,0.6040154839980072,1.0,0.8938670710787815,0.025314144563708202,0.07483421722802427,0.14179144973668742,5.126761731614863
policy_consistency,8,22,1.1755177629608393,0.6779018398684953,0.5673514338057437,1.0,0.8722637999282741,0.025393630471032252,0.07355880115014035,0.13076252345152395,5.043253598790159
oracle_fresh,8,23,0.9562637664987521,0.6209270604889648,0.6170537521191011,1.0,0.7542942827750896,0.0,0.0,0.0,4.331004606077697
naive_stale,8,23,2.9997080091934913,3.550161535821794,2.8928072515001864,0.0,1.4002144620269297,2.262102157857846,0.3338990762719661,2.587523734221689,21.000259794068324
state_rollout,8,23,1.2443220322354447,0.9599190850460657,1.1209361927324764,0.0,0.781433774055617,0.1492366115702921,0.3338990762719661,1.2931242495161612,3.5241628945522687
state_correction,8,23,1.2842351092466744,1.0225031461525844,1.1787028411921696,0.0,0.8522600621241481,0.019778482590363206,0.3338990762719661,1.154754378098837,4.3731226442759805
obs_transport,8,23,1.426236281454482,1.3243309785921558,1.3659758746570327,0.0,1.3659444281923494,0.020024771979613346,0.27360181426476476,1.0228012306744985,6.6127519626694085
obs_innovation,8,23,0.9702575695398872,0.6721627422201111,0.6552684248486988,1.0,0.8336257855479554,0.022671759228997033,0.07812299314086604,0.13424748361864364,4.40923779050165
policy_consistency,8,23,0.9583303063327527,0.6463083631450175,0.6453666656699606,1.0,0.8101594543573302,0.02267857857237994,0.07937866992411169,0.13454965437767666,4.326489055457178
oracle_fresh,8,24,0.9627541552758032,0.658728636590234,0.4187325751276228,1.0,0.7375804282851566,0.0,0.0,0.0,4.746408687688022
naive_stale,8,24,2.966226022397612,3.501480494476364,3.7490217346317003,0.0,1.5023655464686982,2.17208948736051,0.39708870296971055,2.583862060008781,21.597840809604183
state_rollout,8,24,1.3214564061186023,1.1331499771331497,1.6669277703715308,0.0,0.7727156416333467,0.15749846528191977,0.39708870296971055,1.5741254944982106,3.761065895602522
state_correction,8,24,1.3444642354072396,1.1592432526241463,1.5846917702293335,0.0,0.8711718120955279,0.026246793715932908,0.39708870296971055,1.4157493306954716,4.63974563051007
obs_transport,8,24,1.4030167241794393,1.40086553915921,1.0891528035766875,0.0,1.335295913096013,0.026172460066789163,0.2857847887094469,1.0281657327170937,7.089701905440519
obs_innovation,8,24,1.002391711062146,0.763888692114092,0.3216179008931529,0.0,0.9033685251905944,0.028624653534949446,0.08485281530337421,0.1692400886414159,5.221294779572696
policy_consistency,8,24,0.9917638662692005,0.7441184764597412,0.3660890069318323,0.0,0.8906462345192473,0.028620931798330043,0.08786657713499248,0.15830854391750424,5.148824045208421
oracle_fresh,8,25,1.1278834469337486,0.71311817537514,0.5689260580525262,1.0,0.8594784410011768,0.0,0.0,0.0,4.288237311080701
naive_stale,8,25,2.635885404555007,3.280677342109905,3.190173973946385,0.0,1.6341852063761781,2.030166124860323,0.38441908135405434,2.6538167557088386,17.498057217058673
state_rollout,8,25,1.440478345562448,1.224533003912058,1.0614299502161297,0.0,0.8497000653529757,0.1633697456052823,0.38441908135405434,1.6106481151922247,3.644884394470285
state_correction,8,25,1.4343235421061802,1.1990424520544243,1.197267319089688,0.0,0.912217167373312,0.029260647680758024,0.38441908135405434,1.4716485025324242,4.590324867829181
obs_transport,8,25,1.5408859607338714,1.447132728392248,1.3602924253274236,0.0,1.4805761729365134,0.030388043218278312,0.27479081942555816,1.1217589400531316,6.973964351793705
obs_innovation,8,25,1.141770165641269,0.7350815863499589,0.5741066472974049,0.0,0.9738184149696195,0.03349674609580435,0.0733067698106848,0.16800041570989493,4.341973639786521
policy_consistency,8,25,1.1428140055680525,0.7476352080499887,0.5305630160821678,0.0,0.9584888289298767,0.03342715074092021,0.07421205602594032,0.16963202609285766,4.289835036740006
oracle_fresh,8,26,1.2952321188188072,0.6150116284709615,0.4790571665104978,1.0,0.8071043101988633,0.0,0.0,0.0,4.413621378548831
naive_stale,8,26,2.4136940667432816,2.9802219424533702,2.7259372840332907,0.0,1.4960880712666302,2.0121051978908167,0.3610676704748974,2.10106459671559,15.478821544786012
state_rollout,8,26,1.5455790912954324,0.9671362992433054,1.2873641864232415,0.0,0.8991932830494082,0.16892866764402087,0.3610676704748974,1.4960223946971059,3.362222321215373
state_correction,8,26,1.5311637945914651,1.0102602769142979,1.3450521026392745,0.0,0.9037283286312388,0.025353624435404218,0.3610676704748974,1.368148871418651,3.9691731159649293
obs_transport,8,26,1.6474291547348496,1.3391040342223008,1.2334109698702311,0.0,1.4495951801201479,0.025846123570669503,0.267073322743772,1.0281820304304736,6.169524039610046
obs_innovation,8,26,1.2944318318023675,0.5792632797399475,0.480963466625664,1.0,0.8861009917178144,0.02683516095615398,0.07918179960744061,0.16628435732356692,4.324244314092981
policy_consistency,8,26,1.294516230239429,0.5889053211065273,0.4562905992230385,1.0,0.8827825996401352,0.026836397467824583,0.0797142258829751,0.16622386312565166,4.271146639834503
oracle_fresh,8,27,1.0280458210259587,0.6341745317285362,0.5140762132312542,1.0,0.7789588649139061,0.0,0.0,0.0,4.604293737157842
naive_stale,8,27,3.060495737605017,3.5947633312301335,3.2033198611681737,0.0,1.376081657966615,2.233826592338028,0.3625146995388697,2.537212737150447,21.537308985192485
state_rollout,8,27,1.3864312441078757,1.0670994791387343,0.872298752980715,0.0,0.8406745048293307,0.18608036273926745,0.3625146995388697,1.365499512963552,3.7784586724284406
state_correction,8,27,1.3917914090116361,1.0720631521936261,1.0374522274166644,0.0,0.8742317279636834,0.027119407742026598,0.3625146995388697,1.240334370646908,4.724972332371879
obs_transport,8,27,1.4764854235423068,1.3498699993141543,1.2783502341364938,0.0,1.3519936458397481,0.027386280460395835,0.27220372292949274,1.0019278022079647,7.106700960425699
obs_innovation,8,27,1.0484218418706417,0.6851494083619245,0.5030457986179475,1.0,0.8749095978035776,0.028738624645743945,0.07743440777055723,0.16810379238883477,4.735382585734905
policy_consistency,8,27,1.0374127697849842,0.6596960209102283,0.48780560979293075,1.0,0.8563501030207951,0.028713056091102928,0.07734022490937541,0.18222086110106875,4.6824882308872935
oracle_fresh,8,28,1.0648090913297708,0.6793244666405964,0.5538432944463046,1.0,0.8388541969088684,0.0,0.0,0.0,4.0030355251984595
naive_stale,8,28,2.3204399706893035,3.1198225898081224,3.8578950423937584,0.0,1.513241668273599,1.874155025348341,0.35274951065682425,2.1212979464611825,13.78602629847347
state_rollout,8,28,1.354823893749339,1.121633721416221,1.0641798097981632,0.0,0.9160705832890016,0.16066233516847378,0.35274951065682425,1.4920630488371092,3.1063555308816913
state_correction,8,28,1.340130510863762,1.108582607605856,1.2224350309468608,0.0,0.9316462182600957,0.02979596460210668,0.35274951065682425,1.3578526107248214,3.6871255027189047
obs_transport,8,28,1.495783851567925,1.4463502765827285,1.381820323404908,0.0,1.461620501082555,0.030048871278736042,0.2653080528941233,1.0840116693032302,5.894566966379501
obs_innovation,8,28,1.0755202981931327,0.6786850421822063,0.6048651704010629,1.0,0.9406821933449775,0.03198035675144231,0.06303339479385263,0.14023168375529596,3.941914241786503
policy_consistency,8,28,1.0754677305238374,0.6856217706323251,0.586081557018239,1.0,0.9277827089680283,0.03196557583913728,0.06270719889381199,0.14807442882752098,3.8930931289888604
oracle_fresh,8,29,1.1129214042734346,0.6502815404187309,0.48417171082795535,1.0,0.928854963620909,0.0,0.0,0.0,4.5676787019080205
naive_stale,8,29,2.759633603783094,3.573778451310496,3.4507820941526317,0.0,1.4568693994489708,2.2004847518638835,0.35956045456503594,2.267313022526302,18.67986730108444
state_rollout,8,29,1.4075867881726631,1.0085056217576855,1.5002119123175992,0.0,0.9362464501936489,0.18141612605471735,0.35956045456503594,1.4094399022227888,3.439570300441452
state_correction,8,29,1.4028961286807802,1.0595070000170745,1.5292580806488334,0.0,0.9303719653785085,0.025490764913356112,0.35956045456503594,1.2591563325031965,4.111468478806593
obs_transport,8,29,1.557342499778447,1.40677711175446,1.2902367695570756,0.0,1.4614495007619732,0.026338597047517218,0.27929915183671117,0.9948968921356285,6.568356305929645
obs_innovation,8,29,1.1297440446690354,0.673137133910875,0.5199788235786927,1.0,0.9824550286393605,0.02742808302934876,0.07591456714224953,0.16015381762327452,4.72585018323556
policy_consistency,8,29,1.1220503674429982,0.6572925102280234,0.485657829428007,1.0,0.9571517879787507,0.02735343039152629,0.07798824777087246,0.1609056857450334,4.646776102040393
oracle_fresh,8,30,0.974548296619819,0.5899454542985951,0.5050943579723666,1.0,0.8024042196911807,0.0,0.0,0.0,3.6589440478755404
naive_stale,8,30,2.3135438464303424,3.0226346901056096,2.236085207150291,0.0,1.4886629314552946,1.8219642139177088,0.31714092039847175,2.1005403502615487,14.724006887068594
state_rollout,8,30,1.2131868901630667,0.8745338204156148,1.1090692678985974,0.0,0.8279032124007041,0.16780466900045363,0.31714092039847175,1.3350030749633661,2.748345850300394
state_correction,8,30,1.233987233708734,0.9692427846157846,1.1823371651143315,0.0,0.8716845564285313,0.029243366232890314,0.31714092039847175,1.203528006582488,3.3514790562931442
obs_transport,8,30,1.4005969441986938,1.2705523360277204,1.1389116804448256,0.0,1.4081451461094887,0.02965644568794991,0.2710907962667755,1.06573559668516,5.587550082540506
obs_innovation,8,30,0.979599712015031,0.5731605924635496,0.5125816013294772,1.0,0.8568039479053231,0.02946180126309493,0.07562368582567235,0.13580983397932925,3.616051935058625
policy_consistency,8,30,0.9707335752245785,0.554458293090809,0.4872553402268715,1.0,0.8314111596658772,0.02944040646858706,0.07443660850148542,0.12736249660934007,3.540336695875853
oracle_fresh,8,31,0.9787934828457912,0.6674645409285351,0.6550402554724831,1.0,0.8894623680760488,0.0,0.0,0.0,4.4337439441117725
naive_stale,8,31,3.1271116040636238,3.9534980514470472,4.459217818600286,0.0,1.377373188185009,2.3152346839845315,0.3800040765355708,2.3870993525303907,20.23557566646459
state_rollout,8,31,1.403363996845984,1.2522176561630172,0.8749501072837635,0.0,0.9224601851275037,0.18704349996033556,0.3800040765355708,1.4960509471205743,3.5599348558691934
state_correction,8,31,1.3915255736073515,1.221914616843869,0.9678621481784874,0.0,0.9276492696963446,0.02940912003534484,0.3800040765355708,1.3236720749404678,4.291978085043719
obs_transport,8,31,1.4707927572717194,1.371786555068371,1.3987774344885293,0.0,1.3932071715208427,0.030316715218717587,0.27140325136195803,1.0457743581565737,6.569206841483788
obs_innovation,8,31,1.0013133627132444,0.7313810987483017,0.7529514310892853,0.0,1.004229656147649,0.031424135662747314,0.07335311691964476,0.15233574604457192,4.515108687736289
policy_consistency,8,31,0.9913573126045659,0.7123469846890885,0.6903675967736884,1.0,0.9876002503102242,0.03147895797255478,0.0705428047102538,0.1464488432617095,4.440554908153926
oracle_fresh,8,32,1.0753085780985105,0.6115266157210699,0.5331990639980749,1.0,0.7781527088991833,0.0,0.0,0.0,4.828412553978139
naive_stale,8,32,2.9770785951274172,3.3250009621523673,2.722978243831674,0.0,1.4003654500087153,2.2060405230119935,0.358472703805489,2.5148639971996714,20.969851524405865
state_rollout,8,32,1.384725505272395,1.0900232821730198,1.0097554520280596,0.0,0.7674472046395439,0.17750931024482397,0.358472703805489,1.3238371395476307,3.939388139110935
state_correction,8,32,1.4091772440213794,1.1117058352749167,1.1317325566979013,0.0,0.8615604635806777,0.024805702373334258,0.358472703805489,1.1895324347198917,4.961668448018332
obs_transport,8,32,1.5184770425621787,1.3196210236389643,1.2905380301949594,0.0,1.353981111064062,0.025338489514778365,0.2770110132804924,1.0223380872989805,7.498822513488276
obs_innovation,8,32,1.0942695410067953,0.6362503626884338,0.5439028644016412,1.0,0.9009156638225293,0.026537101668810504,0.07967096782452195,0.15690076874453684,4.946279617474814
policy_consistency,8,32,1.0864162047352883,0.6192639959921732,0.5286260946540209,1.0,0.8812196057542957,0.026502223915932634,0.07969098277591795,0.1603743790714096,4.895003121943437
oracle_fresh,8,33,0.9221864190960471,0.6437082417276367,0.613457968907082,1.0,0.7679552280093718,0.0,0.0,0.0,4.3844183574583795
naive_stale,8,33,2.998159715194126,3.5086072155160832,2.6213888410353396,0.0,1.3959404077855466,2.288829806435621,0.32435045222022435,2.661748096754596,21.039211905019116
state_rollout,8,33,1.258053077396599,1.0290023222701346,1.0966871047888667,0.0,0.748667844384214,0.15994643490531335,0.32435045222022435,1.2789785903005102,3.5997438763704332
state_correction,8,33,1.280911331267706,1.0497611521436403,1.1909432389545902,0.0,0.825959538764377,0.0250608499774729,0.32435045222022435,1.123217413574097,4.436086836068262
obs_transport,8,33,1.4204479486977193,1.319879823155952,1.428255808411633,0.0,1.392420660036801,0.025481691792837057,0.2570780962217334,1.024451153786987,6.751026017255563
obs_innovation,8,33,0.9323280948110676,0.6590960049093603,0.7028878991298306,1.0,0.9322562752471779,0.027039691734248382,0.07816798763212725,0.16027424672713145,4.40901278494184
policy_consistency,8,33,0.9229461765171254,0.637648023052097,0.6759177286667801,1.0,0.9135882179889268,0.02701185907981838,0.07742670601055435,0.16715366201000562,4.357726568509605
oracle_fresh,8,34,1.0901788285664342,0.574787914186473,0.42641724077975834,1.0,0.7621191546228433,0.0,0.0,0.0,5.229261923334957
naive_stale,8,34,2.7754547799709206,2.8964599595010125,2.2552809281209534,0.0,1.4256817405248392,2.100811987184033,0.3635858600375581,2.740749201297552,20.568631779170666
state_rollout,8,34,1.4158024201102397,0.9780812108169546,1.285176326865561,0.0,0.9163883841524622,0.21463757720453497,0.3635858600375581,1.4077297881419832,4.105096899953265
state_correction,8,34,1.4337604516935503,1.0278157560970365,1.3264341221135845,0.0,0.8665439881311591,0.03202814893402223,0.3635858600375581,1.2091341911782174,5.3452609540023
obs_transport,8,34,1.487030947646708,1.2207664769343372,1.032099074971781,0.0,1.3125416620298076,0.03231108624167487,0.2878317661665178,1.0686730556144897,7.9418703212150845
obs_innovation,8,34,1.1154338511541269,0.6500630827614732,0.4479868166101321,1.0,0.8833906539047129,0.03407936257403493,0.09562756098764863,0.15317503407780966,5.482567041691245
policy_consistency,8,34,1.1084887251310778,0.6336788721930177,0.43190480354631,1.0,0.8678530936392386,0.03412497461884705,0.09394832600339476,0.14634611181938637,5.423959658039461
oracle_fresh,8,35,1.128742409839698,0.6280363639769057,0.4984292693307075,1.0,0.7992664758740016,0.0,0.0,0.0,4.848243833525333
naive_stale,8,35,3.019704390929032,3.5007091334225553,3.550337946767292,0.0,1.3725555918149674,2.1612963660105358,0.3232221960703325,2.4633187714376477,21.598461053117674
state_rollout,8,35,1.348917566091903,1.0058909201699642,1.3376266303840676,0.0,0.7391335889496153,0.17523933668963618,0.3232221960703325,1.307358251496509,3.8918959370604673
state_correction,8,35,1.4048826433516235,1.0504099430571083,1.3386781548346447,0.0,0.8234310761309671,0.022593462120927804,0.3232221960703325,1.1408159668583755,4.992103736213362
obs_transport,8,35,1.540876899233124,1.3568062665499774,1.2141388542588796,0.0,1.3617646608973417,0.02239172307881095,0.2759845649735338,0.9898098628738822,7.502361660259306
obs_innovation,8,35,1.1402965031712442,0.6668638174329602,0.44139688706388025,1.0,0.8977062236639209,0.023387047267876392,0.07540337910475708,0.1601262541789899,4.9483003240447525
policy_consistency,8,35,1.1313948219539685,0.6391687406070178,0.44729370771225346,1.0,0.8784248060699655,0.02342168490184872,0.07652159137906965,0.1522196440220389,4.876931296197077
oracle_fresh,8,36,0.924145530802218,0.5786188397751417,0.5049650164715924,1.0,0.8179498030749611,0.0,0.0,0.0,3.660690065960784
naive_stale,8,36,2.36089488477794,3.143614363207986,4.126172919497049,0.0,1.59658582863344,1.6974486683678847,0.3510354205074928,2.4409813167647814,14.619698692899727
state_rollout,8,36,1.2482852848501165,1.041701499912065,1.4545622750225824,0.0,0.8131240562571198,0.15937319485457666,0.3510354205074928,1.438587322191631,2.9021445589133466
state_correction,8,36,1.2367444108507637,1.0516625767173138,1.3505098191287515,0.0,0.8434044269238677,0.025566434392549253,0.3510354205074928,1.313440722265488,3.498146090619682
obs_transport,8,36,1.3442045959523194,1.2081286144466579,1.083508477892783,0.0,1.3780801034535424,0.025445321830712322,0.27915179000106555,1.0870249079404097,5.894678944293982
obs_innovation,8,36,0.9327159905192595,0.5889480759616545,0.48280805153079326,1.0,0.9463802688787692,0.02428515453056837,0.07713846415585165,0.1406757466028985,3.7238214563926735
policy_consistency,8,36,0.9321364481048616,0.592119869471489,0.4839417543222937,1.0,0.944988591230464,0.024246402428769145,0.0765758962970082,0.1466246028310848,3.6928920731195345
oracle_fresh,8,37,0.9833992559951746,0.6811858981158339,0.593611979314731,1.0,0.8647757276922761,0.0,0.0,0.0,3.8829795411213164
naive_stale,8,37,2.5085288650469217,3.3070330196411217,3.666014701710919,0.0,1.5143248458687937,1.9705376405900683,0.3637541476025797,2.465302240264676,15.877733465276053
state_rollout,8,37,1.3703600205429294,1.2154350793105535,0.7458314592519318,0.0,1.0080290145307451,0.18977840706450938,0.3637541476025797,1.5125957775217522,3.253787142726902
state_correction,8,37,1.3207270952108576,1.1635530086519172,0.900629368627807,0.0,0.8957227577355533,0.0254497406071286,0.3637541476025797,1.346450450439722,3.841406499541841
obs_transport,8,37,1.4358463629276446,1.4064246279781558,1.413776320949426,0.0,1.4235635037661931,0.026485769213203086,0.261385777210683,1.065882864910609,5.987930618838086
obs_innovation,8,37,0.9959912376451532,0.6931423761370183,0.5764250085609487,1.0,0.9886824694437689,0.029687606195338095,0.06940784318819365,0.10632206276220389,3.9142977157437864
policy_consistency,8,37,0.994721853130716,0.7004592047003583,0.5543451477179921,1.0,0.9738462873106473,0.02968857575890959,0.06872437118078037,0.11669447070373644,3.865040352625699
