scenario_id,seed,method,shift_level,mirrored,corruption,horizon,success,assisted_completion,progress,tracking_rmse,tracking_progress,interventions,disturbance_events,recoveries,recovery_rate,wrong_contacts,smoothness,command_jerk,steps,final_target_distance
s0_m0_c18_h06_t02,253431,phase_retrieval,0,0,0.180000,6,0,0,0.000000,1.258449,0.000000,2,0,0,0.000000,5,0.032574,0.042795,178,1.376773
s0_m0_c18_h06_t02,253431,full_demo_attention,0,0,0.180000,6,0,0,0.000000,1.293819,0.000000,2,0,0,0.000000,3,0.026596,0.032514,178,1.374305
s0_m0_c18_h06_t02,253431,latent_intent,0,0,0.180000,6,1,1,1.000000,0.953941,0.392720,0,2,2,1.000000,5,0.037710,0.043149,86,0.000000
s0_m0_c18_h06_t03,261350,language_prior,0,0,0.180000,6,0,0,0.166667,1.174869,0.136872,2,0,0,0.000000,6,0.024740,0.034626,178,1.190834
s0_m0_c18_h06_t03,261350,nearest_demo_replay,0,0,0.180000,6,0,0,0.000000,1.175292,0.000000,2,0,0,0.000000,3,0.046791,0.068886,178,1.355253
s0_m0_c18_h06_t03,261350,phase_retrieval,0,0,0.180000,6,0,0,0.000000,1.231421,0.000000,2,0,0,0.000000,3,0.042003,0.067741,178,1.363514
s0_m0_c18_h06_t03,261350,full_demo_attention,0,0,0.180000,6,0,0,0.000000,1.213162,0.000000,2,0,0,0.000000,3,0.029682,0.035922,178,1.364077
s0_m0_c18_h06_t03,261350,latent_intent,0,0,0.180000,6,1,1,1.000000,0.939322,0.426357,0,2,2,1.000000,6,0.038109,0.043838,85,0.000000
s0_m0_c18_h06_t04,269269,language_prior,0,0,0.180000,6,0,0,0.166667,0.970148,0.142458,2,0,0,0.000000,8,0.026756,0.037276,178,0.875361
s0_m0_c18_h06_t04,269269,nearest_demo_replay,0,0,0.180000,6,0,0,0.000000,1.258790,0.000000,2,0,0,0.000000,4,0.035132,0.047433,178,1.386719
s0_m0_c18_h06_t04,269269,phase_retrieval,0,0,0.180000,6,0,0,0.000000,1.299575,0.000000,2,0,0,0.000000,3,0.034318,0.048013,178,1.374224
s0_m0_c18_h06_t04,269269,full_demo_attention,0,0,0.180000,6,0,0,0.000000,1.287316,0.000000,2,0,0,0.000000,2,0.031780,0.041099,178,1.376209
s0_m0_c18_h06_t04,269269,latent_intent,0,0,0.180000,6,1,1,1.000000,0.981203,0.385768,0,2,2,1.000000,5,0.037804,0.040218,88,0.000000
s0_m0_c18_h06_t05,277188,language_prior,0,0,0.180000,6,0,0,0.166667,0.932763,0.126629,2,0,0,0.000000,7,0.030240,0.040995,178,0.887395
s0_m0_c18_h06_t05,277188,nearest_demo_replay,0,0,0.180000,6,0,0,0.500000,0.581195,0.438547,2,1,1,1.000000,4,0.031533,0.040292,178,0.143878
s0_m0_c18_h06_t05,277188,phase_retrieval,0,0,0.180000,6,0,0,0.500000,0.772246,0.440410,2,1,1,1.000000,4,0.034551,0.045485,178,0.739144
s0_m0_c18_h06_t05,277188,full_demo_attention,0,0,0.180000,6,0,0,0.000000,1.272265,0.000000,2,0,0,0.000000,4,0.022956,0.025255,178,1.363149
s0_m0_c18_h06_t05,277188,latent_intent,0,0,0.180000,6,1,1,1.000000,0.852567,0.448718,0,2,2,1.000000,5,0.041697,0.046778,77,0.000000
s0_m0_c18_h09_t00,285107,language_prior,0,0,0.180000,9,0,0,0.333333,0.803133,0.301903,2,1,0,0.000000,9,0.027503,0.038182,250,0.718724
s0_m0_c18_h09_t00,285107,nearest_demo_replay,0,0,0.180000,9,0,0,0.333333,1.224627,0.264719,2,1,0,0.000000,5,0.036382,0.049682,250,1.348573
s0_m0_c18_h09_t00,285107,phase_retrieval,0,0,0.180000,9,0,0,0.333333,1.226735,0.264719,2,1,0,0.000000,4,0.036657,0.050116,250,1.326882
s0_m0_c18_h09_t00,285107,full_demo_attention,0,0,0.180000,9,0,0,0.000000,1.116261,0.000000,2,0,0,0.000000,2,0.022368,0.028884,250,1.201266
s0_m0_c18_h09_t00,285107,latent_intent,0,0,0.180000,9,1,1,1.000000,0.814892,0.459402,0,2,2,1.000000,6,0.040133,0.047620,103,0.000000
s0_m0_c18_h09_t01,293026,language_prior,0,0,0.180000,9,0,0,0.222222,1.157536,0.188136,2,0,0,0.000000,9,0.026463,0.037251,250,1.217249
s0_m0_c18_h09_t01,293026,nearest_demo_replay,0,0,0.180000,9,0,0,0.111111,0.824587,0.084108,2,0,0,0.000000,5,0.031522,0.041718,250,0.756227
s0_m0_c18_h09_t01,293026,phase_retrieval,0,0,0.180000,9,0,0,0.111111,0.804771,0.104028,2,0,0,0.000000,5,0.034496,0.048337,250,0.757532
s0_m0_c18_h09_t01,293026,full_demo_attention,0,0,0.180000,9,0,0,0.000000,0.731650,0.000000,2,0,0,0.000000,2,0.024735,0.032255,250,0.699569
s0_m0_c18_h09_t01,293026,latent_intent,0,0,0.180000,9,1,1,1.000000,0.830150,0.413413,0,2,2,1.000000,8,0.038669,0.043170,110,0.000000
s0_m0_c18_h09_t02,300945,language_prior,0,0,0.180000,9,0,0,0.222222,0.804034,0.184595,2,0,0,0.000000,8,0.024753,0.035049,250,0.722573
s0_m0_c18_h09_t02,300945,nearest_demo_replay,0,0,0.180000,9,0,0,0.111111,1.077851,0.104028,2,0,0,0.000000,5,0.035379,0.047907,250,1.175986
s0_m0_c18_h09_t02,300945,phase_retrieval,0,0,0.180000,9,0,0,0.000000,0.804557,0.000000,2,0,0,0.000000,4,0.041537,0.064323,250,0.777411
s0_m0_c18_h09_t02,300945,full_demo_attention,0,0,0.180000,9,0,0,0.000000,0.781299,0.000000,2,0,0,0.000000,3,0.027896,0.037311,250,0.776840
s0_m0_c18_h09_t02,300945,latent_intent,0,0,0.180000,9,1,1,1.000000,0.805421,0.427579,0,2,2,1.000000,8,0.041102,0.047052,111,0.000000
s0_m0_c18_h09_t03,308864,language_prior,0,0,0.180000,9,0,0,0.222222,0.835367,0.197875,2,0,0,0.000000,9,0.026074,0.036646,250,0.744487
s0_m0_c18_h09_t03,308864,nearest_demo_replay,0,0,0.180000,9,0,0,0.111111,1.171388,0.104914,2,0,0,0.000000,4,0.037493,0.051540,250,1.337674
s0_m0_c18_h09_t03,308864,phase_retrieval,0,0,0.180000,9,0,0,0.000000,0.807555,0.000000,2,0,0,0.000000,6,0.038185,0.053468,250,0.732832
s0_m0_c18_h09_t03,308864,full_demo_attention,0,0,0.180000,9,0,0,0.000000,0.750279,0.000000,2,0,0,0.000000,3,0.023966,0.027245,250,0.725584
s0_m0_c18_h09_t03,308864,latent_intent,0,0,0.180000,9,1,1,1.000000,0.893224,0.425161,0,2,2,1.000000,9,0.038436,0.042043,120,0.000000
s0_m0_c18_h09_t04,316783,language_prior,0,0,0.180000,9,0,0,0.444444,0.768858,0.397078,2,1,1,1.000000,8,0.028552,0.040660,250,0.727159
s0_m0_c18_h09_t04,316783,nearest_demo_replay,0,0,0.180000,9,0,0,0.333333,1.429989,0.291722,2,1,0,0.000000,2,0.034154,0.047059,250,1.636713
s0_m0_c18_h09_t04,316783,phase_retrieval,0,0,0.180000,9,0,0,0.111111,1.238377,0.083223,2,0,0,0.000000,4,0.029577,0.045059,250,1.268092
s0_m0_c18_h09_t04,316783,full_demo_attention,0,0,0.180000,9,0,0,0.111111,1.180275,0.109340,2,0,0,0.000000,3,0.026536,0.033638,250,1.263625
s0_m0_c18_h09_t04,316783,latent_intent,0,0,0.180000,9,1,1,1.000000,0.765412,0.445614,0,2,2,1.000000,6,0.044160,0.051404,94,0.000000
s0_m0_c18_h09_t05,324702,language_prior,0,0,0.180000,9,0,0,0.333333,1.175458,0.262506,2,1,0,0.000000,8,0.029125,0.039845,250,1.261417
s0_m0_c18_h09_t05,324702,nearest_demo_replay,0,0,0.180000,9,0,0,0.111111,0.867862,0.080124,2,0,0,0.000000,3,0.039137,0.054185,250,0.871654
s0_m0_c18_h09_t05,324702,phase_retrieval,0,0,0.180000,9,0,0,0.222222,1.350983,0.185038,2,0,0,0.000000,5,0.043347,0.059192,250,1.522831
s0_m0_c18_h09_t05,324702,full_demo_attention,0,0,0.180000,9,0,0,0.111111,0.888215,0.096946,2,0,0,0.000000,3,0.027984,0.035592,250,0.906056
s0_m0_c18_h09_t05,324702,latent_intent,0,0,0.180000,9,1,1,1.000000,0.759113,0.436966,0,2,2,1.000000,8,0.040736,0.046547,103,0.000000
s0_m0_c18_h12_t00,332621,language_prior,0,0,0.180000,12,0,0,0.416667,1.073730,0.352683,2,1,1,1.000000,10,0.028251,0.038821,322,1.152166
s0_m0_c18_h12_t00,332621,nearest_demo_replay,0,0,0.180000,12,0,0,0.500000,0.636394,0.411507,2,1,0,0.000000,5,0.036949,0.051190,322,0.201029
s0_m0_c18_h12_t00,332621,phase_retrieval,0,0,0.180000,12,0,0,0.083333,1.073076,0.078947,2,0,0,0.000000,8,0.035645,0.050908,322,1.140659
s0_m0_c18_h12_t00,332621,full_demo_attention,0,0,0.180000,12,0,0,0.000000,1.172553,0.000000,2,0,0,0.000000,2,0.024935,0.035025,322,1.238295
s0_m0_c18_h12_t00,332621,latent_intent,0,0,0.180000,12,1,1,1.000000,0.802894,0.434272,0,2,2,1.000000,8,0.040837,0.045448,141,0.000000
s0_m0_c18_h12_t01,340540,language_prior,0,0,0.180000,12,0,0,0.416667,0.854390,0.350877,2,1,1,1.000000,11,0.028241,0.039375,322,0.863366
s0_m0_c18_h12_t01,340540,nearest_demo_replay,0,0,0.180000,12,0,0,0.416667,0.651358,0.294376,2,1,0,0.000000,8,0.038383,0.053250,322,0.796900
s0_m0_c18_h12_t01,340540,phase_retrieval,0,0,0.180000,12,0,0,0.333333,0.910252,0.280186,2,1,0,0.000000,7,0.041602,0.063017,322,0.889873
s0_m0_c18_h12_t01,340540,full_demo_attention,0,0,0.180000,12,0,0,0.000000,1.204017,0.000000,2,0,0,0.000000,2,0.029795,0.042961,322,1.283174
s0_m0_c18_h12_t01,340540,latent_intent,0,0,0.180000,12,1,1,1.000000,0.830273,0.461921,0,2,2,1.000000,9,0.038990,0.042624,150,0.000000
s0_m0_c18_h12_t02,348459,language_prior,0,0,0.180000,12,0,0,0.250000,1.302038,0.212848,2,0,0,0.000000,11,0.023700,0.034075,322,1.355479
s0_m0_c18_h12_t02,348459,nearest_demo_replay,0,0,0.180000,12,0,0,0.166667,0.839694,0.123581,2,0,0,0.000000,9,0.029631,0.039262,322,0.809442
s0_m0_c18_h12_t02,348459,phase_retrieval,0,0,0.180000,12,0,0,0.166667,0.819478,0.094943,2,0,0,0.000000,9,0.032583,0.043859,322,0.756523
s0_m0_c18_h12_t02,348459,full_demo_attention,0,0,0.180000,12,0,0,0.000000,1.191903,0.000000,2,0,0,0.000000,6,0.021464,0.023454,322,1.235468
s0_m0_c18_h12_t02,348459,latent_intent,0,0,0.180000,12,1,1,1.000000,0.815248,0.472222,0,2,2,1.000000,10,0.039130,0.042847,149,0.000000
s0_m0_c18_h12_t03,356378,language_prior,0,0,0.180000,12,0,0,0.250000,1.158831,0.218524,2,0,0,0.000000,12,0.025614,0.035959,322,1.202813
s0_m0_c18_h12_t03,356378,nearest_demo_replay,0,0,0.180000,12,0,0,0.000000,1.380826,0.000000,2,0,0,0.000000,5,0.040878,0.056319,322,1.592410
s0_m0_c18_h12_t03,356378,phase_retrieval,0,0,0.180000,12,0,0,0.000000,1.391268,0.000000,2,0,0,0.000000,7,0.040543,0.058107,322,1.599400
s0_m0_c18_h12_t03,356378,full_demo_attention,0,0,0.180000,12,0,0,0.000000,1.501181,0.000000,2,0,0,0.000000,3,0.024894,0.031798,322,1.608015
s0_m0_c18_h12_t03,356378,latent_intent,0,0,0.180000,12,1,1,1.000000,0.897129,0.452381,0,2,2,1.000000,10,0.040561,0.043604,160,0.000000
s0_m0_c18_h12_t04,364297,language_prior,0,0,0.180000,12,0,0,0.166667,1.124460,0.136997,2,0,0,0.000000,11,0.028352,0.039177,322,1.146801
s0_m0_c18_h12_t04,364297,nearest_demo_replay,0,0,0.180000,12,0,0,0.583333,1.104738,0.498194,2,1,1,1.000000,7,0.031427,0.039856,322,1.343393
s0_m0_c18_h12_t04,364297,phase_retrieval,0,0,0.180000,12,0,0,0.166667,0.647565,0.157637,2,0,0,0.000000,5,0.035087,0.046505,322,0.586810
s0_m0_c18_h12_t04,364297,full_demo_attention,0,0,0.180000,12,0,0,0.000000,0.480773,0.000000,2,0,0,0.000000,0,0.150555,0.299615,322,0.415180
s0_m0_c18_h12_t04,364297,latent_intent,0,0,0.180000,12,1,1,1.000000,0.782499,0.451049,0,2,2,1.000000,11,0.039911,0.045698,142,0.000000
s0_m0_c18_h12_t05,372216,language_prior,0,0,0.180000,12,0,0,0.416667,1.361328,0.351909,2,1,1,1.000000,11,0.027011,0.038328,322,1.541031
s0_m0_c18_h12_t05,372216,nearest_demo_replay,0,0,0.180000,12,0,0,0.083333,1.153401,0.081527,2,0,0,0.000000,6,0.036623,0.049868,322,1.228125
s0_m0_c18_h12_t05,372216,phase_retrieval,0,0,0.180000,12,0,0,0.166667,1.327773,0.155057,2,0,0,0.000000,3,0.029513,0.048377,322,1.395594
s0_m0_c18_h12_t05,372216,full_demo_attention,0,0,0.180000,12,0,0,0.083333,1.209547,0.081527,2,0,0,0.000000,2,0.019942,0.022911,322,1.284108
s0_m0_c18_h12_t05,372216,latent_intent,0,0,0.180000,12,1,1,1.000000,0.897601,0.470238,0,2,2,1.000000,10,0.039661,0.043390,153,0.000000
s0_m0_c35_h03_t00,380135,language_prior,0,0,0.350000,3,0,0,0.000000,1.378650,0.000000,2,0,0,0.000000,5,0.027084,0.036469,106,1.568903
s0_m0_c35_h03_t00,380135,nearest_demo_replay,0,0,0.350000,3,0,0,0.000000,0.836781,0.000000,2,0,0,0.000000,2,0.040878,0.057809,106,0.186554
s0_m0_c35_h03_t00,380135,phase_retrieval,0,0,0.350000,3,0,0,0.000000,1.277128,0.000000,2,0,0,0.000000,3,0.042485,0.060191,106,1.578585
s0_m0_c35_h03_t00,380135,full_demo_attention,0,0,0.350000,3,0,0,0.000000,1.356053,0.000000,2,0,0,0.000000,4,0.027943,0.031070,106,1.577167
s0_m0_c35_h03_t00,380135,latent_intent,0,0,0.350000,3,1,1,1.000000,0.819117,0.377193,0,2,2,1.000000,2,0.040983,0.052119,37,0.000000
s0_m0_c35_h03_t01,388054,language_prior,0,0,0.350000,3,0,0,0.000000,1.383365,0.000000,2,0,0,0.000000,5,0.027150,0.037152,106,1.567372
s0_m0_c35_h03_t01,388054,nearest_demo_replay,0,0,0.350000,3,0,0,0.000000,0.806622,0.000000,2,0,0,0.000000,2,0.051638,0.073937,106,0.145076
s0_m0_c35_h03_t01,388054,phase_retrieval,0,0,0.350000,3,0,0,0.000000,1.354798,0.000000,2,0,0,0.000000,4,0.044299,0.063982,106,1.580267
s0_m0_c35_h03_t01,388054,full_demo_attention,0,0,0.350000,3,0,0,0.000000,1.343303,0.000000,2,0,0,0.000000,3,0.033031,0.037426,106,1.577962
s0_m0_c35_h03_t01,388054,latent_intent,0,0,0.350000,3,1,1,1.000000,0.789922,0.375000,0,2,2,1.000000,2,0.042718,0.055843,39,0.000000
s0_m0_c35_h03_t02,395973,language_prior,0,0,0.350000,3,0,0,0.000000,0.815683,0.000000,2,0,0,0.000000,5,0.025544,0.033714,106,0.707692
s0_m0_c35_h03_t02,395973,nearest_demo_replay,0,0,0.350000,3,1,1,1.000000,0.882396,0.279279,0,2,2,1.000000,1,0.048577,0.065255,36,0.000000
s0_m0_c35_h03_t02,395973,phase_retrieval,0,0,0.350000,3,0,0,0.000000,1.246735,0.000000,2,0,0,0.000000,3,0.034234,0.049148,106,1.485132
s0_m0_c35_h03_t02,395973,full_demo_attention,0,0,0.350000,3,0,0,0.000000,1.361457,0.000000,2,0,0,0.000000,3,0.033531,0.042693,106,1.480400
s0_m0_c35_h03_t02,395973,latent_intent,0,0,0.350000,3,1,1,1.000000,0.934491,0.294574,0,2,2,1.000000,2,0.037856,0.046971,42,0.000000
s0_m0_c35_h03_t03,403892,language_prior,0,0,0.350000,3,0,0,0.333333,1.175333,0.274143,2,1,0,0.000000,5,0.028898,0.040146,106,1.316943
s0_m0_c35_h03_t03,403892,nearest_demo_replay,0,0,0.350000,3,0,0,0.333333,0.632289,0.289720,2,1,0,0.000000,2,0.029692,0.040656,106,0.135319
s0_m0_c35_h03_t03,403892,phase_retrieval,0,0,0.350000,3,0,0,0.000000,0.809404,0.000000,2,0,0,0.000000,4,0.029984,0.040049,106,0.803298
s0_m0_c35_h03_t03,403892,full_demo_attention,0,0,0.350000,3,0,0,0.000000,0.812023,0.000000,2,0,0,0.000000,4,0.026719,0.032929,106,0.803176
s0_m0_c35_h03_t03,403892,latent_intent,0,0,0.350000,3,1,1,1.000000,0.950141,0.354610,0,2,2,1.000000,3,0.039848,0.050420,46,0.000000
s0_m0_c35_h03_t04,411811,language_prior,0,0,0.350000,3,0,0,0.000000,1.336836,0.000000,2,0,0,0.000000,5,0.026727,0.035774,106,1.508254
s0_m0_c35_h03_t04,411811,nearest_demo_replay,0,0,0.350000,3,0,0,0.333333,0.603984,0.295950,2,1,0,0.000000,1,0.030527,0.043799,106,0.173091
s0_m0_c35_h03_t04,411811,phase_retrieval,0,0,0.350000,3,0,0,0.333333,1.052545,0.295950,2,1,0,0.000000,4,0.047384,0.065528,106,1.287223
s0_m0_c35_h03_t04,411811,full_demo_attention,0,0,0.350000,3,0,0,0.000000,1.315203,0.000000,2,0,0,0.000000,3,0.022189,0.025036,106,1.503552
s0_m0_c35_h03_t04,411811,latent_intent,0,0,0.350000,3,1,1,1.000000,0.762468,0.367521,0,2,2,1.000000,2,0.039111,0.049500,38,0.000000
s0_m0_c35_h03_t05,419730,language_prior,0,0,0.350000,3,0,0,0.333333,1.131570,0.299065,2,1,0,0.000000,5,0.033768,0.043307,106,1.266312
s0_m0_c35_h03_t05,419730,nearest_demo_replay,0,0,0.350000,3,1,1,1.000000,0.822125,0.401709,0,2,2,1.000000,2,0.056293,0.070287,38,0.000000
s0_m0_c35_h03_t05,419730,phase_retrieval,0,0,0.350000,3,1,1,1.000000,0.791274,0.398148,0,2,2,1.000000,2,0.059518,0.085671,35,0.000000
s0_m0_c35_h03_t05,419730,full_demo_attention,0,0,0.350000,3,0,0,0.000000,0.748542,0.000000,2,0,0,0.000000,3,0.025803,0.028687,106,0.772497
s0_m0_c35_h03_t05,419730,latent_intent,0,0,0.350000,3,1,1,1.000000,0.822235,0.401709,0,2,2,1.000000,2,0.044124,0.055681,38,0.000000
s0_m0_c35_h06_t00,427649,language_prior,0,0,0.350000,6,0,0,0.500000,1.294998,0.436685,2,1,1,1.000000,7,0.028300,0.040897,178,1.469331
s0_m0_c35_h06_t00,427649,nearest_demo_replay,0,0,0.350000,6,0,0,0.166667,0.460847,0.162942,2,0,0,0.000000,2,0.041813,0.060634,178,0.114527
s0_m0_c35_h06_t00,427649,phase_retrieval,0,0,0.350000,6,0,0,0.166667,0.711393,0.162942,2,0,0,0.000000,4,0.041146,0.065457,178,0.706594
s0_m0_c35_h06_t00,427649,full_demo_attention,0,0,0.350000,6,0,0,0.000000,0.781370,0.000000,2,0,0,0.000000,0,0.148039,0.292471,178,0.798545
s0_m0_c35_h06_t00,427649,latent_intent,0,0,0.350000,6,1,1,1.000000,0.833711,0.467593,0,2,2,1.000000,4,0.039135,0.044450,71,0.000000
s0_m0_c35_h06_t01,435568,language_prior,0,0,0.350000,6,0,0,0.333333,1.261757,0.297020,2,1,0,0.000000,6,0.027179,0.037224,178,1.331752
s0_m0_c35_h06_t01,435568,nearest_demo_replay,0,0,0.350000,6,0,0,0.166667,0.602215,0.162011,2,0,0,0.000000,3,0.039995,0.056337,178,0.137371
s0_m0_c35_h06_t01,435568,phase_retrieval,0,0,0.350000,6,0,0,0.166667,1.329304,0.162942,2,0,0,0.000000,5,0.039817,0.058477,178,1.505687
s0_m0_c35_h06_t01,435568,full_demo_attention,0,0,0.350000,6,0,0,0.000000,1.175979,0.000000,2,0,0,0.000000,4,0.026138,0.031978,178,1.295366
s0_m0_c35_h06_t01,435568,latent_intent,0,0,0.350000,6,1,1,1.000000,0.802119,0.490196,0,2,2,1.000000,4,0.039161,0.049096,67,0.000000
s0_m0_c35_h06_t02,443487,language_prior,0,0,0.350000,6,0,0,0.166667,1.180418,0.143389,2,0,0,0.000000,8,0.026832,0.037271,178,1.216233
s0_m0_c35_h06_t02,443487,nearest_demo_replay,0,0,0.350000,6,0,0,0.000000,0.587913,0.000000,2,0,0,0.000000,1,0.044157,0.064945,178,0.150035
s0_m0_c35_h06_t02,443487,phase_retrieval,0,0,0.350000,6,0,0,0.166667,1.105525,0.147114,2,0,0,0.000000,4,0.038622,0.053788,178,1.216993
s0_m0_c35_h06_t02,443487,full_demo_attention,0,0,0.350000,6,0,0,0.000000,1.230445,0.000000,2,0,0,0.000000,2,0.041617,0.064113,178,1.358729
s0_m0_c35_h06_t02,443487,latent_intent,0,0,0.350000,6,1,1,1.000000,0.928031,0.378601,0,2,2,1.000000,4,0.038388,0.043552,80,0.000000
s0_m0_c35_h06_t03,451406,language_prior,0,0,0.350000,6,0,0,0.166667,0.948511,0.149907,2,0,0,0.000000,7,0.026799,0.037609,178,0.892293
s0_m0_c35_h06_t03,451406,nearest_demo_replay,0,0,0.350000,6,0,0,0.000000,0.555095,0.000000,2,0,0,0.000000,3,0.038473,0.054217,178,0.144391
s0_m0_c35_h06_t03,451406,phase_retrieval,0,0,0.350000,6,0,0,0.000000,1.130741,0.000000,2,0,0,0.000000,5,0.042171,0.059257,178,1.247389
s0_m0_c35_h06_t03,451406,full_demo_attention,0,0,0.350000,6,0,0,0.000000,1.135913,0.000000,2,0,0,0.000000,3,0.059744,0.114771,178,1.255319
s0_m0_c35_h06_t03,451406,latent_intent,0,0,0.350000,6,1,1,1.000000,0.836378,0.430380,0,2,2,1.000000,6,0.043331,0.050001,78,0.000000
s0_m0_c35_h06_t04,459325,language_prior,0,0,0.350000,6,0,0,0.333333,0.839927,0.295158,2,1,0,0.000000,7,0.028423,0.040298,178,0.836900
s0_m0_c35_h06_t04,459325,nearest_demo_replay,0,0,0.350000,6,0,0,0.000000,0.743498,0.000000,2,0,0,0.000000,3,0.037280,0.051292,178,0.722390
s0_m0_c35_h06_t04,459325,phase_retrieval,0,0,0.350000,6,0,0,0.166667,1.091402,0.160149,2,0,0,0.000000,3,0.037163,0.051212,178,1.217714
s0_m0_c35_h06_t04,459325,full_demo_attention,0,0,0.350000,6,0,0,0.000000,0.767993,0.000000,2,0,0,0.000000,2,0.042458,0.075475,178,0.786717
s0_m0_c35_h06_t04,459325,latent_intent,0,0,0.350000,6,1,1,1.000000,0.874527,0.472222,0,2,2,1.000000,4,0.038913,0.045681,77,0.000000
s0_m0_c35_h06_t05,467244,language_prior,0,0,0.350000,6,0,0,0.500000,1.208806,0.431099,2,1,0,0.000000,7,0.027492,0.038916,178,1.357692
s0_m0_c35_h06_t05,467244,nearest_demo_replay,0,0,0.350000,6,0,0,0.166667,0.581007,0.160149,2,0,0,0.000000,2,0.032795,0.047264,178,0.116465
s0_m0_c35_h06_t05,467244,phase_retrieval,0,0,0.350000,6,0,0,0.500000,0.762913,0.453445,2,1,1,1.000000,3,0.032996,0.044032,178,0.736913
s0_m0_c35_h06_t05,467244,full_demo_attention,0,0,0.350000,6,0,0,0.166667,1.120766,0.160149,2,0,0,0.000000,3,0.028386,0.033896,178,1.255080
s0_m0_c35_h06_t05,467244,latent_intent,0,0,0.350000,6,1,1,1.000000,0.901537,0.484848,0,2,2,1.000000,4,0.036454,0.044047,76,0.000000
s0_m0_c35_h09_t00,475163,language_prior,0,0,0.350000,9,0,0,0.444444,1.350697,0.378043,2,1,1,1.000000,9,0.027687,0.039074,250,1.532967
s0_m0_c35_h09_t00,475163,nearest_demo_replay,0,0,0.350000,9,0,0,0.111111,1.182599,0.109340,2,0,0,0.000000,2,0.035285,0.049325,250,1.317625
s0_m0_c35_h09_t00,475163,phase_retrieval,0,0,0.350000,9,0,0,0.111111,1.196174,0.109340,2,0,0,0.000000,3,0.036546,0.052408,250,1.340960
s0_m0_c35_h09_t00,475163,full_demo_attention,0,0,0.350000,9,0,0,0.111111,1.231933,0.109340,2,0,0,0.000000,2,0.023669,0.027755,250,1.338906
s0_m0_c35_h09_t00,475163,latent_intent,0,0,0.350000,9,1,1,1.000000,0.844277,0.497497,0,2,2,1.000000,7,0.038594,0.042796,110,0.000000
s0_m0_c35_h09_t01,483082,language_prior,0,0,0.350000,9,0,0,0.444444,1.137644,0.369633,2,1,1,1.000000,9,0.029204,0.040220,250,1.231870
s0_m0_c35_h09_t01,483082,nearest_demo_replay,0,0,0.350000,9,0,0,0.000000,1.396672,0.000000,2,0,0,0.000000,3,0.048032,0.069484,250,1.568288
s0_m0_c35_h09_t01,483082,phase_retrieval,0,0,0.350000,9,0,0,0.333333,1.090260,0.230633,2,1,0,0.000000,4,0.049772,0.070543,250,1.248652
s0_m0_c35_h09_t01,483082,full_demo_attention,0,0,0.350000,9,0,0,0.000000,1.427089,0.000000,2,0,0,0.000000,3,0.045589,0.084550,250,1.556164
s0_m0_c35_h09_t01,483082,latent_intent,0,0,0.350000,9,1,1,1.000000,0.840758,0.426087,0,2,2,1.000000,7,0.040009,0.044265,114,0.000000
s0_m0_c35_h09_t02,491001,language_prior,0,0,0.350000,9,0,0,0.111111,0.842457,0.092076,2,0,0,0.000000,9,0.028489,0.039464,250,0.736607
s0_m0_c35_h09_t02,491001,nearest_demo_replay,0,0,0.350000,9,0,0,0.333333,1.295606,0.278442,2,1,0,0.000000,5,0.040442,0.061070,250,1.472407
s0_m0_c35_h09_t02,491001,phase_retrieval,0,0,0.350000,9,0,0,0.111111,1.382384,0.084108,2,0,0,0.000000,4,0.036026,0.049514,250,1.568439
s0_m0_c35_h09_t02,491001,full_demo_attention,0,0,0.350000,9,0,0,0.000000,0.791664,0.000000,2,0,0,0.000000,1,0.052283,0.097329,250,0.849900
s0_m0_c35_h09_t02,491001,latent_intent,0,0,0.350000,9,1,1,1.000000,0.874296,0.454023,0,2,2,1.000000,7,0.038955,0.044866,115,0.000000
s0_m0_c35_h09_t03,498920,language_prior,0,0,0.350000,9,0,0,0.444444,0.781555,0.397521,2,1,1,1.000000,8,0.028375,0.039590,250,0.759785
s0_m0_c35_h09_t03,498920,nearest_demo_replay,0,0,0.350000,9,0,0,0.111111,1.150166,0.108898,2,0,0,0.000000,3,0.034647,0.049777,250,1.266013
s0_m0_c35_h09_t03,498920,phase_retrieval,0,0,0.350000,9,0,0,0.333333,1.288482,0.303674,2,1,0,0.000000,5,0.033315,0.048035,250,1.408435
s0_m0_c35_h09_t03,498920,full_demo_attention,0,0,0.350000,9,0,0,0.111111,1.180063,0.109340,2,0,0,0.000000,3,0.019482,0.025439,250,1.248967
s0_m0_c35_h09_t03,498920,latent_intent,0,0,0.350000,9,1,1,1.000000,0.776522,0.457778,0,2,2,1.000000,5,0.042344,0.049440,99,0.000000
s0_m0_c35_h09_t04,506839,language_prior,0,0,0.350000,9,0,0,0.333333,1.190680,0.286410,2,1,0,0.000000,9,0.027817,0.038999,250,1.295558
s0_m0_c35_h09_t04,506839,nearest_demo_replay,0,0,0.350000,9,0,0,0.000000,0.835871,0.000000,2,0,0,0.000000,5,0.044522,0.063375,250,0.811817
s0_m0_c35_h09_t04,506839,phase_retrieval,0,0,0.350000,9,0,0,0.333333,1.167027,0.281983,2,1,0,0.000000,4,0.037942,0.052127,250,1.273888
s0_m0_c35_h09_t04,506839,full_demo_attention,0,0,0.350000,9,0,0,0.000000,0.779667,0.000000,2,0,0,0.000000,3,0.026161,0.033263,250,0.768458
