method,safe_set,seed,interactions,chain_success,catch_success,control_error,prediction_error,transition_margin,p10_transition_margin,unsafe_command_rate,raw_unsafe_proposal_rate,violation_rate,filter_intervention_rate,mean_confidence,mean_correction_norm
nearest_memory,0,44,240,1.0,1.0,0.024427030347952176,0.024452950834739192,0.47233391405525543,0.4399562964002705,0.0,0.0,0.0,0.0,1.0,0.441254972912085
nearest_memory,0,45,0,0.0,0.3,0.4833590958797648,0.4833590958797648,-0.03623141613602919,-0.1317682148026554,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
nearest_memory,0,45,20,1.0,1.0,0.06366984657393616,0.06386381161612024,0.42974889443263825,0.3569238043928856,0.0,0.0,0.0,0.0,1.0,0.45756642516256946
nearest_memory,0,45,40,1.0,1.0,0.04607958668153934,0.04597876388957584,0.4487671847242289,0.3695361823346614,0.0,0.0,0.0,0.0,1.0,0.4558019090474318
nearest_memory,0,45,60,1.0,1.0,0.03843673083993405,0.0382201552275933,0.457150217362908,0.41753920143143924,0.0,0.0,0.0,0.0,1.0,0.44379639704772195
nearest_memory,0,45,80,1.0,1.0,0.03328545426106102,0.03316754783637347,0.4623233373853745,0.4224489716734139,0.0,0.0,0.0,0.0,1.0,0.4396286687824542
nearest_memory,0,45,100,1.0,1.0,0.034069447953179385,0.03406947679831315,0.46132732347105393,0.4099411913057534,0.0,0.0,0.0,0.0,1.0,0.4375338397951726
nearest_memory,0,45,120,1.0,1.0,0.027717511896192013,0.02784080190576237,0.4687341748618052,0.4548586656643979,0.0,0.0,0.0,0.0,1.0,0.44307180375843147
nearest_memory,0,45,140,1.0,1.0,0.023077955121198552,0.023077970125474984,0.47390884708734177,0.4485213499482979,0.0,0.0,0.0,0.0,1.0,0.4364201109074381
nearest_memory,0,45,160,1.0,1.0,0.023046384570739376,0.022977861761120582,0.4740856106603147,0.45687156400164486,0.0,0.0,0.0,0.0,1.0,0.44023259491649896
nearest_memory,0,45,180,1.0,1.0,0.018954281932320724,0.019064858867417413,0.4784605318560882,0.4651893958610603,0.0,0.0,0.0,0.0,1.0,0.44337291106324367
nearest_memory,0,45,200,1.0,1.0,0.02162246888780528,0.021658964084751195,0.4756758144688964,0.4616840081068695,0.0,0.0,0.0,0.0,1.0,0.4413123421072462
nearest_memory,0,45,220,1.0,1.0,0.02072897539742054,0.020693586654494913,0.4765203324715861,0.4606869232900101,0.0,0.0,0.0,0.0,1.0,0.4380729020798834
nearest_memory,0,45,240,1.0,1.0,0.020944882550136355,0.02100016151736038,0.47627121921428245,0.46127165451452257,0.0,0.0,0.0,0.0,1.0,0.44117435929484433
nearest_memory,1,41,0,0.0,0.24444444444444444,0.49189047298745264,0.49189047298745264,-0.045508308824956226,-0.13541253663808722,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
nearest_memory,1,41,20,1.0,1.0,0.057314931746750356,0.057219457831755895,0.4359971167797729,0.3582283403432734,0.0,0.0,0.0,0.0,1.0,0.4712350100239364
nearest_memory,1,41,40,1.0,1.0,0.041866523129052556,0.04181079584950825,0.4519961188530865,0.3899218247080717,0.0,0.0,0.0,0.0,1.0,0.4540663838038671
nearest_memory,1,41,60,1.0,1.0,0.04499955710622044,0.04499939692200714,0.44842433284029426,0.37838525204045464,0.0,0.0,0.0,0.0,1.0,0.4466151473265051
nearest_memory,1,41,80,1.0,1.0,0.034408479919377816,0.034408579270805706,0.46056420707927515,0.4073376401493769,0.0,0.0,0.0,0.0,1.0,0.444424332404649
nearest_memory,1,41,100,1.0,1.0,0.027280411059598778,0.027323001147994973,0.46889074684296295,0.4293423263607133,0.0,0.0,0.0,0.0,1.0,0.4441276493497946
nearest_memory,1,41,120,1.0,1.0,0.02718035349757619,0.027165274563839503,0.4691693644884195,0.44218915425870636,0.0,0.0,0.0,0.0,1.0,0.4473592632209305
nearest_memory,1,41,140,1.0,1.0,0.023734865159733835,0.023753595092092163,0.4730945916448074,0.4535800961410001,0.0,0.0,0.0,0.0,1.0,0.44495833312696226
nearest_memory,1,41,160,1.0,1.0,0.026612368541050507,0.026657923924345187,0.46976912795480785,0.42821435726673623,0.0,0.0,0.0,0.0,1.0,0.43851891200669085
nearest_memory,1,41,180,1.0,1.0,0.02740527230974456,0.02749364767476221,0.4689421265677917,0.42700412979423125,0.0,0.0,0.0,0.0,1.0,0.43581389366569473
nearest_memory,1,41,200,1.0,1.0,0.02114593807716895,0.021189974389005276,0.4758814334086813,0.4488262258515033,0.0,0.0,0.0,0.0,1.0,0.4389771258221616
nearest_memory,1,41,220,1.0,1.0,0.021477856965111636,0.021516856847613446,0.4755998084532151,0.4547931276018461,0.0,0.0,0.0,0.0,1.0,0.4350974911728028
nearest_memory,1,41,240,1.0,1.0,0.02024182680840194,0.020309111703977048,0.4770802419176162,0.4562336869813379,0.0,0.0,0.0,0.0,1.0,0.4336841179053977
nearest_memory,1,42,0,0.0,0.25555555555555554,0.4930903064253122,0.4930903064253122,-0.04675568500823546,-0.1369111334196786,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
nearest_memory,1,42,20,1.0,1.0,0.04832345628547405,0.048323445793517474,0.4452109984329349,0.40439805542691964,0.0,0.0,0.0,0.0,1.0,0.4694921308410651
nearest_memory,1,42,40,1.0,1.0,0.033489567696251527,0.03328809953016801,0.46198692438408784,0.4176534518888991,0.0,0.0,0.0,0.0,1.0,0.4464737137586479
nearest_memory,1,42,60,1.0,1.0,0.027345293247656048,0.02745226370371804,0.46920108083240925,0.439086841081903,0.0,0.0,0.0,0.0,1.0,0.4555963897365596
nearest_memory,1,42,80,1.0,1.0,0.031104140137393498,0.031104137276999476,0.4645662232309887,0.4268907139550167,0.0,0.0,0.0,0.0,1.0,0.44644012637183916
nearest_memory,1,42,100,1.0,1.0,0.028703526696516452,0.028678096149918883,0.46742212287959956,0.4314764670959629,0.0,0.0,0.0,0.0,1.0,0.444421590699841
nearest_memory,1,42,120,1.0,1.0,0.025447827432644093,0.02547991210904118,0.47084089636524146,0.4505037999039356,0.0,0.0,0.0,0.0,1.0,0.4500329526815805
nearest_memory,1,42,140,1.0,1.0,0.025071661456645918,0.025069208454532744,0.47125235940629057,0.4442930024032172,0.0,0.0,0.0,0.0,1.0,0.4515226018892045
nearest_memory,1,42,160,1.0,1.0,0.026577459586763878,0.026599302157427365,0.4696154592943922,0.44278227517258534,0.0,0.0,0.0,0.0,1.0,0.4391839091540346
nearest_memory,1,42,180,1.0,1.0,0.0267037508676692,0.026678811720527613,0.4693964791620627,0.44876856506898155,0.0,0.0,0.0,0.0,1.0,0.4438663373608752
nearest_memory,1,42,200,1.0,1.0,0.02128078256085654,0.02128846580491093,0.47569112326023516,0.45945620474720605,0.0,0.0,0.0,0.0,1.0,0.44519599990729847
nearest_memory,1,42,220,1.0,1.0,0.0223429980254021,0.0224333830674251,0.474419955464961,0.4543846881749044,0.0,0.0,0.0,0.0,1.0,0.4517170555307541
nearest_memory,1,42,240,1.0,1.0,0.023580439933650194,0.023562744972140226,0.47322104407776683,0.4488764135338798,0.0,0.0,0.0,0.0,1.0,0.4413513248232295
nearest_memory,1,43,0,0.0,0.3055555555555556,0.4821265347623354,0.4821265347623354,-0.03461580529066658,-0.13393737802025873,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
nearest_memory,1,43,20,1.0,1.0,0.062219786910077915,0.061972547580948265,0.4304641647734199,0.3514661730760453,0.0,0.0,0.0,0.0,1.0,0.46637013409812356
nearest_memory,1,43,40,1.0,1.0,0.04534784174925264,0.04534783189906818,0.449321219873597,0.3904222034449566,0.0,0.0,0.0,0.0,1.0,0.4535474919009441
nearest_memory,1,43,60,1.0,1.0,0.031210038051243495,0.031227723566991303,0.4649759084191593,0.42035730915305697,0.0,0.0,0.0,0.0,1.0,0.4567573690351757
nearest_memory,1,43,80,1.0,1.0,0.02773628240198509,0.02775392202563265,0.46859807488284494,0.42046532366039324,0.0,0.0,0.0,0.0,1.0,0.4469772405155014
nearest_memory,1,43,100,1.0,1.0,0.026239633930990575,0.026239636790597192,0.4704721346460084,0.43087155891039103,0.0,0.0,0.0,0.0,1.0,0.449089967325721
nearest_memory,1,43,120,1.0,1.0,0.025039967733366704,0.02504782738547997,0.4718127058351892,0.4331765553356457,0.0,0.0,0.0,0.0,1.0,0.4462598759405187
nearest_memory,1,43,140,1.0,1.0,0.02982329204111248,0.029778832895572,0.4663456483664662,0.4185690123873025,0.0,0.0,0.0,0.0,1.0,0.4453161541595065
nearest_memory,1,43,160,1.0,1.0,0.02439556396135436,0.02439563055243991,0.47228348975409046,0.4418723122171641,0.0,0.0,0.0,0.0,1.0,0.44067806765283835
nearest_memory,1,43,180,1.0,1.0,0.02661709759566615,0.026667734293430712,0.4700548237361413,0.4266810173650307,0.0,0.0,0.0,0.0,1.0,0.4424680485336557
nearest_memory,1,43,200,1.0,1.0,0.02404363808980208,0.024011115850742313,0.4729387733500171,0.44410942946476173,0.0,0.0,0.0,0.0,1.0,0.4415190777013866
nearest_memory,1,43,220,1.0,1.0,0.02231918339783198,0.02238340567601122,0.47485386030621796,0.450857730999471,0.0,0.0,0.0,0.0,1.0,0.45335536987148906
nearest_memory,1,43,240,1.0,1.0,0.02323566634286109,0.023258897480616783,0.47378087762844623,0.43786163426810415,0.0,0.0,0.0,0.0,1.0,0.4416092203646062
nearest_memory,1,44,0,0.0,0.34444444444444444,0.4722013984574439,0.4722013984574439,-0.023449877669328135,-0.13465593523117037,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
nearest_memory,1,44,20,1.0,1.0,0.06920131050633707,0.0690750772287267,0.42101315754459695,0.3782993860427887,0.0,0.0,0.0,0.0,1.0,0.43034925464693935
nearest_memory,1,44,40,1.0,1.0,0.04719625146184568,0.0471963334753227,0.44647300322784766,0.40289666013332526,0.0,0.0,0.0,0.0,1.0,0.4436759808493444
nearest_memory,1,44,60,1.0,1.0,0.036432820915496496,0.03643272465999724,0.45921117245971854,0.41381097696099006,0.0,0.0,0.0,0.0,1.0,0.4547281674351857
nearest_memory,1,44,80,1.0,1.0,0.033522619929063434,0.033557004735761745,0.46264003843625634,0.4073490088986165,0.0,0.0,0.0,0.0,1.0,0.44925365608898316
nearest_memory,1,44,100,1.0,1.0,0.03545152177491894,0.03545148187857511,0.46057671743437917,0.400070208281258,0.0,0.0,0.0,0.0,1.0,0.44468615419442364
nearest_memory,1,44,120,1.0,1.0,0.031770550960949016,0.031770524111530245,0.4644786913819088,0.4131675274882916,0.0,0.0,0.0,0.0,1.0,0.44441397097343394
nearest_memory,1,44,140,1.0,1.0,0.026446114817650197,0.026659159383650117,0.47030156597251105,0.4384414191834021,0.0,0.0,0.0,0.0,1.0,0.45230249456273885
nearest_memory,1,44,160,1.0,1.0,0.028928752554525133,0.02893655125228038,0.4674463600191051,0.42646650134982206,0.0,0.0,0.0,0.0,1.0,0.4426404282458313
nearest_memory,1,44,180,1.0,1.0,0.029005758055570662,0.028984134933760553,0.4674189652959678,0.4265667811032693,0.0,0.0,0.0,0.0,1.0,0.4462574620612934
nearest_memory,1,44,200,1.0,1.0,0.02371373056928428,0.023773419408877425,0.47328121993257244,0.44237465297553324,0.0,0.0,0.0,0.0,1.0,0.44353334891909574
nearest_memory,1,44,220,1.0,1.0,0.02663694935713403,0.026721419360757892,0.47000043920609125,0.4402418886427754,0.0,0.0,0.0,0.0,1.0,0.4470395091832928
nearest_memory,1,44,240,1.0,1.0,0.024427030347952176,0.024452950834739192,0.47233391405525543,0.4399562964002705,0.0,0.0,0.0,0.0,1.0,0.441254972912085
nearest_memory,1,45,0,0.0,0.3,0.4833590958797648,0.4833590958797648,-0.03623141613602919,-0.1317682148026554,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
nearest_memory,1,45,20,1.0,1.0,0.06366984657393616,0.06386381161612024,0.42974889443263825,0.3569238043928856,0.0,0.0,0.0,0.0,1.0,0.45756642516256946
nearest_memory,1,45,40,1.0,1.0,0.04607958668153934,0.04597876388957584,0.4487671847242289,0.3695361823346614,0.0,0.0,0.0,0.0,1.0,0.4558019090474318
nearest_memory,1,45,60,1.0,1.0,0.03843673083993405,0.0382201552275933,0.457150217362908,0.41753920143143924,0.0,0.0,0.0,0.0,1.0,0.44379639704772195
nearest_memory,1,45,80,1.0,1.0,0.03328545426106102,0.03316754783637347,0.4623233373853745,0.4224489716734139,0.0,0.0,0.0,0.0,1.0,0.4396286687824542
nearest_memory,1,45,100,1.0,1.0,0.034069447953179385,0.03406947679831315,0.46132732347105393,0.4099411913057534,0.0,0.0,0.0,0.0,1.0,0.4375338397951726
nearest_memory,1,45,120,1.0,1.0,0.027717511896192013,0.02784080190576237,0.4687341748618052,0.4548586656643979,0.0,0.0,0.0,0.0,1.0,0.44307180375843147
nearest_memory,1,45,140,1.0,1.0,0.023077955121198552,0.023077970125474984,0.47390884708734177,0.4485213499482979,0.0,0.0,0.0,0.0,1.0,0.4364201109074381
nearest_memory,1,45,160,1.0,1.0,0.023046384570739376,0.022977861761120582,0.4740856106603147,0.45687156400164486,0.0,0.0,0.0,0.0,1.0,0.44023259491649896
nearest_memory,1,45,180,1.0,1.0,0.018954281932320724,0.019064858867417413,0.4784605318560882,0.4651893958610603,0.0,0.0,0.0,0.0,1.0,0.44337291106324367
nearest_memory,1,45,200,1.0,1.0,0.02162246888780528,0.021658964084751195,0.4756758144688964,0.4616840081068695,0.0,0.0,0.0,0.0,1.0,0.4413123421072462
nearest_memory,1,45,220,1.0,1.0,0.02072897539742054,0.020693586654494913,0.4765203324715861,0.4606869232900101,0.0,0.0,0.0,0.0,1.0,0.4380729020798834
nearest_memory,1,45,240,1.0,1.0,0.020944882550136355,0.02100016151736038,0.47627121921428245,0.46127165451452257,0.0,0.0,0.0,0.0,1.0,0.44117435929484433
local_residual,0,41,0,0.0,0.24444444444444444,0.49189047298745264,0.49189047298745264,-0.045508308824956226,-0.13541253663808722,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
local_residual,0,41,20,1.0,1.0,0.14419042843461702,0.1441901748566808,0.33466605993704285,0.26815239742911806,0.0,0.0,0.0,0.0,0.6593439029485726,0.31277733069948904
local_residual,0,41,40,1.0,1.0,0.09798947206638249,0.09798909138155758,0.3876540970086489,0.33528021046163975,0.0,0.0,0.0,0.0,0.7900228672383532,0.3645470765987352
local_residual,0,41,60,1.0,1.0,0.08258690873673577,0.08258669946524387,0.40586184431313355,0.3598395489620015,0.0,0.0,0.0,0.0,0.8460224542837012,0.3854867639615386
local_residual,0,41,80,1.0,1.0,0.07520717339634095,0.07520704507747852,0.4143318612597738,0.3742216949370521,0.0,0.0,0.0,0.0,0.881177609240262,0.402186334724042
local_residual,0,41,100,1.0,1.0,0.07355837741001603,0.07355830912669048,0.41628764844130656,0.3770176814257423,0.0,0.0,0.0,0.0,0.9038039484483311,0.406005219253799
local_residual,0,41,120,1.0,1.0,0.07532438408245652,0.07532436941413909,0.4142407826984678,0.3809952727537264,0.0,0.0,0.0,0.0,0.9185588371367778,0.41228778958719203
local_residual,0,41,140,1.0,1.0,0.07110961129177619,0.07110956198448307,0.4187876172568166,0.38218227151176903,0.0,0.0,0.0,0.0,0.9304333574208822,0.4173048254522888
local_residual,0,41,160,1.0,1.0,0.07191007506430894,0.07191007588385291,0.4177840650097061,0.37636713865122184,0.0,0.0,0.0,0.0,0.93468298319278,0.415846778889239
local_residual,0,41,180,1.0,1.0,0.07384011672976823,0.07384015648061165,0.41569126113299615,0.3738302581927027,0.0,0.0,0.0,0.0,0.9403824505035218,0.41789010451384434
local_residual,0,41,200,1.0,1.0,0.07242915326572683,0.0724291376257197,0.4171547455568927,0.38010631541697953,0.0,0.0,0.0,0.0,0.9485008356317874,0.41934999909137566
local_residual,0,41,220,1.0,1.0,0.07319696282039036,0.07319698155072782,0.41663109236479084,0.3598932579988971,0.0,0.0,0.0,0.0,0.9515279276827957,0.4196173464821421
local_residual,0,41,240,1.0,1.0,0.07100120118830541,0.07100120004874573,0.4186513820123906,0.38336672275134476,0.0,0.0,0.0,0.0,0.9565667670649955,0.4210066635995326
local_residual,0,42,0,0.0,0.25555555555555554,0.4930903064253122,0.4930903064253122,-0.04675568500823546,-0.1369111334196786,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
local_residual,0,42,20,1.0,1.0,0.17922274661470056,0.17922249460722495,0.2963327176332405,0.24201375995100277,0.0,0.0,0.0,0.0,0.6499720920513465,0.29083104248291747
local_residual,0,42,40,1.0,1.0,0.1051986079321043,0.10519834664825062,0.3802142176592121,0.32015287124928427,0.0,0.0,0.0,0.0,0.7811250079899718,0.3443409374007835
local_residual,0,42,60,1.0,1.0,0.0922842217103086,0.09228395104809106,0.39411542092454455,0.34745621484728473,0.0,0.0,0.0,0.0,0.8478586866882017,0.3787061278841474
local_residual,0,42,80,1.0,1.0,0.07675147124981954,0.07675141063729297,0.4120890416776073,0.3666152090061892,0.0,0.0,0.0,0.0,0.8788288864596514,0.39465961921246223
local_residual,0,42,100,1.0,1.0,0.07744850762457062,0.07744853591037709,0.4112857622724519,0.3724608594210767,0.0,0.0,0.0,0.0,0.8991060352605545,0.404891743526747
local_residual,0,42,120,1.0,1.0,0.07243474984619239,0.0724346793656432,0.41766322482078916,0.3793691392595401,0.0,0.0,0.0,0.0,0.9163283983022463,0.4122633213670114
local_residual,0,42,140,1.0,1.0,0.07107562839888665,0.07107561629559232,0.41796810731863066,0.3881743895116423,0.0,0.0,0.0,0.0,0.927813309399006,0.4169553045737138
local_residual,0,42,160,1.0,1.0,0.0733690649609596,0.0733691081527032,0.41694207027673574,0.3755983195480302,0.0,0.0,0.0,0.0,0.9337115344466639,0.41913352254213393
local_residual,0,42,180,1.0,1.0,0.0726421792239358,0.07264222145506388,0.4166257247230887,0.3752056058412493,0.0,0.0,0.0,0.0,0.9417418852268926,0.4226154401561184
local_residual,0,42,200,1.0,1.0,0.06819565897728468,0.06819569054312492,0.42216214364388266,0.3895763608531652,0.0,0.0,0.0,0.0,0.9487170731181161,0.4267702565771884
local_residual,0,42,220,1.0,1.0,0.0663638334697528,0.06636385709320734,0.42382268301167314,0.3891025188658185,0.0,0.0,0.0,0.0,0.9527320145785385,0.42866474617725253
local_residual,0,42,240,1.0,1.0,0.06939878437786676,0.06939883561386953,0.42153657652351534,0.38995426437883113,0.0,0.0,0.0,0.0,0.9542900388095968,0.4270304409537063
local_residual,0,43,0,0.0,0.3055555555555556,0.4821265347623354,0.4821265347623354,-0.03461580529066658,-0.13393737802025873,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
local_residual,0,43,20,1.0,1.0,0.1475210303162486,0.1475208078785399,0.3316538037415621,0.26163591205668046,0.0,0.0,0.0,0.0,0.6570832464655613,0.306884119329367
local_residual,0,43,40,1.0,1.0,0.09044086880308246,0.0904405384153197,0.39632833197784345,0.3398136923866656,0.0,0.0,0.0,0.0,0.789596337947662,0.36793631888331063
local_residual,0,43,60,1.0,1.0,0.08624565120517605,0.0862454282440131,0.40035230962953533,0.3512877934450442,0.0,0.0,0.0,0.0,0.8535703466886637,0.3895189436113853
local_residual,0,43,80,1.0,1.0,0.0709356792662229,0.07093551867206724,0.41844439901646463,0.37647049071605104,0.0,0.0,0.0,0.0,0.8817920774907567,0.4012584819131061
local_residual,0,43,100,1.0,1.0,0.07722787438206495,0.07722779712465463,0.4116429500432152,0.37356332644520096,0.0,0.0,0.0,0.0,0.905068072911979,0.4057612123552488
local_residual,0,43,120,1.0,1.0,0.07270380861730416,0.07270371601837267,0.416289401236115,0.38098382714819573,0.0,0.0,0.0,0.0,0.918431672725403,0.4138061319414587
local_residual,0,43,140,1.0,1.0,0.0744095704230037,0.0744095321916154,0.41504593001510415,0.37447984947752605,0.0,0.0,0.0,0.0,0.9258633084700018,0.4210132241327156
local_residual,0,43,160,1.0,1.0,0.069780389592642,0.06978041165224003,0.4205873448645832,0.36250780709335007,0.0,0.0,0.0,0.0,0.9366112251055325,0.42773120412379706
local_residual,0,43,180,1.0,1.0,0.0709252985544626,0.07092530213915313,0.4188897075644282,0.3801646106599873,0.0,0.0,0.0,0.0,0.9425827922626685,0.42755180247552665
local_residual,0,43,200,1.0,1.0,0.06911076071303715,0.06911081778464169,0.42153276651292987,0.3658266240027615,0.0,0.0,0.0,0.0,0.9485207284027496,0.4281329044338993
local_residual,0,43,220,1.0,1.0,0.06730274535348574,0.06730273932082517,0.4227136813980805,0.3871646552105528,0.0,0.0,0.0,0.0,0.9541634058819306,0.43110723817565755
local_residual,0,43,240,1.0,1.0,0.06791774228225654,0.06791777144137645,0.42213812005665663,0.3801011522338796,0.0,0.0,0.0,0.0,0.9563834975004628,0.4325498628451104
local_residual,0,44,0,0.0,0.34444444444444444,0.4722013984574439,0.4722013984574439,-0.023449877669328135,-0.13465593523117037,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
local_residual,0,44,20,1.0,1.0,0.171040329961399,0.17104024702521622,0.3034059855082646,0.22522975041183294,0.0,0.0,0.0,0.0,0.6443348888530156,0.28397497858197335
local_residual,0,44,40,1.0,1.0,0.11093961175094355,0.11093923663141451,0.37148820669260246,0.29921295836428363,0.0,0.0,0.0,0.0,0.7935539163629084,0.35245495867390375
local_residual,0,44,60,1.0,1.0,0.09358990053188114,0.09358966613932126,0.3914834206471202,0.33944303755270766,0.0,0.0,0.0,0.0,0.8515101620726152,0.37887687128513287
local_residual,0,44,80,1.0,1.0,0.07914910235975989,0.07914891588287706,0.4087381301818509,0.3613202052388361,0.0,0.0,0.0,0.0,0.8798383815178227,0.3943094888628391
local_residual,0,44,100,1.0,1.0,0.07326771124815847,0.07326726163014523,0.4159947514312285,0.37510178110468567,0.0,0.0,0.0,0.0,0.9016531572371236,0.4046170227548812
local_residual,0,44,120,1.0,1.0,0.07751103964576526,0.07751106832566387,0.4110286500226323,0.37478151118357084,0.0,0.0,0.0,0.0,0.9183225625564527,0.412628872841899
local_residual,0,44,140,1.0,1.0,0.07268373754869682,0.07268367765308795,0.41652130216934263,0.3818220173770988,0.0,0.0,0.0,0.0,0.930659511015815,0.41764901111506386
local_residual,0,44,160,1.0,1.0,0.07213488737133596,0.07213489060304279,0.41725157473140073,0.3780961159195348,0.0,0.0,0.0,0.0,0.9363695129519152,0.4192599973911275
local_residual,0,44,180,1.0,1.0,0.07181569377297345,0.07181563376806016,0.4182277043428534,0.38367625222910984,0.0,0.0,0.0,0.0,0.9416235765529396,0.42256465141041016
local_residual,0,44,200,1.0,1.0,0.0696677054546371,0.06966771030682278,0.4202121241657615,0.38376749117733455,0.0,0.0,0.0,0.0,0.9490864564435144,0.4259795470004778
local_residual,0,44,220,1.0,1.0,0.07239145239586313,0.07239145796444267,0.41716887660516244,0.3836917577224801,0.0,0.0,0.0,0.0,0.9521594509634047,0.4262797476703248
local_residual,0,44,240,1.0,1.0,0.07114303913733022,0.07114303782576945,0.4187250637369214,0.37589103790290895,0.0,0.0,0.0,0.0,0.9561329274679576,0.4263203509070471
local_residual,0,45,0,0.0,0.3,0.4833590958797648,0.4833590958797648,-0.03623141613602919,-0.1317682148026554,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
local_residual,0,45,20,1.0,1.0,0.14675859864379073,0.1467583392495469,0.33229963167238924,0.2635547504176803,0.0,0.0,0.0,0.0,0.6534819706695925,0.3040736467016715
local_residual,0,45,40,1.0,1.0,0.0908700565848661,0.09086982987392073,0.3954571211582515,0.3374353338378643,0.0,0.0,0.0,0.0,0.7972027994703499,0.3722088759369602
local_residual,0,45,60,1.0,1.0,0.07942253781840461,0.07942239782378545,0.4088584519631177,0.35242229320865803,0.0,0.0,0.0,0.0,0.8516968433793773,0.38614439212884927
local_residual,0,45,80,1.0,1.0,0.07856285266500344,0.07856280496150982,0.4090710293092296,0.3604810295565291,0.0,0.0,0.0,0.0,0.8830792195529997,0.39659272089188
local_residual,0,45,100,1.0,1.0,0.07886809641491604,0.07886807936922913,0.40995384790750033,0.3678357213096247,0.0,0.0,0.0,0.0,0.901951422179943,0.40256221905556183
local_residual,0,45,120,1.0,1.0,0.07759010497076116,0.07759004776489084,0.4116307429867362,0.3775544126221295,0.0,0.0,0.0,0.0,0.9178330000999899,0.4108221823699649
local_residual,0,45,140,1.0,1.0,0.06936243458619455,0.06936235987884518,0.42107252813894275,0.3838340174970939,0.0,0.0,0.0,0.0,0.9281509709973387,0.41351038601395396
local_residual,0,45,160,1.0,1.0,0.07299968029959475,0.07299965497088742,0.41638304975009927,0.3756529173495586,0.0,0.0,0.0,0.0,0.9374800471145073,0.417386392996728
local_residual,0,45,180,1.0,1.0,0.06787577299638661,0.06787570304586027,0.4223738468666639,0.38772222371811416,0.0,0.0,0.0,0.0,0.945285190134153,0.42230484178089794
local_residual,0,45,200,1.0,1.0,0.06946185827798829,0.06946183137003498,0.4207398076950314,0.3809291208541253,0.0,0.0,0.0,0.0,0.9489762292170825,0.4240972851005518
local_residual,0,45,220,1.0,1.0,0.06909732265571328,0.06909728148214538,0.4213133428767209,0.38230788842191304,0.0,0.0,0.0,0.0,0.9530234970491708,0.4244033792192779
local_residual,0,45,240,1.0,1.0,0.06834275980188077,0.0683427474378494,0.4219983518135551,0.3927926512932728,0.0,0.0,0.0,0.0,0.9570725758885961,0.4259189442734773
local_residual,1,41,0,0.0,0.24444444444444444,0.49189047298745264,0.49189047298745264,-0.045508308824956226,-0.13541253663808722,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
local_residual,1,41,20,1.0,1.0,0.14419042843461702,0.1441901748566808,0.33466605993704285,0.26815239742911806,0.0,0.0,0.0,0.0,0.6593439029485726,0.31277733069948904
local_residual,1,41,40,1.0,1.0,0.09798947206638249,0.09798909138155758,0.3876540970086489,0.33528021046163975,0.0,0.0,0.0,0.0,0.7900228672383532,0.3645470765987352
local_residual,1,41,60,1.0,1.0,0.08258690873673577,0.08258669946524387,0.40586184431313355,0.3598395489620015,0.0,0.0,0.0,0.0,0.8460224542837012,0.3854867639615386
local_residual,1,41,80,1.0,1.0,0.07520717339634095,0.07520704507747852,0.4143318612597738,0.3742216949370521,0.0,0.0,0.0,0.0,0.881177609240262,0.402186334724042
local_residual,1,41,100,1.0,1.0,0.07355837741001603,0.07355830912669048,0.41628764844130656,0.3770176814257423,0.0,0.0,0.0,0.0,0.9038039484483311,0.406005219253799
local_residual,1,41,120,1.0,1.0,0.07532438408245652,0.07532436941413909,0.4142407826984678,0.3809952727537264,0.0,0.0,0.0,0.0,0.9185588371367778,0.41228778958719203
local_residual,1,41,140,1.0,1.0,0.07110961129177619,0.07110956198448307,0.4187876172568166,0.38218227151176903,0.0,0.0,0.0,0.0,0.9304333574208822,0.4173048254522888
local_residual,1,41,160,1.0,1.0,0.07191007506430894,0.07191007588385291,0.4177840650097061,0.37636713865122184,0.0,0.0,0.0,0.0,0.93468298319278,0.415846778889239
local_residual,1,41,180,1.0,1.0,0.07384011672976823,0.07384015648061165,0.41569126113299615,0.3738302581927027,0.0,0.0,0.0,0.0,0.9403824505035218,0.41789010451384434
local_residual,1,41,200,1.0,1.0,0.07242915326572683,0.0724291376257197,0.4171547455568927,0.38010631541697953,0.0,0.0,0.0,0.0,0.9485008356317874,0.41934999909137566
local_residual,1,41,220,1.0,1.0,0.07319696282039036,0.07319698155072782,0.41663109236479084,0.3598932579988971,0.0,0.0,0.0,0.0,0.9515279276827957,0.4196173464821421
local_residual,1,41,240,1.0,1.0,0.07100120118830541,0.07100120004874573,0.4186513820123906,0.38336672275134476,0.0,0.0,0.0,0.0,0.9565667670649955,0.4210066635995326
local_residual,1,42,0,0.0,0.25555555555555554,0.4930903064253122,0.4930903064253122,-0.04675568500823546,-0.1369111334196786,0.0,0.0,0.005555555555555556,0.0,0.0,0.0
