policy,episode,goal,policy_goal,refresh_every_steps,success,steps,settled_at,final_dist,min_dist,min_obstacle_margin,collision,mean_jerk
llm_bottleneck_11hz,191,3,3,3,1.0,14.0,14.0,0.05394265800714493,0.05394265800714493,0.017710005044937138,0.0,0.00666588032618165
llm_bottleneck_11hz,192,0,0,3,1.0,12.0,12.0,0.04327182471752167,0.04327182471752167,0.014687870740890507,0.0,0.006622346583753824
llm_bottleneck_11hz,193,1,1,3,1.0,18.0,17.0,0.045080553740262985,0.045080553740262985,0.056341921091079716,0.0,0.0069958907552063465
llm_bottleneck_11hz,194,2,2,3,1.0,18.0,14.0,0.043352723121643066,0.043352723121643066,0.05048239707946778,0.0,0.011897478252649307
llm_bottleneck_11hz,195,3,3,3,0.0,17.0,16.0,0.03173114359378815,0.03173114359378815,-0.020681808590888973,1.0,0.0106850890442729
llm_bottleneck_11hz,196,0,0,3,1.0,20.0,15.0,0.03688503056764603,0.03688503056764603,0.05654204368591309,0.0,0.011869970709085464
llm_bottleneck_11hz,197,1,1,3,1.0,14.0,13.0,0.049296312034130096,0.049296312034130096,0.06266576528549195,0.0,0.0075298273004591465
llm_bottleneck_11hz,198,2,2,3,1.0,19.0,18.0,0.05278938263654709,0.05278938263654709,0.032486622333526616,0.0,0.011226855218410492
llm_bottleneck_11hz,199,3,3,3,1.0,15.0,15.0,0.03334922343492508,0.03334922343492508,0.08561635494232178,0.0,0.008263500407338142
direct_stress_6hz,0,0,0,5,1.0,16.0,16.0,0.0489463247358799,0.0489463247358799,0.0534900176525116,0.0,0.005557382944971323
direct_stress_6hz,1,1,1,5,1.0,13.0,12.0,0.05384725704789162,0.05384725704789162,0.05613226175308228,0.0,0.005996519234031439
direct_stress_6hz,2,2,2,5,1.0,13.0,13.0,0.040397562086582184,0.040397562086582184,0.06026623129844666,0.0,0.0051337843760848045
direct_stress_6hz,3,3,3,5,1.0,17.0,17.0,0.052006278187036514,0.052006278187036514,0.006204520463943486,0.0,0.008898396044969559
direct_stress_6hz,4,0,0,5,1.0,15.0,15.0,0.0388786643743515,0.0388786643743515,0.0687345314025879,0.0,0.006060158368200064
direct_stress_6hz,5,1,1,5,1.0,14.0,14.0,0.05132117122411728,0.05132117122411728,0.0648563551902771,0.0,0.005894054193049669
direct_stress_6hz,6,2,2,5,1.0,11.0,11.0,0.017873678356409073,0.017873678356409073,0.036691074371337895,0.0,0.007427198812365532
direct_stress_6hz,7,3,3,5,1.0,24.0,14.0,0.04755256697535515,0.04755256697535515,0.06987527489662171,0.0,0.007214165758341551
direct_stress_6hz,8,0,0,5,1.0,13.0,9.0,0.042674656957387924,0.042674656957387924,0.026087110042572026,0.0,0.00790384504944086
direct_stress_6hz,9,1,1,5,1.0,11.0,10.0,0.032306741923093796,0.032306741923093796,0.0719354796409607,0.0,0.0040068915113806725
direct_stress_6hz,10,2,2,5,1.0,28.0,12.0,0.029399069026112556,0.029399069026112556,0.059537624120712285,0.0,0.011309421621263027
direct_stress_6hz,11,3,3,5,1.0,9.0,9.0,0.03406453877687454,0.03406453877687454,0.060187553167343144,0.0,0.0022138708736747503
direct_stress_6hz,12,0,0,5,1.0,14.0,14.0,0.04168694093823433,0.04168694093823433,0.005949144363403325,0.0,0.006883636116981506
direct_stress_6hz,13,1,1,5,1.0,14.0,12.0,0.05340415611863136,0.05340415611863136,0.001999129652976994,0.0,0.008363726548850536
direct_stress_6hz,14,2,2,5,1.0,12.0,11.0,0.02119549550116062,0.02119549550116062,0.04397073864936829,0.0,0.005617804825305939
direct_stress_6hz,15,3,3,5,1.0,15.0,15.0,0.03799883648753166,0.03799883648753166,0.030628954172134404,0.0,0.007094427011907101
direct_stress_6hz,16,0,0,5,1.0,14.0,13.0,0.052040353417396545,0.052040353417396545,0.030728225708007817,0.0,0.006376624573022127
direct_stress_6hz,17,1,1,5,1.0,20.0,18.0,0.04783821851015091,0.04783821851015091,0.07627830386161805,0.0,0.007074336986988783
direct_stress_6hz,18,2,2,5,1.0,12.0,12.0,0.05074908584356308,0.05074908584356308,0.04710367798805237,0.0,0.0034527541138231754
direct_stress_6hz,19,3,3,5,1.0,22.0,17.0,0.04901150241494179,0.04901150241494179,0.16497901558876038,0.0,0.004731126129627228
direct_stress_6hz,20,0,0,5,1.0,13.0,13.0,0.026151981204748154,0.026151981204748154,0.06060439825057984,0.0,0.00760773615911603
direct_stress_6hz,21,1,1,5,1.0,16.0,16.0,0.046735357493162155,0.046735357493162155,0.053946440219879155,0.0,0.0054555619135499
direct_stress_6hz,22,2,2,5,0.0,34.0,11.0,0.12015961110591888,0.07022324949502945,0.0736764419078827,0.0,0.013462366536259651
direct_stress_6hz,23,3,3,5,1.0,13.0,12.0,0.03798976168036461,0.03798976168036461,0.0397701907157898,0.0,0.004339353181421757
direct_stress_6hz,24,0,0,5,1.0,12.0,12.0,0.04420977830886841,0.04420977830886841,0.03487498044967652,0.0,0.010095750913023949
direct_stress_6hz,25,1,1,5,1.0,14.0,14.0,0.040853794664144516,0.040853794664144516,0.06576675653457642,0.0,0.005791330244392157
direct_stress_6hz,26,2,2,5,1.0,13.0,12.0,0.024635793641209602,0.024635793641209602,0.010955964326858525,0.0,0.005950550548732281
direct_stress_6hz,27,3,3,5,1.0,13.0,13.0,0.053868770599365234,0.053868770599365234,0.10755023837089539,0.0,0.0022163090761750937
direct_stress_6hz,28,0,0,5,1.0,12.0,12.0,0.0538419671356678,0.0538419671356678,0.09174108982086182,0.0,0.006471801549196243
direct_stress_6hz,29,1,1,5,0.0,13.0,13.0,0.042618345469236374,0.042618345469236374,-0.0008621168136596635,1.0,0.0067459587007761
direct_stress_6hz,30,2,2,5,0.0,13.0,12.0,0.0370606854557991,0.0370606854557991,-0.011659498214721675,1.0,0.005235446151345968
direct_stress_6hz,31,3,3,5,1.0,14.0,14.0,0.05105195939540863,0.05105195939540863,0.06974599242210389,0.0,0.0038134558126330376
direct_stress_6hz,32,0,0,5,1.0,16.0,14.0,0.05346476286649704,0.05346476286649704,0.12397876858711243,0.0,0.00775085249915719
direct_stress_6hz,33,1,1,5,1.0,15.0,12.0,0.05360814556479454,0.05360814556479454,0.03610182285308838,0.0,0.006714269053190947
direct_stress_6hz,34,2,2,5,1.0,13.0,13.0,0.04864979535341263,0.04864979535341263,0.08842051506042481,0.0,0.004926040768623352
direct_stress_6hz,35,3,3,5,1.0,10.0,9.0,0.020898154005408287,0.020898154005408287,0.05986717820167542,0.0,0.003220220794901252
direct_stress_6hz,36,0,0,5,1.0,11.0,10.0,0.05237320065498352,0.05237320065498352,0.08929720997810364,0.0,0.005346538498997688
direct_stress_6hz,37,1,1,5,1.0,10.0,10.0,0.05213792994618416,0.05213792994618416,0.0022631931304931685,0.0,0.004859580658376217
direct_stress_6hz,38,2,2,5,1.0,11.0,11.0,0.02555978298187256,0.02555978298187256,0.027771567106246953,0.0,0.0048178378492593765
direct_stress_6hz,39,3,3,5,1.0,15.0,14.0,0.04231111332774162,0.04231111332774162,0.004848544597625737,0.0,0.006677132565528154
direct_stress_6hz,40,0,0,5,1.0,13.0,12.0,0.02824903465807438,0.02824903465807438,0.06241366744041443,0.0,0.007110744249075651
direct_stress_6hz,41,1,1,5,1.0,15.0,13.0,0.04785042256116867,0.04785042256116867,0.037941251993179326,0.0,0.005387154407799244
direct_stress_6hz,42,2,2,5,1.0,15.0,15.0,0.021582312881946564,0.021582312881946564,0.09527084708213807,0.0,0.0032209199853241444
direct_stress_6hz,43,3,3,5,0.0,15.0,15.0,0.024955276399850845,0.024955276399850845,-0.024752731323242183,1.0,0.00435872096568346
direct_stress_6hz,44,0,0,5,1.0,15.0,15.0,0.02414143644273281,0.02414143644273281,0.02462390542030335,0.0,0.004613140597939491
direct_stress_6hz,45,1,1,5,1.0,15.0,12.0,0.03188551217317581,0.03188551217317581,0.11656374216079712,0.0,0.004108211025595665
direct_stress_6hz,46,2,2,5,1.0,28.0,18.0,0.043956391513347626,0.043956391513347626,0.03694859623908997,0.0,0.008981732651591301
direct_stress_6hz,47,3,3,5,1.0,14.0,13.0,0.023255856707692146,0.023255856707692146,0.01935315608978272,0.0,0.005636397749185562
direct_stress_6hz,48,0,0,5,1.0,9.0,9.0,0.04593878984451294,0.04593878984451294,0.0718882429599762,0.0,0.0024110733065754175
direct_stress_6hz,49,1,1,5,1.0,11.0,11.0,0.0428231805562973,0.0428231805562973,0.07900801777839661,0.0,0.00397274736315012
direct_stress_6hz,50,2,2,5,1.0,13.0,13.0,0.04194699972867966,0.04194699972867966,0.0563790249824524,0.0,0.004378677811473608
direct_stress_6hz,51,3,3,5,0.0,15.0,15.0,0.02192516252398491,0.02192516252398491,-0.03826483607292175,1.0,0.009155314415693283
direct_stress_6hz,52,0,0,5,1.0,17.0,15.0,0.050176747143268585,0.050176747143268585,0.051685039997100835,0.0,0.0064342874102294445
direct_stress_6hz,53,1,1,5,1.0,13.0,13.0,0.03770914673805237,0.03770914673805237,0.08624712109565735,0.0,0.0060883210971951485
direct_stress_6hz,54,2,2,5,1.0,14.0,14.0,0.05208474397659302,0.05208474397659302,0.0756779956817627,0.0,0.004167890176177025
direct_stress_6hz,55,3,3,5,1.0,15.0,14.0,0.039228349924087524,0.039228349924087524,0.09100690960884095,0.0,0.004136402625590563
direct_stress_6hz,56,0,0,5,0.0,34.0,15.0,0.2408318817615509,0.05972396582365036,0.05082244157791138,0.0,0.01062912680208683
direct_stress_6hz,57,1,1,5,1.0,17.0,14.0,0.04837147518992424,0.04837147518992424,0.08476716756820679,0.0,0.008015315048396587
direct_stress_6hz,58,2,2,5,0.0,34.0,34.0,0.14112132787704468,0.08110439032316208,0.03938836336135865,0.0,0.016195282340049744
direct_stress_6hz,59,3,3,5,1.0,19.0,16.0,0.02680448815226555,0.02680448815226555,0.034195219278335576,0.0,0.008623928762972355
direct_stress_6hz,60,0,0,5,1.0,14.0,12.0,0.020298194140195847,0.020298194140195847,0.02325472712516785,0.0,0.00596209429204464
direct_stress_6hz,61,1,1,5,1.0,14.0,14.0,0.03958247974514961,0.03958247974514961,0.07571691751480103,0.0,0.006148387212306261
direct_stress_6hz,62,2,2,5,1.0,12.0,12.0,0.03909912332892418,0.03909912332892418,0.14323431730270386,0.0,0.002772832754999399
direct_stress_6hz,63,3,3,5,1.0,24.0,13.0,0.02865302376449108,0.02865302376449108,0.03853658318519593,0.0,0.007147042080760002
direct_stress_6hz,64,0,0,5,0.0,17.0,16.0,0.028431154787540436,0.028431154787540436,-0.012465531826019283,1.0,0.00904584489762783
direct_stress_6hz,65,1,1,5,1.0,15.0,15.0,0.02993333525955677,0.02993333525955677,0.06378385901451111,0.0,0.005951061379164457
direct_stress_6hz,66,2,2,5,1.0,18.0,17.0,0.019902082160115242,0.019902082160115242,0.09108567714691163,0.0,0.004673737101256847
direct_stress_6hz,67,3,3,5,1.0,19.0,13.0,0.02540936879813671,0.02540936879813671,0.020943080186843877,0.0,0.01043694093823433
direct_stress_6hz,68,0,0,5,1.0,15.0,14.0,0.03072280064225197,0.03072280064225197,0.004171540141105656,0.0,0.006381313316524029
direct_stress_6hz,69,1,1,5,1.0,13.0,12.0,0.037378884851932526,0.037378884851932526,0.022925620079040532,0.0,0.0040131560526788235
direct_stress_6hz,70,2,2,5,1.0,15.0,14.0,0.0526062548160553,0.0526062548160553,0.045758430957794194,0.0,0.003891304135322571
direct_stress_6hz,71,3,3,5,1.0,23.0,19.0,0.023761771619319916,0.023761771619319916,0.14516583561897278,0.0,0.007121257949620485
direct_stress_6hz,72,0,0,5,1.0,11.0,10.0,0.029798300936818123,0.029798300936818123,0.016476546525955205,0.0,0.007275902666151524
direct_stress_6hz,73,1,1,5,1.0,14.0,13.0,0.013803589157760143,0.013803589157760143,0.06280869722366333,0.0,0.002241452457383275
direct_stress_6hz,74,2,2,5,1.0,11.0,10.0,0.0028771087527275085,0.0028771087527275085,0.03799099206924439,0.0,0.004308274015784264
direct_stress_6hz,75,3,3,5,1.0,15.0,15.0,0.016436822712421417,0.016436822712421417,0.1334347176551819,0.0,0.0030251070857048035
direct_stress_6hz,76,0,0,5,1.0,11.0,10.0,0.026388561353087425,0.026388561353087425,0.08598971843719483,0.0,0.0046638124622404575
direct_stress_6hz,77,1,1,5,1.0,12.0,11.0,0.04898211359977722,0.04898211359977722,0.033280109167099,0.0,0.006754911504685879
direct_stress_6hz,78,2,2,5,0.0,13.0,13.0,0.02922636643052101,0.02922636643052101,-0.024387176036834712,1.0,0.005112033803015947
direct_stress_6hz,79,3,3,5,1.0,10.0,10.0,0.04331274330615997,0.04331274330615997,0.06196064233779908,0.0,0.004065015818923712
direct_stress_6hz,80,0,0,5,1.0,14.0,14.0,0.021828699856996536,0.021828699856996536,0.0983646559715271,0.0,0.003734889440238476
direct_stress_6hz,81,1,1,5,1.0,27.0,14.0,0.003511765506118536,0.003511765506118536,0.03682792663574219,0.0,0.009926852770149708
direct_stress_6hz,82,2,2,5,1.0,14.0,14.0,0.014711514115333557,0.014711514115333557,0.061980818510055546,0.0,0.001883444027043879
direct_stress_6hz,83,3,3,5,1.0,17.0,17.0,0.04277271032333374,0.04277271032333374,0.10042608261108399,0.0,0.009228686802089214
direct_stress_6hz,84,0,0,5,1.0,17.0,12.0,0.01681763119995594,0.01681763119995594,0.1113847839832306,0.0,0.011107860133051872
direct_stress_6hz,85,1,1,5,1.0,14.0,14.0,0.04015921801328659,0.04015921801328659,0.04770595312118531,0.0,0.003583221696317196
direct_stress_6hz,86,2,2,5,0.0,34.0,12.0,0.16004401445388794,0.05933520570397377,0.0360109555721283,0.0,0.015203244052827358
direct_stress_6hz,87,3,3,5,1.0,21.0,21.0,0.04634283855557442,0.04634283855557442,0.057465140819549565,0.0,0.009730847552418709
direct_stress_6hz,88,0,0,5,1.0,14.0,13.0,0.028653588145971298,0.028653588145971298,0.12092048406600953,0.0,0.0052742864936590195
direct_stress_6hz,89,1,1,5,1.0,19.0,18.0,0.05343522131443024,0.05343522131443024,0.06860918283462525,0.0,0.007947131060063839
direct_stress_6hz,90,2,2,5,1.0,13.0,12.0,0.028010893613100052,0.028010893613100052,0.029472773075103764,0.0,0.006193302106112242
direct_stress_6hz,91,3,3,5,1.0,12.0,12.0,0.05094814673066139,0.05094814673066139,0.10135502099990845,0.0,0.003543128026649356
direct_stress_6hz,92,0,0,5,0.0,34.0,16.0,0.2408318817615509,0.058316994458436966,0.028051351308822636,0.0,0.014240503311157227
direct_stress_6hz,93,1,1,5,1.0,20.0,19.0,0.03996996954083443,0.03996996954083443,0.017670338153839116,0.0,0.006779170595109463
direct_stress_6hz,94,2,2,5,1.0,12.0,12.0,0.03623538836836815,0.03623538836836815,0.07307944178581238,0.0,0.0033618726301938295
direct_stress_6hz,95,3,3,5,0.0,14.0,13.0,0.030316468328237534,0.030316468328237534,-0.06710341095924377,1.0,0.006270518060773611
direct_stress_6hz,96,0,0,5,1.0,18.0,14.0,0.02370421402156353,0.02370421402156353,0.021404777765274052,0.0,0.010486085899174213
direct_stress_6hz,97,1,1,5,1.0,14.0,13.0,0.04820284992456436,0.04820284992456436,0.08941472053527832,0.0,0.005888850893825293
direct_stress_6hz,98,2,2,5,1.0,11.0,10.0,0.03247320279479027,0.03247320279479027,0.09443870663642884,0.0,0.0022262600250542164
direct_stress_6hz,99,3,3,5,0.0,12.0,12.0,0.050627268850803375,0.050627268850803375,-0.08048478782176971,1.0,0.006101896055042744
direct_stress_6hz,100,0,0,5,1.0,11.0,10.0,0.016489069908857346,0.016489069908857346,0.046617840528488164,0.0,0.00709580397233367
direct_stress_6hz,101,1,1,5,1.0,23.0,14.0,0.02141929604113102,0.02141929604113102,0.06914791941642762,0.0,0.0066257258877158165
direct_stress_6hz,102,2,2,5,1.0,13.0,12.0,0.041048869490623474,0.041048869490623474,0.060681139230728154,0.0,0.003014414804056287
direct_stress_6hz,103,3,3,5,0.0,13.0,12.0,0.05096988007426262,0.05096988007426262,-0.009243215322494502,1.0,0.008860458619892597
direct_stress_6hz,104,0,0,5,0.0,17.0,12.0,0.04170551151037216,0.04170551151037216,-0.004535804390907283,1.0,0.013047635555267334
direct_stress_6hz,105,1,1,5,1.0,14.0,12.0,0.04315159097313881,0.04315159097313881,0.0610939908027649,0.0,0.006653707940131426
direct_stress_6hz,106,2,2,5,1.0,15.0,14.0,0.048176735639572144,0.048176735639572144,0.04843739151954651,0.0,0.004413547459989786
direct_stress_6hz,107,3,3,5,1.0,16.0,14.0,0.03584017977118492,0.03584017977118492,0.03832611918449402,0.0,0.005267083179205656
direct_stress_6hz,108,0,0,5,0.0,16.0,15.0,0.023958899080753326,0.023958899080753326,-0.01880105853080749,1.0,0.00819107610732317
direct_stress_6hz,109,1,1,5,1.0,16.0,15.0,0.044039223343133926,0.044039223343133926,0.08567238330841065,0.0,0.006833971943706274
direct_stress_6hz,110,2,2,5,1.0,13.0,13.0,0.03832590579986572,0.03832590579986572,0.11325470089912415,0.0,0.003074896289035678
direct_stress_6hz,111,3,3,5,1.0,15.0,15.0,0.04352299124002457,0.04352299124002457,0.07352898001670838,0.0,0.005337866023182869
direct_stress_6hz,112,0,0,5,1.0,11.0,11.0,0.04969923570752144,0.04969923570752144,0.013031010627746586,0.0,0.009504083544015884
direct_stress_6hz,113,1,1,5,1.0,14.0,12.0,0.0397452712059021,0.0397452712059021,0.017638121843338017,0.0,0.008134317584335804
direct_stress_6hz,114,2,2,5,1.0,11.0,11.0,0.023387175053358078,0.023387175053358078,0.035858695507049565,0.0,0.008423427119851112
direct_stress_6hz,115,3,3,5,1.0,15.0,15.0,0.05368264392018318,0.05368264392018318,0.07060492515563965,0.0,0.004089951049536467
direct_stress_6hz,116,0,0,5,1.0,12.0,11.0,0.04465402290225029,0.04465402290225029,0.014888768196105961,0.0,0.004455188289284706
direct_stress_6hz,117,1,1,5,0.0,12.0,12.0,0.043519653379917145,0.043519653379917145,-0.030323232412338252,1.0,0.005437138490378857
direct_stress_6hz,118,2,2,5,1.0,11.0,11.0,0.04939928650856018,0.04939928650856018,0.09355733275413514,0.0,0.0017661798046901822
direct_stress_6hz,119,3,3,5,1.0,16.0,14.0,0.029987065121531487,0.029987065121531487,0.11875457048416138,0.0,0.005594389978796244
direct_stress_6hz,120,0,0,5,0.0,14.0,14.0,0.05272546783089638,0.05272546783089638,-0.001842643022537227,1.0,0.004513098858296871
direct_stress_6hz,121,1,1,5,1.0,15.0,14.0,0.046764109283685684,0.046764109283685684,0.06003964424133301,0.0,0.004967115819454193
direct_stress_6hz,122,2,2,5,1.0,13.0,13.0,0.037570931017398834,0.037570931017398834,0.048444484472274785,0.0,0.00779240857809782
direct_stress_6hz,123,3,3,5,1.0,15.0,15.0,0.046147119253873825,0.046147119253873825,0.11015221953392029,0.0,0.0035732402466237545
direct_stress_6hz,124,0,0,5,1.0,13.0,12.0,0.028168275952339172,0.028168275952339172,0.07016078114509583,0.0,0.00805418286472559
direct_stress_6hz,125,1,1,5,0.0,14.0,12.0,0.0419607013463974,0.0419607013463974,-0.031469593644142146,1.0,0.006432798225432634
direct_stress_6hz,126,2,2,5,1.0,13.0,12.0,0.021172331646084785,0.021172331646084785,0.018908237218856816,0.0,0.003033916698768735
direct_stress_6hz,127,3,3,5,1.0,14.0,13.0,0.018767353147268295,0.018767353147268295,0.0015779334306716963,0.0,0.008320746012032032
direct_stress_6hz,128,0,0,5,0.0,15.0,15.0,0.03268294781446457,0.03268294781446457,-0.003908972144126888,1.0,0.006872877478599548
direct_stress_6hz,129,1,1,5,0.0,12.0,10.0,0.05120103061199188,0.05120103061199188,-0.013541216850280757,1.0,0.010070696473121643
direct_stress_6hz,130,2,2,5,0.0,34.0,31.0,0.1324189305305481,0.07368043065071106,0.03655830502510071,0.0,0.019234834238886833
direct_stress_6hz,131,3,3,5,1.0,14.0,13.0,0.03842483460903168,0.03842483460903168,0.05567414045333863,0.0,0.006548985373228788
direct_stress_6hz,132,0,0,5,1.0,18.0,14.0,0.0021525188349187374,0.0021525188349187374,0.0632244098186493,0.0,0.011750150471925735
direct_stress_6hz,133,1,1,5,0.0,32.0,23.0,0.053507111966609955,0.053507111966609955,-0.01360810816287994,1.0,0.007572644855827093
direct_stress_6hz,134,2,2,5,0.0,13.0,13.0,0.03838031738996506,0.03838031738996506,-0.031074325442314144,1.0,0.0031865385826677084
direct_stress_6hz,135,3,3,5,1.0,17.0,17.0,0.05153612419962883,0.05153612419962883,0.022996340990066533,0.0,0.009744267910718918
direct_stress_6hz,136,0,0,5,1.0,13.0,12.0,0.03303762897849083,0.03303762897849083,0.02947992563247681,0.0,0.004790043458342552
direct_stress_6hz,137,1,1,5,1.0,16.0,16.0,0.04904232174158096,0.04904232174158096,0.13314950942993165,0.0,0.0035523970145732164
direct_stress_6hz,138,2,2,5,1.0,11.0,11.0,0.05059470981359482,0.05059470981359482,0.04799232363700867,0.0,0.005187394097447395
direct_stress_6hz,139,3,3,5,1.0,13.0,12.0,0.051985252648591995,0.051985252648591995,0.10560891509056092,0.0,0.005226869601756334
direct_stress_6hz,140,0,0,5,1.0,14.0,13.0,0.006061221472918987,0.006061221472918987,0.052690957784652714,0.0,0.007368903607130051
direct_stress_6hz,141,1,1,5,1.0,33.0,22.0,0.0502559132874012,0.0502559132874012,0.04734033823013306,0.0,0.010634176433086395
direct_stress_6hz,142,2,2,5,1.0,12.0,12.0,0.02826295979321003,0.02826295979321003,0.00010516226291656938,0.0,0.008449507877230644
direct_stress_6hz,143,3,3,5,1.0,10.0,10.0,0.04028328135609627,0.04028328135609627,0.056988244056701665,0.0,0.0027986248023808002
direct_stress_6hz,144,0,0,5,1.0,12.0,12.0,0.04522189497947693,0.04522189497947693,0.027386670112609868,0.0,0.00427099596709013
direct_stress_6hz,145,1,1,5,1.0,13.0,13.0,0.05039447173476219,0.05039447173476219,0.10285443544387818,0.0,0.004818479530513287
direct_stress_6hz,146,2,2,5,1.0,11.0,10.0,0.017498457804322243,0.017498457804322243,0.0915519642829895,0.0,0.0022879065945744514
direct_stress_6hz,147,3,3,5,0.0,15.0,11.0,0.051648858934640884,0.051648858934640884,-0.029348100423812862,1.0,0.00641039852052927
direct_stress_6hz,148,0,0,5,1.0,14.0,14.0,0.05122717469930649,0.05122717469930649,0.03167257189750672,0.0,0.005250845104455948
direct_stress_6hz,149,1,1,5,1.0,14.0,13.0,0.027427498251199722,0.027427498251199722,0.06583101034164429,0.0,0.007343672215938568
direct_stress_6hz,150,2,2,5,1.0,31.0,29.0,0.047977983951568604,0.047977983951568604,0.09223443746566773,0.0,0.010661262087523937
direct_stress_6hz,151,3,3,5,1.0,14.0,14.0,0.026262985542416573,0.026262985542416573,0.09049293875694275,0.0,0.00405518664047122
direct_stress_6hz,152,0,0,5,1.0,13.0,12.0,0.006747561506927013,0.006747561506927013,0.04473746299743653,0.0,0.010879461653530598
direct_stress_6hz,153,1,1,5,1.0,14.0,13.0,0.04646658897399902,0.04646658897399902,0.08034852623939515,0.0,0.006616125348955393
direct_stress_6hz,154,2,2,5,1.0,13.0,13.0,0.037995047867298126,0.037995047867298126,0.06250268697738648,0.0,0.004158693831413984
direct_stress_6hz,155,3,3,5,1.0,16.0,14.0,0.052324727177619934,0.052324727177619934,0.08974788069725037,0.0,0.006478823721408844
direct_stress_6hz,156,0,0,5,1.0,14.0,14.0,0.02721007540822029,0.02721007540822029,0.047204916477203374,0.0,0.006386286113411188
direct_stress_6hz,157,1,1,5,1.0,14.0,12.0,0.049904413521289825,0.049904413521289825,0.04803446412086487,0.0,0.0043511237017810345
direct_stress_6hz,158,2,2,5,1.0,13.0,12.0,0.052298832684755325,0.052298832684755325,0.018145983219146733,0.0,0.005136639811098576
direct_stress_6hz,159,3,3,5,0.0,11.0,11.0,0.04534207284450531,0.04534207284450531,-0.04154537141323089,1.0,0.007226864341646433
direct_stress_6hz,160,0,0,5,0.0,13.0,13.0,0.011733592487871647,0.011733592487871647,-0.024701784253120418,1.0,0.008463195525109768
direct_stress_6hz,161,1,1,5,1.0,17.0,17.0,0.0489959716796875,0.0489959716796875,0.05707490921020508,0.0,0.009843057952821255
direct_stress_6hz,162,2,2,5,1.0,12.0,12.0,0.03274327516555786,0.03274327516555786,0.09112680435180665,0.0,0.0031540188938379288
direct_stress_6hz,163,3,3,5,1.0,15.0,15.0,0.037586577236652374,0.037586577236652374,0.05708232998847962,0.0,0.00470894668251276
direct_stress_6hz,164,0,0,5,0.0,34.0,13.0,0.2408318817615509,0.05822613090276718,0.04713264584541321,0.0,0.009335193783044815
direct_stress_6hz,165,1,1,5,1.0,16.0,16.0,0.017472313717007637,0.017472313717007637,0.004450638890266423,0.0,0.007448313292115927
direct_stress_6hz,166,2,2,5,1.0,10.0,10.0,0.05066335201263428,0.05066335201263428,0.05097857594490052,0.0,0.005203946493566036
direct_stress_6hz,167,3,3,5,1.0,16.0,14.0,0.045750394463539124,0.045750394463539124,0.099779372215271,0.0,0.0033028426114469767
direct_stress_6hz,168,0,0,5,1.0,13.0,13.0,0.042921584099531174,0.042921584099531174,0.061586176156997685,0.0,0.00892614759504795
direct_stress_6hz,169,1,1,5,1.0,12.0,12.0,0.04991430416703224,0.04991430416703224,0.011478369235992436,0.0,0.006516364868730307
direct_stress_6hz,170,2,2,5,1.0,14.0,13.0,0.04130486398935318,0.04130486398935318,0.061360393762588505,0.0,0.0016863159835338593
direct_stress_6hz,171,3,3,5,1.0,12.0,11.0,0.04683747887611389,0.04683747887611389,0.1371326196193695,0.0,0.00647866353392601
direct_stress_6hz,172,0,0,5,0.0,34.0,15.0,0.2408318817615509,0.06945148855447769,0.11817643523216248,0.0,0.008651819080114365
direct_stress_6hz,173,1,1,5,1.0,13.0,13.0,0.05096237733960152,0.05096237733960152,0.031130259037017827,0.0,0.006653567776083946
direct_stress_6hz,174,2,2,5,1.0,15.0,15.0,0.031079214066267014,0.031079214066267014,0.026271795034408574,0.0,0.006076383404433727
direct_stress_6hz,175,3,3,5,1.0,15.0,15.0,0.03930776193737984,0.03930776193737984,0.07606813788414002,0.0,0.0018836292438209057
direct_stress_6hz,176,0,0,5,1.0,16.0,15.0,0.05370822176337242,0.05370822176337242,0.049580608606338505,0.0,0.0078122965060174465
direct_stress_6hz,177,1,1,5,1.0,19.0,18.0,0.053440794348716736,0.053440794348716736,0.08146918296813965,0.0,0.00595778226852417
direct_stress_6hz,178,2,2,5,0.0,14.0,13.0,0.04709998518228531,0.04709998518228531,-0.018457020521163936,1.0,0.006106554996222258
direct_stress_6hz,179,3,3,5,1.0,23.0,16.0,0.05101146176457405,0.05101146176457405,0.040372316837310795,0.0,0.008738621138036251
direct_stress_6hz,180,0,0,5,1.0,13.0,13.0,0.03428252041339874,0.03428252041339874,0.10600287199020386,0.0,0.006600827444344759
direct_stress_6hz,181,1,1,5,1.0,12.0,11.0,0.04905620217323303,0.04905620217323303,0.04467830538749695,0.0,0.004637612029910088
direct_stress_6hz,182,2,2,5,1.0,22.0,14.0,0.0464220866560936,0.0464220866560936,0.09281081438064576,0.0,0.010663631372153759
direct_stress_6hz,183,3,3,5,1.0,23.0,19.0,0.05304110422730446,0.05304110422730446,0.04573938727378846,0.0,0.00806682463735342
direct_stress_6hz,184,0,0,5,1.0,15.0,14.0,0.04316555708646774,0.04316555708646774,0.08861688256263733,0.0,0.0057626026682555676
direct_stress_6hz,185,1,1,5,1.0,13.0,13.0,0.048312507569789886,0.048312507569789886,0.00384019792079926,0.0,0.006920605432242155
direct_stress_6hz,186,2,2,5,1.0,13.0,12.0,0.01781347393989563,0.01781347393989563,0.07698899984359742,0.0,0.003394651459529996
direct_stress_6hz,187,3,3,5,1.0,15.0,14.0,0.04965023696422577,0.04965023696422577,0.09034806966781617,0.0,0.0030929557979106903
