method,severity,trial,schedule_fingerprint,success,tracking_rmse,tail_rmse,final_error,policy_rmse,action_jerk,control_effort,latent_rmse,mean_inference_loss
history_h16,1.5,55,f0f4e9c7f0babefa,1.0,0.47279332269131036,0.2974195674719234,0.280150575187319,0.5333735516518592,0.20090220484393112,1.3614663715481663,nan,nan
history_h16_chunk4,1.5,55,f0f4e9c7f0babefa,1.0,0.6013707319823391,0.35507259838098487,0.1904535818003339,0.6721539172015308,0.22415868631037847,1.419880368569617,nan,nan
oracle,1.5,56,d030b6f4c0e9a214,1.0,0.32139287203981926,0.1663972547334383,0.06400626725271175,0.0,0.09998843309985316,0.9148666764392814,0.0,nan
open_loop,1.5,56,d030b6f4c0e9a214,0.0,11.284798396214157,13.504175130236206,13.760924455386327,2.5856349452690073,0.08634514841210508,0.556857922226908,4.485542094396437,0.0
pred_error_w8,1.5,56,d030b6f4c0e9a214,1.0,0.3477096975457749,0.18099051892799084,0.11041536672162966,0.27650157624944877,0.17242873888239268,0.9440467260238856,0.06833832422991121,6.765324624649727e-05
history_h4,1.5,56,d030b6f4c0e9a214,1.0,0.35084696617304917,0.19705379058823513,0.07850469440979424,0.28135012352674665,0.1415983628256927,0.9733457182685933,nan,nan
history_h16,1.5,56,d030b6f4c0e9a214,1.0,0.3531430636764223,0.1811102264356748,0.14894813891799763,0.34010543067573895,0.14494604520186175,0.99872385429271,nan,nan
history_h16_chunk4,1.5,56,d030b6f4c0e9a214,1.0,0.45940850605812134,0.2830665397852398,0.19317239004056774,0.5108939210865745,0.15996525264343836,1.0214626319389077,nan,nan
oracle,1.5,57,4b73b7358184f7c0,1.0,0.2832425881805457,0.15269369281985948,0.20685667402342744,0.0,0.09277006622469276,0.9309970956148468,0.0,nan
open_loop,1.5,57,4b73b7358184f7c0,0.0,14.203789397539325,24.106538706087154,28.393807818856498,2.7543029538711847,0.04914585877105391,0.27552229751666024,6.3536887450452975,0.0
pred_error_w8,1.5,57,4b73b7358184f7c0,1.0,0.45326647904783696,0.2653312515626661,0.15877707529777751,0.4594437641957546,0.15253863211939145,1.0391626337725348,0.3735152255430838,0.13383818839858497
history_h4,1.5,57,4b73b7358184f7c0,1.0,0.33398150982073954,0.18398181329045335,0.2950781650280554,0.26110107312540165,0.10720708874563706,0.9627266901424159,nan,nan
history_h16,1.5,57,4b73b7358184f7c0,1.0,0.2989754501983896,0.17136516073880975,0.23929670188445584,0.22916323634983057,0.11234500963025734,0.979375627907833,nan,nan
history_h16_chunk4,1.5,57,4b73b7358184f7c0,1.0,0.4135432636587409,0.2405861453859409,0.4012628293772593,0.43893387268577705,0.14061809281588591,1.0425602224704402,nan,nan
oracle,1.5,58,92a7403fb17a1bf3,0.0,0.3804441071188645,0.45608877491775135,0.6435165120492776,0.0,0.14971097499773836,1.2526952034654444,0.0,nan
open_loop,1.5,58,92a7403fb17a1bf3,0.0,3.728714674646524,6.466541754166809,10.680458413980892,2.4154072679360126,0.030494016226816308,0.21735923096152163,4.411932554562359,0.0
pred_error_w8,1.5,58,92a7403fb17a1bf3,0.0,0.8637599925803023,1.4403248988575874,1.0519307650563512,0.8389230979656641,0.19911749190375114,1.368587299562152,0.4618413481765474,0.18791217133820512
history_h4,1.5,58,92a7403fb17a1bf3,0.0,0.6024812240635333,0.8742436021176059,1.2104361306425204,0.6802104151043951,0.18202339310991594,1.429020215717816,nan,nan
history_h16,1.5,58,92a7403fb17a1bf3,0.0,0.5561346615620312,0.7985847747233611,1.1457921771477757,0.6291386371857167,0.1683032659097778,1.368028195753443,nan,nan
history_h16_chunk4,1.5,58,92a7403fb17a1bf3,0.0,0.6657790774898135,0.8771240202216892,1.3407885603795542,0.7216217896035431,0.2107076329540289,1.4775595376285575,nan,nan
oracle,1.5,59,e05c54fa4b777652,1.0,0.40653866557387186,0.17473459499730457,0.04225066232516972,0.0,0.15180133016679312,1.1589121290738216,0.0,nan
open_loop,1.5,59,e05c54fa4b777652,0.0,3.7474124202665973,6.237157723043856,9.995169571374511,2.530847091962897,0.06338340993059693,0.47753123829392985,2.7929952621899115,0.0
pred_error_w8,1.5,59,e05c54fa4b777652,1.0,0.40110786117718045,0.14601877330802326,0.22636136973701904,0.3855596682928483,0.17965050594620224,1.1969267835635582,0.05974857387704642,5.18935041998607e-05
history_h4,1.5,59,e05c54fa4b777652,1.0,0.4323313321492332,0.13143089089915752,0.2781430597305443,0.49123511250915614,0.20330457745784705,1.3637857982889536,nan,nan
history_h16,1.5,59,e05c54fa4b777652,1.0,0.4033115175698992,0.1297606656874441,0.257592544102615,0.48869943386018644,0.19811029564150603,1.339955056443659,nan,nan
history_h16_chunk4,1.5,59,e05c54fa4b777652,1.0,0.4850875654150599,0.17316414343267011,0.325929364610533,0.5230047816264201,0.20972261847037296,1.296985750121823,nan,nan
oracle,1.5,60,f20be73584eb0af3,1.0,0.19906921100756705,0.3100362769591799,0.28667568752851835,0.0,0.0935058120815174,0.7691374889740762,0.0,nan
open_loop,1.5,60,f20be73584eb0af3,0.0,3.0591543663067053,5.735093147788617,10.382820096903924,2.3222976369503288,0.010767019170037587,0.11608138510186422,6.051991265647434,0.0
pred_error_w8,1.5,60,f20be73584eb0af3,0.0,0.49283844826584217,0.8880544680884931,1.1190650931686896,0.640834651188245,0.155473671240678,0.8170762844390235,0.19072189643377088,0.03153424010323892
history_h4,1.5,60,f20be73584eb0af3,0.0,0.34554055578824866,0.5429892262177365,0.3709797705826894,0.43935904249736174,0.11703676715375323,0.8605043305677977,nan,nan
history_h16,1.5,60,f20be73584eb0af3,0.0,0.3201893575894416,0.5010563982938165,0.37187472267293487,0.38570319670065895,0.1256386399243619,0.8826254643684083,nan,nan
history_h16_chunk4,1.5,60,f20be73584eb0af3,0.0,0.3989182918373605,0.6228600696075325,0.363195932391406,0.5386484103165121,0.145729140272763,0.9349593711836499,nan,nan
oracle,1.5,61,103f496d152f3879,1.0,0.35640290671044317,0.2544454416306172,0.14139607630914464,0.0,0.1310673248994383,1.077330973958678,0.0,nan
open_loop,1.5,61,103f496d152f3879,0.0,3.9526123016764707,1.5918523759174275,0.9750789771168233,2.1876739138870542,0.05496409792294984,0.36308851585416657,2.6417081254038846,0.0
pred_error_w8,1.5,61,103f496d152f3879,0.0,0.4550518135442399,0.45669592844199586,0.5928742054199883,0.6074558217707712,0.19943036993813568,1.162140853041582,0.11395152476323218,0.00010008451077676203
history_h4,1.5,61,103f496d152f3879,0.0,0.4722670263892811,0.5032521776714428,0.596950011728087,0.5756050690600764,0.19272748930603156,1.3021831315991097,nan,nan
history_h16,1.5,61,103f496d152f3879,0.0,0.4621493792049783,0.5021282398770788,0.5462474054269739,0.6214647779239297,0.2026372805914292,1.3481325984861352,nan,nan
