seed,method,buffer_size,train_stage,eval_task,success,tracking_rmse,branch_error,final_error,on_policy_action_mse,runtime_seconds
21,no_replay,0,2,2,1.0,0.05954961340891861,0.04750171819794338,0.04281338242183671,0.044539294527227685,2.2315587689809036
21,no_replay,0,3,0,0.0,0.9157076865283045,1.4713239418800743,0.1338339910912264,4.260692041577011,2.2315587689809036
21,no_replay,0,3,1,0.53125,0.14898016247170037,0.1847531229871499,0.07992008123372027,0.296406000027246,2.2315587689809036
21,no_replay,0,3,2,0.0,0.7783361186992774,1.2638785598000641,0.06906333799811355,3.862348134940601,2.2315587689809036
21,no_replay,0,3,3,0.96875,0.0899856883463438,0.09422483395070841,0.06135804494005995,0.11157771751744114,2.2315587689809036
21,random,12,0,0,1.0,0.05541789818160011,0.03395845284971345,0.008620214223775579,0.019877096563938067,2.740849023015471
21,random,12,1,0,0.03125,1.2667129981571164,1.441135909297054,1.2807694035156323,6.269960418132624,2.740849023015471
21,random,12,1,1,0.6875,0.1668349100688588,0.18416760909904628,0.01755367794439663,0.42588688492355126,2.740849023015471
21,random,12,2,0,0.15625,0.5316624923920059,0.8168098236857277,0.04390777695972209,2.2267272411311287,2.740849023015471
21,random,12,2,1,0.1875,0.8752675582974707,1.3675054547664884,0.08146900112781998,3.6760878825481327,2.740849023015471
21,random,12,2,2,0.21875,0.4723916763347572,0.6693590562453355,0.09462619202593127,2.1257760293761603,2.740849023015471
21,random,12,3,0,0.0625,0.7785039512244423,1.2396315980151171,0.0198497564574416,3.4165359338681256,2.740849023015471
21,random,12,3,1,0.59375,0.2716903057891441,0.3598214421852746,0.01546402032458748,0.8665489781589162,2.740849023015471
21,random,12,3,2,0.03125,0.773748258959035,1.2617139100078156,0.011568546613129917,3.7707266404756195,2.740849023015471
21,random,12,3,3,0.9375,0.11284136362824389,0.11967274527515356,0.011020368348038784,0.17884012189444326,2.740849023015471
21,random,32,0,0,1.0,0.06203934896941553,0.042663052456184056,0.031835094714589375,0.036122301503405466,2.7958274950215127
21,random,32,1,0,0.0,1.878229464721901,1.6068941817728988,2.946795342875942,10.440166504794442,2.7958274950215127
21,random,32,1,1,0.6875,0.15145149841719868,0.15577714921768382,0.023912333882479535,0.34940792599177517,2.7958274950215127
21,random,32,2,0,0.0,1.208952530580095,1.4789416051252573,0.9616396098366768,5.631458546643854,2.7958274950215127
21,random,32,2,1,0.125,1.299661062431379,1.7148708642100239,1.0638509344505214,5.674352030386682,2.7958274950215127
21,random,32,2,2,0.09375,0.9454277078189814,1.1098751699555924,0.8695091968703109,4.683598460848513,2.7958274950215127
21,random,32,3,0,0.09375,0.9916881031064245,1.3678351442093537,0.38070379806010013,4.304067456220002,2.7958274950215127
21,random,32,3,1,0.34375,0.8088082226211093,1.0828724049873484,0.4806227566915942,3.360035380501376,2.7958274950215127
21,random,32,3,2,0.03125,0.8534417488154468,1.2102824706088264,0.3209045009644945,4.094550209100415,2.7958274950215127
21,random,32,3,3,0.5,0.46734425551485914,0.6168934992337266,0.23973542184574426,1.9500381004120668,2.7958274950215127
21,random,96,0,0,1.0,0.05804205109143684,0.038811231367238144,0.018927232946303447,0.024186208411383987,2.7232493329793215
21,random,96,1,0,0.0625,1.7734971661715546,1.5055008480610046,2.757385490148102,9.766410030325636,2.7232493329793215
21,random,96,1,1,0.5,0.29209279252833964,0.39196159402133907,0.05023063355636556,0.9872162651738126,2.7232493329793215
21,random,96,2,0,0.0,1.0771649671080827,1.365504287150588,0.6578251980791261,4.685206260288541,2.7232493329793215
21,random,96,2,1,0.28125,1.0800808591511497,1.3094443185075209,1.0634009697582218,4.942845714370694,2.7232493329793215
21,random,96,2,2,0.03125,1.084107155991227,1.2178690674863502,1.0846503739108777,5.402349809215246,2.7232493329793215
21,random,96,3,0,0.0,1.1010936117534658,1.3586395307731818,0.7564427093734793,4.83110977104543,2.7232493329793215
21,random,96,3,1,0.34375,0.9019861631002343,1.1248879036334176,0.7747670785253362,4.0031468373579715,2.7232493329793215
21,random,96,3,2,0.0625,0.9231861683987989,1.2672140247637882,0.42968416304022405,4.317146896577488,2.7232493329793215
21,random,96,3,3,0.4375,0.5793628581149994,0.7201685841956598,0.48732293187036996,2.612581142455067,2.7232493329793215
21,random,288,0,0,1.0,0.05578622140901779,0.03558515691432587,0.012344407908814761,0.021704149966872283,2.73753297701478
21,random,288,1,0,0.03125,1.7982037589888153,1.5991287430036771,2.678227044457599,10.181522944411562,2.73753297701478
21,random,288,1,1,0.75,0.14801968536602025,0.15429101430752756,0.010173243017415325,0.33238340007228806,2.73753297701478
21,random,288,2,0,0.0,1.1572215026803097,1.4206306163586504,0.871835091195646,5.229509806175971,2.73753297701478
21,random,288,2,1,0.125,1.244590218025531,1.5781040116961949,1.0955536654773745,5.467744331750717,2.73753297701478
21,random,288,2,2,0.0625,1.0223119979143398,1.1750821586493658,0.979964277240124,5.075854402455295,2.73753297701478
21,random,288,3,0,0.03125,0.9409294332023654,1.2646283166783925,0.4124768613760188,4.038654379840183,2.73753297701478
21,random,288,3,1,0.28125,0.9962171815537936,1.3244060120080385,0.6750990763142467,4.247634327989883,2.73753297701478
21,random,288,3,2,0.03125,0.8744982416653464,1.1882408115321141,0.4338208480477387,4.2124066644632014,2.73753297701478
21,random,288,3,3,0.53125,0.4573559954377032,0.6051659270766205,0.2248568402921835,1.9184202396287298,2.73753297701478
21,loss_hard,12,0,0,1.0,0.05712416227632242,0.03621365063178286,0.015097058685647053,0.022161930102009546,2.718193781998707
21,loss_hard,12,1,0,0.0,2.6428233934679715,1.6078715660283864,5.232266083704486,16.080901398578227,2.718193781998707
21,loss_hard,12,1,1,0.75,0.14797817121207293,0.1605181222499963,0.06379716721751395,0.3324760197363894,2.718193781998707
21,loss_hard,12,2,0,0.0,2.1187460202041666,2.614413366717455,2.2460954174449954,9.779137574426212,2.718193781998707
21,loss_hard,12,2,1,0.0,1.0810459948076767,0.577163221816001,1.9328821657525184,4.873618276163144,2.718193781998707
21,loss_hard,12,2,2,0.15625,0.7271767454168817,0.625750164377148,1.0836482610085456,3.905879456994123,2.718193781998707
21,loss_hard,12,3,0,0.0,3.3315264773394775,2.3243717024948642,6.312371828379868,20.744515869760868,2.718193781998707
21,loss_hard,12,3,1,0.0,3.9543199995166614,3.904458111982394,6.221154534194218,21.663970840186536,2.718193781998707
21,loss_hard,12,3,2,0.0,2.0679333660060006,1.54592055167184,3.7725256460600916,12.265447866183502,2.718193781998707
21,loss_hard,12,3,3,0.15625,0.3820015923913767,0.40868790591818355,0.42591638610158655,1.952701372802139,2.718193781998707
21,loss_hard,32,0,0,1.0,0.054763711674384076,0.034553061186400454,0.018015059395686824,0.019769965775421956,2.723448914999608
21,loss_hard,32,1,0,0.0,2.7842063005969364,1.7430660053350218,5.5054121780764,16.997084978856996,2.723448914999608
21,loss_hard,32,1,1,0.6875,0.14964685899532884,0.16682785989937793,0.07281840413553388,0.3427377414001691,2.723448914999608
21,loss_hard,32,2,0,0.0,2.2990757810518856,2.7520584563623935,2.6523343870944163,10.758392754235523,2.723448914999608
21,loss_hard,32,2,1,0.0,1.2713734780325947,0.7207497599892593,2.307146187947066,5.908145039111249,2.723448914999608
21,loss_hard,32,2,2,0.09375,0.652051054993456,0.6349086187530611,0.868556298376161,3.651434117697128,2.723448914999608
21,loss_hard,32,3,0,0.0,3.315091622274262,2.3040749855626563,6.2920751114476605,20.61214311194339,2.723448914999608
21,loss_hard,32,3,1,0.0,3.915991581606538,3.8604004365686064,6.181215842935786,21.54116067285955,2.723448914999608
21,loss_hard,32,3,2,0.0,1.943047320226245,1.4666714568156354,3.525564185253895,11.396078635693573,2.723448914999608
21,loss_hard,32,3,3,0.4375,0.2431940532554544,0.2640161588099606,0.21789440014616654,0.9155871710769976,2.723448914999608
21,loss_hard,96,0,0,1.0,0.0600970930018775,0.037935463854176205,0.0149384261490563,0.025644508328272735,2.7784955730021466
21,loss_hard,96,1,0,0.0,2.568229268699845,1.601637918993969,5.097920164135754,15.537747718291309,2.7784955730021466
21,loss_hard,96,1,1,0.65625,0.1766528073379769,0.2027441887921954,0.10992341932091146,0.48628119600563136,2.7784955730021466
21,loss_hard,96,2,0,0.0,2.0213465620426723,2.529790877121669,2.0937274856170927,9.400980970503339,2.7784955730021466
21,loss_hard,96,2,1,0.0,0.9884327073617483,0.508293773097386,1.7633752538278276,4.445109693771659,2.7784955730021466
21,loss_hard,96,2,2,0.15625,0.594313147545033,0.5890287198411862,0.7486332424276371,3.2292285945586956,2.7784955730021466
21,loss_hard,96,3,0,0.0,3.036612954883768,2.2733358554642837,5.533634240413848,17.930187891362536,2.7784955730021466
21,loss_hard,96,3,1,0.0,3.519393978074718,3.7222848001695903,5.136912229938034,17.959410370409017,2.7784955730021466
21,loss_hard,96,3,2,0.0,1.5535575156991954,1.18748547040737,2.7684877797813865,8.750391913492892,2.7784955730021466
21,loss_hard,96,3,3,0.53125,0.23115683055199265,0.25506507468732453,0.20660346871389923,0.881740199577827,2.7784955730021466
21,loss_hard,288,0,0,1.0,0.05848972355594497,0.03785620221591792,0.02594915198998602,0.026037210464202612,2.7798621660040226
21,loss_hard,288,1,0,0.0,2.1060316630860436,1.663208807840077,3.5530808432312377,12.350885423379363,2.7798621660040226
21,loss_hard,288,1,1,0.78125,0.13723161779545084,0.14221619743832015,0.01886549087597742,0.29356301621516756,2.7798621660040226
21,loss_hard,288,2,0,0.0,1.1749789559870107,1.8428675621984814,0.1886719390419955,4.855304368825653,2.7798621660040226
21,loss_hard,288,2,1,0.53125,0.24546372015986181,0.29970808890024125,0.05768444541522358,0.8128079710878048,2.7798621660040226
21,loss_hard,288,2,2,0.125,0.9062172302210296,0.9780149789304959,0.9442785786029131,4.393180146434318,2.7798621660040226
21,loss_hard,288,3,0,0.125,0.6774593692569214,0.6000431579438218,0.825771925126624,3.0875806976733626,2.7798621660040226
21,loss_hard,288,3,1,0.15625,0.7288821714319338,1.1458678525945363,0.039593924638190434,2.954286420760857,2.7798621660040226
21,loss_hard,288,3,2,0.0,0.6394885378299022,1.0332569874693536,0.010438163074281864,3.3186651029626093,2.7798621660040226
21,loss_hard,288,3,3,0.9375,0.10644868911449544,0.10036042970589433,0.005434506004606376,0.16138301562280233,2.7798621660040226
21,diversity,12,0,0,1.0,0.05714331906874072,0.037690192188033364,0.013677025330099965,0.023011883798706223,2.7238883810059633
21,diversity,12,1,0,0.0,1.9554177400225696,1.5596375579595982,3.2480204637930195,11.350805370322409,2.7238883810059633
21,diversity,12,1,1,0.6875,0.15988548065394248,0.17158422057788486,0.019196258425661968,0.39510326926657047,2.7238883810059633
21,diversity,12,2,0,0.0,1.2149337406877363,1.6788364540600793,0.522188311645446,5.474679489835475,2.7238883810059633
21,diversity,12,2,1,0.40625,1.1222778325181566,1.1144901324311574,1.5920088018229732,6.1103292406715735,2.7238883810059633
21,diversity,12,2,2,0.03125,1.7096482659483638,1.5154658987129523,2.519979672359855,9.837607303006136,2.7238883810059633
21,diversity,12,3,0,0.0,1.609346612780072,1.692501167165947,1.8168071919166402,8.426884879684737,2.7238883810059633
21,diversity,12,3,1,0.46875,1.1845844286008447,1.1557461349486395,1.7452534496618466,6.510121401174779,2.7238883810059633
21,diversity,12,3,2,0.03125,0.9425578392802735,1.2878994578656118,0.5039871193984782,4.846010341775869,2.7238883810059633
21,diversity,12,3,3,0.6875,0.2702542187982084,0.31124674972415806,0.1872445160603394,1.1043885623446104,2.7238883810059633
21,diversity,32,0,0,1.0,0.05553077776059921,0.03405104255828962,0.012991125633554333,0.02110553326354589,2.7354313109826762
21,diversity,32,1,0,0.21875,0.6208573360639844,0.924345416155298,0.14246299613235713,2.8829445482723264,2.7354313109826762
21,diversity,32,1,1,0.84375,0.11686141573836234,0.11759303069906286,0.02257048957749095,0.20971188545467864,2.7354313109826762
21,diversity,32,2,0,0.125,0.9443701564959139,1.265522337369008,0.45524735941985117,3.977709636950944,2.7354313109826762
21,diversity,32,2,1,0.125,0.9862952792959138,1.338959309411802,0.6271840578367405,4.289910175898153,2.7354313109826762
21,diversity,32,2,2,0.15625,0.7923030133656978,0.9480822517293184,0.6391552933425902,3.7523488433296377,2.7354313109826762
21,diversity,32,3,0,0.125,0.7480842999136466,1.0141940873466968,0.30880676165264964,3.2952979975052896,2.7354313109826762
21,diversity,32,3,1,0.34375,0.6420634430780529,0.9425353105855895,0.11363698177890141,2.57897791159249,2.7354313109826762
21,diversity,32,3,2,0.09375,0.7116515693160836,1.1056998702458776,0.05523509995299266,3.2761596188479123,2.7354313109826762
21,diversity,32,3,3,0.53125,0.3627218324490572,0.5024951937739636,0.07677980590662917,1.4819120490197388,2.7354313109826762
21,diversity,96,0,0,1.0,0.05678042806632079,0.03581454145645868,0.026521786703198172,0.02618738337283108,2.9452927889942657
21,diversity,96,1,0,0.0,1.2740648892369808,1.340345606379089,1.4714154776000594,6.327264713466763,2.9452927889942657
21,diversity,96,1,1,0.65625,0.1558127651912174,0.1689038487748862,0.04221396155743451,0.3738884786329456,2.9452927889942657
21,diversity,96,2,0,0.0,1.065863293118234,1.3474328467300456,0.7386994868707206,4.8170715743489705,2.9452927889942657
21,diversity,96,2,1,0.125,0.9954670267935847,1.3387494572939607,0.6850425817163334,4.323731094673361,2.9452927889942657
21,diversity,96,2,2,0.09375,0.852643247353881,1.0155371292925852,0.7304694686513689,4.143500917027812,2.9452927889942657
21,diversity,96,3,0,0.375,0.5495155377984202,0.8218521016930409,0.03179933699967641,2.146069743607983,2.9452927889942657
21,diversity,96,3,1,0.15625,0.6637095935201183,1.0267886279838412,0.02190679475197014,2.673198051819931,2.9452927889942657
21,diversity,96,3,2,0.21875,0.6134595691722212,0.9688589171082602,0.024642241219731652,2.72913713059583,2.9452927889942657
21,diversity,96,3,3,0.625,0.2710577140933323,0.3844329907786116,0.017999731309758522,1.0067348488420298,2.9452927889942657
21,diversity,288,0,0,1.0,0.0565322595151411,0.03587409321394705,0.011363292356656474,0.022439651650993625,2.7746035669988487
21,diversity,288,1,0,0.03125,1.546096919477184,1.3668342626896643,2.2901292025436133,8.463750717243416,2.7746035669988487
21,diversity,288,1,1,0.90625,0.12649245675718035,0.1221851855433001,0.03148663768691067,0.251091082335302,2.7746035669988487
21,diversity,288,2,0,0.0,1.7387346866223428,1.6923064099381393,2.250300292422291,9.166615080438651,2.7746035669988487
21,diversity,288,2,1,0.3125,1.7052929258376772,1.7799273141462613,2.38417730344149,8.87817025204398,2.7746035669988487
21,diversity,288,2,2,0.03125,1.5562972173680247,1.5223319656643763,2.0625829689149726,8.585834851337086,2.7746035669988487
21,diversity,288,3,0,0.09375,0.7942161546791754,0.9635117984774126,0.5111257008767291,3.4349760304496253,2.7746035669988487
21,diversity,288,3,1,0.375,0.9582750315175059,1.241901738962114,0.7781363339672757,4.313919696289678,2.7746035669988487
21,diversity,288,3,2,0.0625,1.0232475281918096,1.1711147812702745,0.9793299485651414,5.162703424950282,2.7746035669988487
21,diversity,288,3,3,0.625,0.5657381114917437,0.6833770857743351,0.5129978728252051,2.5939465266477004,2.7746035669988487
21,anchors,12,0,0,1.0,0.060479532484163254,0.03800823027903144,0.009727869796480531,0.02376866979630554,2.803135583992116
21,anchors,12,1,0,0.125,0.8756450915030689,0.9852726241126782,0.8439723700112939,4.330508604898315,2.803135583992116
21,anchors,12,1,1,0.875,0.12105573457067018,0.11757933908937632,0.01926620345997506,0.22208638907639822,2.803135583992116
21,anchors,12,2,0,0.21875,0.448111711076255,0.6721252972955635,0.018122296234865966,2.091500396127833,2.803135583992116
21,anchors,12,2,1,0.0,0.7335401848673997,1.226138589456394,0.014126322509320227,3.220033815872011,2.803135583992116
21,anchors,12,2,2,0.53125,0.27811241510240203,0.3612521264108691,0.07154313264659631,1.1411708285964381,2.803135583992116
21,anchors,12,3,0,0.0,0.42215746179481123,0.5598045527359874,0.24531328575289194,2.158920036766079,2.803135583992116
21,anchors,12,3,1,0.0,0.8099618918650595,1.3119192977648422,0.0965136132909027,3.5183285311160866,2.803135583992116
21,anchors,12,3,2,0.3125,0.42660179312339375,0.6616228795438376,0.039965659251492855,1.9401664039008484,2.803135583992116
21,anchors,12,3,3,0.65625,0.16756133660851646,0.20934498404166035,0.015335136365973358,0.42651849187018764,2.803135583992116
21,anchors,32,0,0,1.0,0.055110976328479534,0.03461266174021324,0.020907999193697183,0.023562364137229827,2.844422835012665
21,anchors,32,1,0,0.03125,1.506747871303071,1.4529455330869085,2.044168977302629,7.794141429480456,2.844422835012665
21,anchors,32,1,1,0.6875,0.21499892146990038,0.26200157355788767,0.01693496817410087,0.6183883431278783,2.844422835012665
21,anchors,32,2,0,0.15625,0.7823986372938281,1.120714247882324,0.1779153908077922,3.192894629478139,2.844422835012665
21,anchors,32,2,1,0.125,0.8883446749323599,1.3082585665980142,0.24799574132107258,3.777592666583168,2.844422835012665
21,anchors,32,2,2,0.25,0.5745267274048178,0.7724160709301031,0.21678845174997746,2.5858663192418936,2.844422835012665
21,anchors,32,3,0,0.375,0.5464964695130234,0.8086505297529671,0.09747323798745619,2.1110677129036546,2.844422835012665
21,anchors,32,3,1,0.15625,0.99528458915463,1.539635813518526,0.13268438350067224,4.199994046783199,2.844422835012665
21,anchors,32,3,2,0.3125,0.41667805574465683,0.5928488411028414,0.09102382583263366,1.7719188559640178,2.844422835012665
21,anchors,32,3,3,0.59375,0.20852218001549105,0.2879881654840558,0.008903664887988659,0.6803415602310687,2.844422835012665
21,anchors,96,0,0,1.0,0.05857183567721684,0.037547098328889604,0.010009791647718829,0.022239436786902513,2.837347770022461
21,anchors,96,1,0,0.0625,1.645913201063419,1.4588248658138052,2.4372108216733626,9.068452693845938,2.837347770022461
21,anchors,96,1,1,0.6875,0.15306312563472774,0.16019695119454946,0.013828164906888787,0.3608682459963962,2.837347770022461
21,anchors,96,2,0,0.0,1.2643031220277376,1.487807789498956,1.060578128860115,6.0005050487180664,2.837347770022461
21,anchors,96,2,1,0.34375,1.209169908061293,1.3667499201108142,1.4521174540173527,5.76137592172214,2.837347770022461
21,anchors,96,2,2,0.03125,1.2101105554302372,1.3477490745419105,1.3018259065293876,6.199693399298187,2.837347770022461
21,anchors,96,3,0,0.09375,1.0509121066099905,1.3094289811754876,0.7199747300988106,4.605086534570547,2.837347770022461
21,anchors,96,3,1,0.4375,1.1129260319027117,1.3368070634129245,1.1803697615191338,5.17389998778384,2.837347770022461
21,anchors,96,3,2,0.0625,0.9727892403204477,1.2092106641227778,0.7546947830430918,4.836384708504136,2.837347770022461
21,anchors,96,3,3,0.71875,0.42333904664314626,0.5154438300206923,0.3222674521235632,1.8124967777760044,2.837347770022461
21,anchors,288,0,0,1.0,0.05942106440626592,0.040194597761452025,0.010210405648051979,0.022804813703328167,2.79338160098996
21,anchors,288,1,0,0.0625,1.5988021988262773,1.4507998704416982,2.3167753720116178,8.648333031209798,2.79338160098996
21,anchors,288,1,1,0.71875,0.17102752026694035,0.18318184924816383,0.022438534349501688,0.43648689716508465,2.79338160098996
21,anchors,288,2,0,0.0,1.463595907570012,1.5390333023182412,1.5850811633855864,7.049832554569383,2.79338160098996
21,anchors,288,2,1,0.28125,1.352401310375511,1.5163110491715628,1.5916014563546437,6.483586432053756,2.79338160098996
21,anchors,288,2,2,0.0625,1.1469151457866138,1.2792893160962318,1.1427183803765855,5.756974866636192,2.79338160098996
21,anchors,288,3,0,0.15625,0.7942537289800948,1.1468491367061198,0.1415002693828588,3.243446122872222,2.79338160098996
21,anchors,288,3,1,0.3125,0.7186650534167387,1.0266567971214675,0.1614198113061136,2.9318347652124226,2.79338160098996
21,anchors,288,3,2,0.09375,0.6952559493713248,1.0564552300721295,0.08314422118126263,3.13146290783561,2.79338160098996
21,anchors,288,3,3,0.5625,0.31316857523807234,0.437016151833656,0.026633436597697457,1.1985205240169816,2.79338160098996
22,no_replay,0,0,0,1.0,0.051359764951113385,0.03811005630939335,0.020551565125385078,0.02377126423551995,2.2563824100070633
22,no_replay,0,1,0,0.0,0.9093417944341144,1.52812024354433,0.14204753993522534,4.130409299822796,2.2563824100070633
22,no_replay,0,1,1,1.0,0.04824417959423724,0.045952889713188186,0.016890459285640685,0.025175055163835253,2.2563824100070633
22,no_replay,0,2,0,0.0,0.17655893669297618,0.06031917814066121,0.30803592433214,0.4679033240246427,2.2563824100070633
22,no_replay,0,2,1,0.0,0.972878525497153,1.5658786279409846,0.15339773166211804,4.344097124033839,2.2563824100070633
22,no_replay,0,2,2,1.0,0.06903655875891367,0.0596238223545923,0.05101189597361222,0.060012220037676874,2.2563824100070633
22,no_replay,0,3,0,0.0,0.8886486474847884,1.4760175052689772,0.1419191243579517,4.089618963511689,2.2563824100070633
22,no_replay,0,3,1,0.875,0.123413080871852,0.16605633016442164,0.09459481396806238,0.2029247455838618,2.2563824100070633
22,no_replay,0,3,2,0.0,0.780853615865423,1.2798010314807706,0.044768766225032966,3.823730267893785,2.2563824100070633
22,no_replay,0,3,3,1.0,0.06793406936597246,0.06482822463965715,0.04914362709431027,0.06899780772337763,2.2563824100070633
22,random,12,0,0,1.0,0.05264966816297917,0.04046676153373675,0.026805367026362978,0.025053637559800078,2.7320454549917486
22,random,12,1,0,0.25,0.48737702382818,0.5444607333003333,0.36710392764541344,2.383198690089493,2.7320454549917486
22,random,12,1,1,0.96875,0.0853554598531616,0.08778971051880813,0.008109334718684802,0.10053548798130132,2.7320454549917486
22,random,12,2,0,0.0,1.064568633446021,1.7123386746264477,0.05428983844372487,4.404363274334564,2.7320454549917486
22,random,12,2,1,0.6875,0.25479601816840297,0.3534462106933379,0.012346717469482814,0.8878630531404063,2.7320454549917486
22,random,12,2,2,0.46875,0.29316004242570487,0.4142285481530562,0.05544328859640231,1.2092094253017924,2.7320454549917486
22,random,12,3,0,0.1875,0.43413703709625295,0.6007700450026832,0.11924812243214633,1.9673727231676588,2.7320454549917486
22,random,12,3,1,0.1875,0.7218811448346121,1.1531845271686072,0.06827068151873039,2.997149661233249,2.7320454549917486
22,random,12,3,2,0.0625,0.754592979457677,1.2052478338753345,0.0856057169321931,3.6118569660156092,2.7320454549917486
22,random,12,3,3,0.5,0.2127075288789281,0.2821605643644849,0.05842672868663579,0.6540591055905118,2.7320454549917486
22,random,32,0,0,1.0,0.05003282245661282,0.035718980002356626,0.018742770958896916,0.02096198428002051,2.7657601730024908
22,random,32,1,0,0.0625,1.1364303563217126,1.23414595851442,1.30368432718655,5.894909741763572,2.7657601730024908
22,random,32,1,1,1.0,0.08762535664862987,0.08296197077104377,0.006397641695658781,0.12237992590859773,2.7657601730024908
22,random,32,2,0,0.0,1.362842738310289,1.5073889876247841,1.378003573570516,6.708058023701191,2.7657601730024908
22,random,32,2,1,0.375,1.274992512657138,1.4842956153220175,1.545015891088847,6.2646542563664935,2.7657601730024908
22,random,32,2,2,0.0,1.1276236403779039,1.4154869030184316,0.8817472992914235,5.6934760211088,2.7657601730024908
22,random,32,3,0,0.0,1.3497567973617537,1.4921369912120297,1.4043989028269444,6.655954516555974,2.7657601730024908
22,random,32,3,1,0.4375,0.9372858758054676,1.1980784182737725,0.8127745743409772,4.207307293081872,2.7657601730024908
22,random,32,3,2,0.0,0.9455060241381618,1.361872103147186,0.3610826329972835,4.5794327830948545,2.7657601730024908
22,random,32,3,3,0.90625,0.1289353381408086,0.15495701939132192,0.003876557978614041,0.32357951096350324,2.7657601730024908
22,random,96,0,0,1.0,0.057878096024845296,0.0465630949276638,0.022975818096849933,0.03206881873050524,2.765781527996296
22,random,96,1,0,0.09375,1.0134280809143057,1.023349937496838,1.2542703256159455,5.221061075128172,2.765781527996296
22,random,96,1,1,0.9375,0.09433913994624307,0.09240028836813077,0.006438330627717205,0.1419387600359983,2.765781527996296
22,random,96,2,0,0.09375,0.8602273682928951,1.2290075006488983,0.2641995911555055,3.7066336782723894,2.765781527996296
22,random,96,2,1,0.375,0.7396908510862052,1.0907948612545688,0.23232326651971377,3.1198172586714987,2.765781527996296
22,random,96,2,2,0.09375,0.718237945407485,1.0592655086870626,0.20470620136648549,3.4942046304903744,2.765781527996296
22,random,96,3,0,0.0625,1.0400139171291731,1.3330171413958323,0.6622512857784767,4.774254864741447,2.765781527996296
22,random,96,3,1,0.5625,0.5894381431906746,0.7906905012798542,0.3251656551585949,2.380569842130548,2.765781527996296
22,random,96,3,2,0.0,0.8680839626139526,1.3212355377622653,0.15715720144049017,4.100694807790696,2.765781527996296
22,random,96,3,3,0.9375,0.0964676994938776,0.10671696009495883,0.009250572119593833,0.17804703759295523,2.765781527996296
22,random,288,0,0,1.0,0.051322858347131836,0.04035954223950415,0.012499142780315092,0.024318289762077193,2.847305326984497
22,random,288,1,0,0.09375,0.7186924856262176,0.8442214689415561,0.6044882082176775,3.6516246589566705,2.847305326984497
22,random,288,1,1,0.90625,0.09254714753170248,0.08150211934684663,0.00997651504105432,0.16506889295170546,2.847305326984497
22,random,288,2,0,0.125,0.7362267321313447,1.084612045047108,0.11454902185235916,3.1875274408893786,2.847305326984497
22,random,288,2,1,0.25,0.8277664311077899,1.2528781468253865,0.10780820657045384,3.3919280250319916,2.847305326984497
22,random,288,2,2,0.125,0.6425964696879203,0.9694835408260086,0.0837954504812806,3.0470147444304683,2.847305326984497
22,random,288,3,0,0.46875,0.3958138564644632,0.5695404820569239,0.017492460358513807,1.557086472950637,2.847305326984497
22,random,288,3,1,0.21875,0.7436129914690333,1.187209832010341,0.007545635400398534,3.0787055201705207,2.847305326984497
22,random,288,3,2,0.09375,0.6575044049099301,1.0557132350413367,0.006078837974785268,3.0889794386279297,2.847305326984497
22,random,288,3,3,0.75,0.170232964843676,0.23529426866820327,0.012884451252570192,0.5897449848024942,2.847305326984497
22,loss_hard,12,0,0,1.0,0.05087114852769399,0.035576053008555195,0.021139398608064533,0.02343788138387556,2.8883210809726734
22,loss_hard,12,1,0,0.0,1.4497131183076046,0.8902562398969132,2.6664952855736885,7.397269175835802,2.8883210809726734
22,loss_hard,12,1,1,0.96875,0.09553594618539892,0.1059906332607656,0.06181758676332909,0.14422432027867949,2.8883210809726734
22,loss_hard,12,2,0,0.0,2.1077360005587873,2.556249381411548,2.3864399626229025,10.05361476259787,2.8883210809726734
22,loss_hard,12,2,1,0.0,1.2284445254392202,0.6813513420354853,2.2875506765693703,5.67268702453967,2.8883210809726734
22,loss_hard,12,2,2,0.125,0.41044358537777564,0.35155150606832175,0.628903240821205,2.4385302366173986,2.8883210809726734
22,loss_hard,12,3,0,0.0,2.678446561774491,2.122962384647032,4.645677693834802,15.19721610671599,2.8883210809726734
22,loss_hard,12,3,1,0.0,3.083345984129046,3.4451247212737517,4.092841459948541,14.732730705587889,2.8883210809726734
22,loss_hard,12,3,2,0.0,0.938791217206822,0.7180864593878122,1.5837627037420265,4.859050978111449,2.8883210809726734
22,loss_hard,12,3,3,1.0,0.06841143703798515,0.0661451069637373,0.019112704534226928,0.05729877255995,2.8883210809726734
22,loss_hard,32,0,0,1.0,0.04957209897265073,0.03547205304214088,0.012821402468590714,0.02303501806893221,2.835307984991232
22,loss_hard,32,1,0,0.0,1.3867346537760652,0.7683981688640016,2.61217886105114,6.8659890416208,2.835307984991232
22,loss_hard,32,1,1,0.875,0.10664202626191759,0.11799540738444661,0.08511846474775107,0.18869073738987518,2.835307984991232
22,loss_hard,32,2,0,0.0,2.465015983310975,2.8928662975744404,2.9457961803425166,11.53046773404302,2.835307984991232
22,loss_hard,32,2,1,0.0,1.1644795454743235,0.5956318638492655,2.166979004108142,5.331288799305388,2.835307984991232
22,loss_hard,32,2,2,0.34375,0.2954265712606092,0.27999233399325457,0.3756448388841499,1.3823174241266445,2.835307984991232
22,loss_hard,32,3,0,0.0,2.9234237553799858,2.2750505407287682,5.155876100039382,16.772887224619133,2.835307984991232
