model,horizon,history,scaling,capacity,episode,success,collision,goal_distance,tracking_rmse,max_state_divergence,ood_fraction,smoothness,on_policy_oracle_mse,query_count
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,49,0.0,0.0,0.16104853470475228,0.15282666094679737,0.2148099363906589,0.3472222222222222,0.01135418414520145,0.04593060830412062,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,50,0.0,0.0,0.28304087612622425,0.2131399920708505,0.327479422183846,0.375,0.01379601655760209,0.07563470822961955,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,51,1.0,0.0,0.08986266737001336,0.06488468556388971,0.09118140315883727,0.0,0.011945617223269612,0.011871262000773214,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,52,0.0,0.0,1.3293463462291568,0.5963395124667498,1.2796891110028608,0.6944444444444444,0.009312387958366938,1.0455464235038139,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,53,0.0,0.0,1.1111871470130263,0.43514093567545575,1.0612488658706765,0.6527777777777778,0.0131613820961823,0.7004716532472646,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,54,0.0,0.0,1.1332524892943219,0.45415006633096094,1.0832706268449879,0.6527777777777778,0.009416063576907266,0.7412653706121589,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,55,1.0,0.0,0.12366753290960647,0.1126408310784094,0.17259265524599493,0.0,0.014913194083751935,0.03312320645726602,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,56,1.0,0.0,0.04566759165305854,0.05247613807180869,0.08550509988002744,0.0,0.012368992276944046,0.009336662546015352,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,57,1.0,0.0,0.05323580467799577,0.09143723164931443,0.1713141139573133,0.0,0.01177833346231415,0.0165259993922066,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,58,0.0,0.0,0.23193702078268225,0.18778410528979614,0.2645942962607707,0.6527777777777778,0.0135717389259339,0.05560401616689181,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,59,0.0,0.0,0.20038360253360935,0.1268831070970727,0.2225055027534586,0.375,0.015506545908627427,0.03935742392363243,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,60,0.0,0.0,0.26489586298102297,0.17178378891695184,0.25740770814047936,0.4305555555555556,0.013055641561503678,0.09104106999586944,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,61,0.0,0.0,0.5333125968106199,0.4828411522368027,0.8387279109285598,0.6527777777777778,0.016292412341552112,0.0935081519133355,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,62,0.0,0.0,0.23567832597619542,0.1449806747633972,0.23603424750566354,0.375,0.013330855000030695,0.052244304484523,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,63,0.0,0.0,0.24723141780582214,0.27442628910518946,0.48499278060879136,0.6527777777777778,0.012972321709982006,0.052900657573301445,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,64,0.0,0.0,0.1853961137356271,0.16232879284939508,0.264099614383725,0.3611111111111111,0.011792397038290504,0.05486594268347359,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,65,0.0,0.0,0.33567256706567683,0.23453226647437114,0.3510876134528898,0.6527777777777778,0.013356481007213768,0.16750134095425326,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,66,0.0,1.0,0.3371991714828281,0.23210325908963717,0.3812880352594262,0.375,0.013791018683175473,0.09874646693348796,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,67,0.0,0.0,0.32966976004287996,0.2130531194989583,0.33901670061345063,0.375,0.015648839769547677,0.10834667689821768,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,68,0.0,0.0,0.4739895375823109,0.22638584909358228,0.4513394499019166,0.5,0.013561491640478134,0.17088775195020528,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,69,0.0,0.0,0.16701775487154472,0.1798972655783254,0.25023501527851877,0.6527777777777778,0.012548534606597677,0.06452395711007453,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,70,0.0,0.0,1.260988694795879,0.5634541114156846,1.2202602164104503,0.6527777777777778,0.011733893408779986,0.7853601087498976,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,71,1.0,0.0,0.14326011997014576,0.14984017755473866,0.24528177967085768,0.2916666666666667,0.008963290985450649,0.03912955380638994,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,72,0.0,0.0,0.28635860313438694,0.1818243507380834,0.26246211351735277,0.4722222222222222,0.01282416122396644,0.08111835859270497,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,73,0.0,0.0,0.8336776442430278,0.36169591367135956,0.8007435134044403,0.6527777777777778,0.012495045580211058,0.44641287240761884,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,74,0.0,1.0,0.1735371982149818,0.23976944991077578,0.3788047542355685,0.5972222222222222,0.009896435849865494,0.11438589541693915,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,75,0.0,0.0,0.18587792914996357,0.26828112592354536,0.34353437873754805,0.9722222222222222,0.014207068807248431,0.1357535547675033,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,76,0.0,1.0,0.41222013769810767,0.34909613530526845,0.5251188848464016,0.6527777777777778,0.015600424149851815,0.22844040154109818,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,77,0.0,0.0,0.1711549825263579,0.10565882937760263,0.17712628660393823,0.0,0.015431108378374811,0.029926225183636454,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,78,1.0,0.0,0.11264613994843549,0.06678303752246985,0.0989866794524159,0.0,0.01363237785495397,0.013922626936722008,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,79,0.0,0.0,0.2926600476874626,0.2267490213649988,0.3701476498472562,0.375,0.012943418261023302,0.06853241804905214,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,80,1.0,0.0,0.14956149060827204,0.16785501021885954,0.30987656921894163,0.3333333333333333,0.013194279160519717,0.05049141348225536,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,81,1.0,0.0,0.1366027829021762,0.1382709028315416,0.17842525708844945,0.0,0.013746499077347756,0.042545630831393656,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,82,0.0,0.0,0.19219976375912132,0.12985168834020425,0.19465586386176192,0.06944444444444445,0.01254459096911938,0.04412246762848304,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,83,0.0,0.0,0.2731517228273115,0.21483930864796735,0.3403453704090506,0.6527777777777778,0.012253994486695053,0.07172500924198924,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,84,1.0,0.0,0.07544240302286219,0.08334173180197248,0.1026122519779529,0.0,0.015825510879853302,0.01651225797620406,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,85,0.0,0.0,1.4382616670480637,0.6383946831034873,1.3918242367721274,0.6527777777777778,0.008081872617589728,0.9624984473838961,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,86,0.0,0.0,0.2523438488701551,0.2186516006283654,0.301153999079102,0.6527777777777778,0.015498995788388807,0.0665918102780903,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,87,1.0,0.0,0.10606110715661189,0.11716257848489241,0.19379080471367838,0.041666666666666664,0.014116903126924705,0.026206339872589562,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,88,0.0,0.0,0.25023258381305247,0.19119398030039528,0.3252393351101966,0.4027777777777778,0.012063121410719408,0.07251735659807987,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,89,0.0,1.0,0.5498299770641892,0.33417863149320487,0.5309372936375071,0.6527777777777778,0.01592882068430018,0.29888774978158483,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,90,0.0,0.0,0.18941690048331558,0.18725303257136233,0.37903496410868304,0.3611111111111111,0.012807597061721637,0.05342087191399033,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,91,0.0,0.0,0.20290922151290053,0.16972419910476252,0.22618710209515216,0.375,0.014962652458079331,0.05999479353315646,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,92,0.0,0.0,0.2978630440158951,0.1945775346561885,0.3069803365951281,0.375,0.015158071187590666,0.08613449809548458,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,93,0.0,0.0,0.24252837549633458,0.14818728978047266,0.2397219968806721,0.4027777777777778,0.013186319879662328,0.05688483872134612,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,94,0.0,1.0,0.2888622183307947,0.2811167424063122,0.4452530013611658,0.6527777777777778,0.012153241046151494,0.15329304482123304,72.0
H1_hist0_state_focus_quadratic,1,0,state_focus,quadratic,95,0.0,0.0,0.3475539103469713,0.2590671466552835,0.4475412007068816,0.375,0.01678785618928663,0.08060169188812918,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,0,1.0,0.0,0.14690284001201984,0.6457644533317686,0.9961485680252306,0.9027777777777778,0.018584765166462226,0.4626596208468246,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,1,0.0,0.0,0.4149353800464484,0.6151292954920285,0.9550417474402367,0.9166666666666666,0.01192004574615466,0.6328258606183632,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,2,0.0,1.0,0.2574533116568447,0.3336699428069058,0.4625189818064658,0.7916666666666666,0.014885070012673264,0.2626704189941807,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,3,0.0,1.0,0.3864991354302065,0.3165023949026096,0.47833780904857987,0.6388888888888888,0.011992082999071469,0.36912294102068244,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,4,0.0,1.0,0.679867897051241,0.3415471514818896,0.6677307979716725,0.875,0.016059622419008268,0.44700834250312976,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,5,0.0,1.0,0.16522266135013752,0.277521266857532,0.42193959820624916,0.6666666666666666,0.014182212734303467,0.20697292997065045,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,6,0.0,1.0,1.1239566859012249,0.4685896691225926,1.1042557593419315,0.7361111111111112,0.021026506828277742,0.6414172902019762,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,7,0.0,1.0,0.22285045512134946,0.26230332612385526,0.3683422391080958,0.7083333333333334,0.015467892132231351,0.20095468273421224,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,8,0.0,1.0,0.11757916366811004,0.2861264295041708,0.44009166424369334,0.6666666666666666,0.0143913211139319,0.2174392271110608,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,9,0.0,1.0,1.0690996242391027,0.4802146285631956,1.0633202137541182,0.8194444444444444,0.01978727475135378,0.5794679773887415,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,10,0.0,0.0,0.17782330030033788,0.2533595925447117,0.42303187046765084,0.8333333333333334,0.024545005845765543,0.1909420198558596,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,11,0.0,1.0,0.06945308209868918,0.37935627403933464,0.612551987878546,0.7916666666666666,0.012541705727319346,0.2716532028152144,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,12,0.0,0.0,0.7593693247384526,0.33398389683282514,0.7530376209278579,0.6527777777777778,0.014631127401520396,0.32672922346983896,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,13,0.0,1.0,0.19973266458834202,0.21636406781956435,0.29970656730715844,0.6111111111111112,0.016146828710783826,0.13178432297829368,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,14,0.0,1.0,0.7358776610001992,0.3353286334841593,0.7279368775334556,0.8055555555555556,0.016088448541775952,0.41869135842403704,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,15,0.0,0.0,0.49467873442402704,0.7341482410733039,1.0207768798047794,0.9444444444444444,0.015376960290935708,0.6590670222233607,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,16,0.0,1.0,0.7649268273521552,0.43609644925648244,0.7534387095908728,0.9027777777777778,0.014459825919963207,0.5630137436386308,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,17,0.0,1.0,0.22407308126474823,0.3983642695769184,0.6181661883627364,0.8333333333333334,0.014073025906811441,0.38337473295610397,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,18,0.0,0.0,0.27738535299542233,0.2041078422882458,0.3007887689251147,0.5416666666666666,0.011865899000158676,0.14465629663757543,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,19,0.0,1.0,0.13631781791942948,0.45812807481640855,0.7180582571978388,0.875,0.014099625446555878,0.41068102557473324,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,20,0.0,1.0,0.6541244586888441,0.5392423709706303,0.8263497338453754,0.9166666666666666,0.021702980019180963,0.6635706076007071,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,21,0.0,0.0,0.38367791953552577,0.605772885824762,0.8288320432524257,0.8888888888888888,0.013440080551074969,0.4860671672806234,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,22,0.0,1.0,0.2097197040748346,0.20279610954302954,0.34652971964939083,0.4583333333333333,0.014864832866282509,0.1777813824727517,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,23,0.0,1.0,0.06839008741394399,0.27054972578385866,0.43222840459591594,0.6388888888888888,0.013331444874331706,0.16327473606373671,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,24,0.0,1.0,0.5523738377544379,0.3854057853583753,0.5741236711433105,0.7361111111111112,0.01452079458166407,0.47672065853687173,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,25,0.0,1.0,0.39501068422112373,0.3506331275765598,0.48812847027628725,0.6527777777777778,0.018733124229706907,0.3234193321329309,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,26,0.0,1.0,0.19283943111105697,0.36099397342810147,0.5250941027430684,0.7361111111111112,0.0148215043594265,0.33189904579628154,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,27,0.0,1.0,0.09324597689640556,0.3646291125110258,0.6048105566257743,0.8611111111111112,0.014479666049840308,0.27636078277906045,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,28,0.0,1.0,0.7145214457333238,0.4327817437842219,0.7008427712717252,0.9027777777777778,0.019984754403631726,0.5824813047746709,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,29,0.0,0.0,0.8354987790041986,0.3702755194591688,0.8316920586710186,0.6666666666666666,0.012871871013993395,0.44526350942444576,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,30,0.0,1.0,0.20065384402246075,0.26341572687211484,0.47684110509532035,0.6388888888888888,0.020278922738601376,0.2049351692155164,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,31,0.0,1.0,0.24649510461214102,0.23939736284980215,0.35651785463082647,0.5416666666666666,0.015620216465196768,0.2319697292799603,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,32,0.0,0.0,0.780305589844705,0.3460062434536694,0.7736464595489001,0.6527777777777778,0.014176560341568025,0.2901221621423071,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,33,0.0,1.0,0.2911863113309114,0.36649131164941673,0.6467399150107747,0.6944444444444444,0.01986782269800854,0.3045847739557728,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,34,0.0,1.0,0.2104975797298842,0.1474862432171766,0.23954457452480712,0.2777777777777778,0.0154252971513184,0.11106529639509989,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,35,0.0,0.0,0.7266397043444812,0.5231169832382452,0.7715507331975129,0.8611111111111112,0.025628352731748016,0.774265733888298,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,36,0.0,0.0,1.1282501164450929,0.5355585382689824,1.10695176612282,1.0,0.02239201489890769,0.496562904941475,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,37,0.0,1.0,0.3672454736013844,0.5069514613129052,0.7766806971682714,0.8472222222222222,0.01628348480675632,0.4420388170148912,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,38,0.0,1.0,0.16682794749938087,0.44384551383745563,0.6312141460286705,0.9305555555555556,0.015287544126927344,0.4354863444912576,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,39,0.0,1.0,0.08885444586202562,0.2080242023449922,0.31167244679765677,0.5416666666666666,0.013801850619501685,0.11585433442473637,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,40,0.0,1.0,0.4010406854748983,0.37622112279615094,0.49436495976742756,0.8055555555555556,0.018800861043912757,0.40063079563742543,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,41,0.0,1.0,0.38808353271578333,0.2563263802895895,0.40367424493214354,0.6111111111111112,0.00959138337821382,0.23519417504308246,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,42,0.0,1.0,0.5316344561102994,0.4264386419253484,0.6674163210251596,0.7916666666666666,0.01608254976518555,0.44580414560947257,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,43,0.0,1.0,0.07662928137266241,0.3664765739953112,0.6051889412399623,0.75,0.014192898951882906,0.22014296351000429,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,44,0.0,1.0,0.2841970133669947,0.3843599117835349,0.5137079796187858,0.8194444444444444,0.015122077355688967,0.2956157769789805,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,45,0.0,1.0,0.35832952713580174,0.2929934511612909,0.4357969752064219,0.7222222222222222,0.019104997995180343,0.32928171566142167,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,46,0.0,1.0,0.034761297540001734,0.32906083956855364,0.5521695196449984,0.75,0.012889509863488604,0.23065323399805987,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,47,0.0,1.0,0.24695251524191267,0.3450376867128941,0.6301684542559538,0.7222222222222222,0.02137193600936337,0.2553116090579045,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,48,0.0,1.0,0.04471425051712677,0.3834608689311667,0.6032747603927296,0.75,0.01604638968289713,0.38682485978473946,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,49,0.0,0.0,0.44785993107844285,0.24312602040065703,0.444522370802723,0.6111111111111112,0.01534719743151727,0.21239552174249351,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,50,0.0,1.0,0.6304955200793244,0.3663730209438986,0.6237735821874923,0.875,0.01326723237727731,0.43758231345538684,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,51,0.0,1.0,0.11720782373903835,0.2558305194954181,0.3962340236103528,0.6388888888888888,0.01413511356234579,0.16809572644148604,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,52,0.0,0.0,1.3242957274123388,0.6651013275233055,1.31580912979916,0.6805555555555556,0.017130218607900226,0.6831991922046468,72.0
H1_hist0_balanced_linear,1,0,balanced,linear,53,0.0,1.0,0.6283404692667253,0.5095369233929131,0.6587819919577854,0.8333333333333334,0.021265503030836675,0.7427316384921542,72.0
