condition,severity,trial,method,success,tracking_rmse,tail_rmse,final_error,inference_calls,mean_horizon,horizon_std,p10_horizon,p90_horizon,selected_action_error,compute_normalized
combined,1.0,77,ensemble_uncertainty,0,1.0852546189782821,1.2874968429714988,0.8227726510015348,8,21.0,4.092676385936225,15.8,24.0,0.8593605580989478,0.047619047619047616
combined,1.0,77,attention_entropy,0,0.427894235795395,0.5140292238786822,0.4257013003680497,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.28297218428695,0.07738095238095238
combined,1.0,77,shuffled_attention,0,0.74228326275731,0.527712101985124,0.9647100240082513,10,16.8,6.925315877272314,9.4,24.0,1.2207562624351542,0.05952380952380952
combined,1.0,77,oracle_stop,1,0.1460860237916637,0.20534045914607785,0.18433293115634414,39,4.3076923076923075,3.457832774306622,1.0,9.600000000000009,0.528189715543693,0.23214285714285715
combined,1.0,78,fixed_3,1,0.15429819856698399,0.19422070308038925,0.19287949830750442,56,3.0,0.0,3.0,3.0,0.37077375581371214,0.3333333333333333
combined,1.0,78,fixed_6,1,0.21950675929301322,0.2947611758167235,0.24736215708624035,28,6.0,0.0,6.0,6.0,0.5427323330817196,0.16666666666666666
combined,1.0,78,fixed_12,0,0.4125137365806208,0.5621747963738036,0.3080583085524638,14,12.0,0.0,12.0,12.0,1.739227116354472,0.08333333333333333
combined,1.0,78,fixed_24,0,1.047106991206384,1.2108184178238035,1.2036787032551484,7,24.0,0.0,24.0,24.0,0.6125812801492625,0.041666666666666664
combined,1.0,78,state_error,0,0.6310548425403212,0.7983241917557734,0.24314409274157078,13,12.923076923076923,6.47434628076948,6.0,23.6,1.0348923444417406,0.07738095238095238
combined,1.0,78,ensemble_uncertainty,0,0.9203767052655973,0.7703194408226267,0.8042436513105956,8,21.0,4.0,15.4,24.0,0.866168251624199,0.047619047619047616
combined,1.0,78,attention_entropy,0,0.3885068231223098,0.4950535021171147,0.32311839700810113,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2859432319570554,0.07738095238095238
combined,1.0,78,shuffled_attention,0,1.0920563327389756,1.5214618119668673,1.503622170867387,9,18.666666666666668,7.71722460186015,6.0,24.0,0.6027907058156751,0.05357142857142857
combined,1.0,78,oracle_stop,1,0.1583831839687736,0.17410979382085057,0.18740360582924884,41,4.097560975609756,3.237018185628072,1.0,8.0,0.5666464343559647,0.24404761904761904
combined,1.0,79,fixed_3,1,0.16224014889234725,0.22917783215109586,0.19072210782723714,56,3.0,0.0,3.0,3.0,0.36920547155133204,0.3333333333333333
combined,1.0,79,fixed_6,1,0.2222729074933793,0.31332929382832725,0.2934565210802486,28,6.0,0.0,6.0,6.0,0.5258169582888057,0.16666666666666666
combined,1.0,79,fixed_12,0,0.3766374484422703,0.5169764511831041,0.3910565194194464,14,12.0,0.0,12.0,12.0,1.6536824954313492,0.08333333333333333
combined,1.0,79,fixed_24,0,1.2002919281707465,1.4568802721042626,1.2512055325434168,7,24.0,0.0,24.0,24.0,0.7527083761605992,0.041666666666666664
combined,1.0,79,state_error,0,0.6688227481396605,0.904935213682623,0.3879802264074707,14,12.0,5.694608979427072,6.3,20.700000000000003,1.0876519464553414,0.08333333333333333
combined,1.0,79,ensemble_uncertainty,0,1.1877617930244115,1.4204826298568731,0.4870713834942658,8,21.0,5.291502622129181,12.8,24.0,1.1382105342410584,0.047619047619047616
combined,1.0,79,attention_entropy,0,0.4234901274981742,0.5174928874074783,0.3720549471691444,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.3287373834503424,0.07738095238095238
combined,1.0,79,shuffled_attention,0,1.1861819144544579,1.415854512992444,0.5072519581421668,8,21.0,5.196152422706632,12.0,24.0,1.1849159463448715,0.047619047619047616
combined,1.0,79,oracle_stop,1,0.1592291132951323,0.188974547009538,0.20243053196915478,40,4.2,3.4655446902326914,1.0,9.400000000000006,0.542223928758781,0.23809523809523808
combined,1.0,80,fixed_3,1,0.1391351712757076,0.20804309781911035,0.1914090748611702,56,3.0,0.0,3.0,3.0,0.3493142948086235,0.3333333333333333
combined,1.0,80,fixed_6,1,0.1986734840715063,0.30092113991711744,0.2469869176576857,28,6.0,0.0,6.0,6.0,0.5112197087096951,0.16666666666666666
combined,1.0,80,fixed_12,0,0.33781810790909217,0.4865770600671988,0.40356541739815666,14,12.0,0.0,12.0,12.0,1.599306018326727,0.08333333333333333
combined,1.0,80,fixed_24,0,1.1700350151694028,1.7736689130074121,1.3494413361597475,7,24.0,0.0,24.0,24.0,0.9090450454521241,0.041666666666666664
combined,1.0,80,state_error,0,0.590814991478566,0.5757215443023892,0.4713303955088603,15,11.2,6.0904296509633316,6.0,19.2,1.1063644603424423,0.08928571428571429
combined,1.0,80,ensemble_uncertainty,0,1.0509251576033962,1.4899723281099213,0.42723011095239016,8,21.0,4.444097208657794,13.7,24.0,1.089421992350561,0.047619047619047616
combined,1.0,80,attention_entropy,0,0.38813755028417984,0.5080764506584684,0.3617532682809636,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2448744442658426,0.07738095238095238
combined,1.0,80,shuffled_attention,0,0.8257791030377692,0.8609027697648486,0.4611320651565966,9,18.666666666666668,6.683312551921141,8.0,24.0,1.3055297282057259,0.05357142857142857
combined,1.0,80,oracle_stop,1,0.1330355174463723,0.1653457412147598,0.1889382744429059,41,4.097560975609756,3.4059122057973026,1.0,9.0,0.543605932580411,0.24404761904761904
combined,1.0,81,fixed_3,1,0.15549434902575734,0.2049594613255589,0.19412422346852315,56,3.0,0.0,3.0,3.0,0.3490976254000045,0.3333333333333333
combined,1.0,81,fixed_6,1,0.20928457686692925,0.2931564254365846,0.29059815087043284,28,6.0,0.0,6.0,6.0,0.5110591652917421,0.16666666666666666
combined,1.0,81,fixed_12,0,0.3687334186617255,0.5681248160579329,0.42601089641814266,14,12.0,0.0,12.0,12.0,1.5156456982873066,0.08333333333333333
combined,1.0,81,fixed_24,0,1.1754129177718406,1.608557472622423,1.4071464122998505,7,24.0,0.0,24.0,24.0,0.8213333366277035,0.041666666666666664
combined,1.0,81,state_error,1,0.5311815579795064,0.3405992763998911,0.47524918917750947,14,12.0,4.884377427793931,7.3,18.900000000000006,1.4398165532570157,0.08333333333333333
combined,1.0,81,ensemble_uncertainty,0,0.9477288590860231,0.9463285705863355,0.34487822875623647,8,21.0,4.5,14.1,24.0,1.1327713593927073,0.047619047619047616
combined,1.0,81,attention_entropy,0,0.3855378874567334,0.5094988036932365,0.3378639215872277,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.1826243051677974,0.07738095238095238
combined,1.0,81,shuffled_attention,0,1.0389173298044099,1.270988856176314,0.49570610159062606,8,21.0,4.69041575982343,15.600000000000001,24.0,0.6816660749159668,0.047619047619047616
combined,1.0,81,oracle_stop,1,0.15618588772848696,0.18145139427773457,0.21569974011145196,37,4.54054054054054,3.5685911717453944,1.0,9.399999999999999,0.5645205547406077,0.22023809523809523
combined,1.0,82,fixed_3,1,0.1425013455841868,0.20478043373986937,0.19755950111804815,56,3.0,0.0,3.0,3.0,0.3482529783788443,0.3333333333333333
combined,1.0,82,fixed_6,1,0.19767561716450263,0.28804928640645705,0.25789023687912677,28,6.0,0.0,6.0,6.0,0.5072594933249317,0.16666666666666666
combined,1.0,82,fixed_12,1,0.32382385266493796,0.43526633669174825,0.375532730415046,14,12.0,0.0,12.0,12.0,1.5725340343991425,0.08333333333333333
combined,1.0,82,fixed_24,0,0.8880285453261186,1.1801716409175518,1.180090161332614,7,24.0,0.0,24.0,24.0,0.7137914032270508,0.041666666666666664
combined,1.0,82,state_error,0,0.6038574763969725,0.6361395710927857,0.32934884392537134,14,12.0,5.694608979427072,6.0,19.1,0.9960313629629908,0.08333333333333333
combined,1.0,82,ensemble_uncertainty,0,0.7099398755563519,0.6380452828325808,0.4541687490053702,8,21.0,3.122498999199199,17.0,24.0,0.9907379346273822,0.047619047619047616
combined,1.0,82,attention_entropy,0,0.3872998974743571,0.52794109877741,0.37494279317410856,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.1650535034428553,0.07738095238095238
combined,1.0,82,shuffled_attention,0,0.7929775036605684,0.9130007042812524,1.1234096167650085,9,18.666666666666668,8.41955396021006,4.4,24.0,0.8093788216468938,0.05357142857142857
combined,1.0,82,oracle_stop,1,0.1390874244697342,0.17981640135195984,0.1842625631891805,37,4.54054054054054,3.476520430316859,1.0,10.399999999999999,0.5966370751792103,0.22023809523809523
combined,1.0,83,fixed_3,1,0.16017321195356582,0.21197169736369914,0.20364985949220502,56,3.0,0.0,3.0,3.0,0.3565958365977198,0.3333333333333333
combined,1.0,83,fixed_6,1,0.2147106457532593,0.2944355539898219,0.299284390589005,28,6.0,0.0,6.0,6.0,0.5167355812937707,0.16666666666666666
combined,1.0,83,fixed_12,0,0.42581641993006053,0.5072195617707063,0.4386851060286431,14,12.0,0.0,12.0,12.0,1.823763037318071,0.08333333333333333
combined,1.0,83,fixed_24,0,1.012514235239172,1.4323234374370717,1.64975172738225,7,24.0,0.0,24.0,24.0,0.9699450421924338,0.041666666666666664
combined,1.0,83,state_error,0,0.736039374689956,0.9611725446831668,0.2828028079809467,14,12.0,6.729466121893644,6.0,24.0,0.901563193500037,0.08333333333333333
combined,1.0,83,ensemble_uncertainty,0,0.8841194165039996,1.0950971010382935,0.25896548554236754,9,18.666666666666668,7.180219742846005,11.600000000000001,24.0,0.9477644380827116,0.05357142857142857
combined,1.0,83,attention_entropy,1,0.4225185965117781,0.4387324152319493,0.3311584435810411,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.3151423392411243,0.07738095238095238
combined,1.0,83,shuffled_attention,0,1.0101464204790376,1.3329109185370085,0.5638916556140163,9,18.666666666666668,7.039570693980958,8.4,24.0,0.724126531869072,0.05357142857142857
combined,1.0,83,oracle_stop,1,0.1618251774838516,0.192348119406126,0.18160804284308057,41,4.097560975609756,3.1607723511885624,1.0,10.0,0.5325552853451068,0.24404761904761904
combined,1.0,84,fixed_3,1,0.14658015201614297,0.21277678415969326,0.22482159765133106,56,3.0,0.0,3.0,3.0,0.35024436618848725,0.3333333333333333
combined,1.0,84,fixed_6,1,0.19561012537215552,0.2826131895842264,0.25813330907762005,28,6.0,0.0,6.0,6.0,0.5083394117940576,0.16666666666666666
combined,1.0,84,fixed_12,1,0.3508454852358664,0.44617917454902584,0.43081582563272225,14,12.0,0.0,12.0,12.0,1.5736723277682856,0.08333333333333333
combined,1.0,84,fixed_24,0,1.0003689242441431,0.9775868359087071,1.076864699351135,7,24.0,0.0,24.0,24.0,0.6707191977977706,0.041666666666666664
combined,1.0,84,state_error,0,0.6556312999442776,1.0928800665610907,1.2004810954060272,13,12.923076923076923,6.462454147571761,6.2,22.6,1.023438566714951,0.07738095238095238
combined,1.0,84,ensemble_uncertainty,0,1.0372118525376084,1.1038364430279515,1.0628406127555208,8,21.0,6.144102863722254,16.200000000000003,24.0,0.6590589855087907,0.047619047619047616
combined,1.0,84,attention_entropy,0,0.3668975620133921,0.4907998573206169,0.3671889907599281,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2214938105109585,0.07738095238095238
combined,1.0,84,shuffled_attention,1,0.595286150931276,0.4351571151751138,0.27532552836875324,10,16.8,7.222188034107115,9.8,24.0,1.448338554765726,0.05952380952380952
combined,1.0,84,oracle_stop,1,0.13751824310323912,0.1682823295544995,0.19276037963164455,40,4.2,3.3778691508109073,1.0,8.400000000000006,0.5683867112381906,0.23809523809523808
combined,1.0,85,fixed_3,1,0.14241688010538994,0.21030646013953774,0.2015456718583578,56,3.0,0.0,3.0,3.0,0.358115371814007,0.3333333333333333
combined,1.0,85,fixed_6,1,0.19621994196762702,0.2857349011083983,0.26409699733018077,28,6.0,0.0,6.0,6.0,0.5204071981262517,0.16666666666666666
combined,1.0,85,fixed_12,0,0.39865342199416237,0.5499295010103757,0.45113192687864595,14,12.0,0.0,12.0,12.0,1.547845771676506,0.08333333333333333
combined,1.0,85,fixed_24,0,1.0312902466531824,1.0582261452513033,1.3844371630599908,7,24.0,0.0,24.0,24.0,0.7105103439596442,0.041666666666666664
combined,1.0,85,state_error,0,0.5960838295391194,0.9683861525588879,0.27824549396499093,14,12.0,5.669467095138408,7.0,22.1,1.0463732132695067,0.08333333333333333
combined,1.0,85,ensemble_uncertainty,0,1.0180627363752255,1.122921134053793,0.7805327651371057,8,21.0,5.634713834792322,14.700000000000001,24.0,0.7722548893828087,0.047619047619047616
combined,1.0,85,attention_entropy,1,0.3924446417796331,0.4690682700251119,0.36781225394945877,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2280673866305105,0.07738095238095238
combined,1.0,85,shuffled_attention,0,1.149395602540491,1.42373037738902,1.1030446674679002,8,21.0,5.766281297335398,14.0,24.0,0.5182824730728575,0.047619047619047616
combined,1.0,85,oracle_stop,1,0.1381724368016418,0.17092598860897765,0.17569224181695328,36,4.666666666666667,3.4721111093332757,2.0,10.5,0.5365398671291893,0.21428571428571427
combined,1.0,86,fixed_3,1,0.16177777016446745,0.22247272406177263,0.20732072748013924,56,3.0,0.0,3.0,3.0,0.3633994043988122,0.3333333333333333
combined,1.0,86,fixed_6,1,0.2159533756727183,0.31195770922677596,0.241484041271391,28,6.0,0.0,6.0,6.0,0.5514371758005111,0.16666666666666666
combined,1.0,86,fixed_12,0,0.409311457249637,0.5213600284684504,0.4286418226189574,14,12.0,0.0,12.0,12.0,1.6043390231246775,0.08333333333333333
combined,1.0,86,fixed_24,0,0.9790931632915514,1.2770137972109927,1.1958799839109582,7,24.0,0.0,24.0,24.0,0.7907982516040413,0.041666666666666664
combined,1.0,86,state_error,0,0.8591910712895927,1.3456387750914809,1.580239081550655,14,12.0,6.897204402613321,6.0,24.0,0.8590191020890651,0.08333333333333333
combined,1.0,86,ensemble_uncertainty,0,0.9817244845389881,1.3430419873436683,0.3449460773715834,8,21.0,3.774917217635375,16.1,24.0,0.9364442148311717,0.047619047619047616
combined,1.0,86,attention_entropy,0,0.4200276148282724,0.4939194607717589,0.26009367461026517,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2440604677256206,0.07738095238095238
combined,1.0,86,shuffled_attention,0,0.9726237022551022,1.3331696424293504,1.2483913192808802,9,18.666666666666668,8.151346173758322,7.4,24.0,0.7890426624822551,0.05357142857142857
combined,1.0,86,oracle_stop,1,0.15330479087001161,0.18405649354596196,0.19772557494023835,42,4.0,3.0,1.0,6.899999999999999,0.605886878636509,0.25
combined,1.0,87,fixed_3,1,0.1490717919038679,0.21350587224505724,0.18521427139731833,56,3.0,0.0,3.0,3.0,0.36597207746385446,0.3333333333333333
combined,1.0,87,fixed_6,1,0.2073210903074996,0.2900277892751005,0.28364913229524336,28,6.0,0.0,6.0,6.0,0.5148225470073617,0.16666666666666666
combined,1.0,87,fixed_12,0,0.41122031657228403,0.5567830453736152,0.43598885160601586,14,12.0,0.0,12.0,12.0,1.6122678268263724,0.08333333333333333
combined,1.0,87,fixed_24,0,1.0996583066580699,1.0531937626262677,1.46311329365029,7,24.0,0.0,24.0,24.0,0.6310378465732059,0.041666666666666664
combined,1.0,87,state_error,0,0.6364164747227703,0.5068227114193733,0.5493704251073777,15,11.2,5.088549236603035,6.0,18.2,1.4117183096401094,0.08928571428571429
combined,1.0,87,ensemble_uncertainty,0,1.0197542001429727,0.718674427129466,0.41844808290604635,8,21.0,3.968626966596886,15.0,24.0,0.7707143426087462,0.047619047619047616
combined,1.0,87,attention_entropy,0,0.40185039334209044,0.48558529959417923,0.3977324460621756,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2301499372616775,0.07738095238095238
combined,1.0,87,shuffled_attention,0,1.053067441259746,0.8707332296244741,1.1656621450298372,9,18.666666666666668,7.731609003162134,6.6,24.0,0.7342763996699483,0.05357142857142857
combined,1.0,87,oracle_stop,1,0.14702007694500407,0.19437522302518256,0.19134427606688745,40,4.2,3.370459909270544,1.0,8.500000000000007,0.5474519129500196,0.23809523809523808
combined,1.0,88,fixed_3,1,0.1522014757870721,0.21148254418992546,0.19763283143790836,56,3.0,0.0,3.0,3.0,0.35360023500010856,0.3333333333333333
combined,1.0,88,fixed_6,1,0.2054835484282989,0.29413649699247135,0.2712287722079827,28,6.0,0.0,6.0,6.0,0.5357333916474813,0.16666666666666666
combined,1.0,88,fixed_12,0,0.3817632901253433,0.5097379542405621,0.4588003011171301,14,12.0,0.0,12.0,12.0,1.697856200855105,0.08333333333333333
combined,1.0,88,fixed_24,0,0.9137046422863572,1.175727270455839,1.3647743518154432,7,24.0,0.0,24.0,24.0,0.7847050449276515,0.041666666666666664
combined,1.0,88,state_error,0,0.6800592285471201,0.9134307212873788,0.24516062820294235,13,12.923076923076923,6.521697967454353,6.0,23.6,1.1032360126690888,0.07738095238095238
combined,1.0,88,ensemble_uncertainty,0,0.8814025800544447,1.0859948371249328,1.1664053416589313,8,21.0,6.48074069840786,16.6,24.0,0.7441702248941792,0.047619047619047616
combined,1.0,88,attention_entropy,1,0.3909916471783419,0.46881390483894503,0.35706230652838233,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.256413429448794,0.07738095238095238
combined,1.0,88,shuffled_attention,0,0.8695992883650211,1.0959690650229608,0.4675430303557042,10,16.8,6.705221845696084,6.9,24.0,1.1423008093919647,0.05952380952380952
combined,1.0,88,oracle_stop,1,0.15189143343632155,0.18945679214831376,0.20104994598755938,39,4.3076923076923075,3.179693955228268,1.0,10.200000000000003,0.5136117148143444,0.23214285714285715
combined,1.0,89,fixed_3,1,0.16201967963118277,0.213802440676378,0.18641172755729316,56,3.0,0.0,3.0,3.0,0.3511326534097686,0.3333333333333333
combined,1.0,89,fixed_6,1,0.22014908483082554,0.3039633358055804,0.2696262684762127,28,6.0,0.0,6.0,6.0,0.5473347471394836,0.16666666666666666
combined,1.0,89,fixed_12,0,0.3985353777490353,0.5797816885498555,0.5015060515121735,14,12.0,0.0,12.0,12.0,1.5887088030811631,0.08333333333333333
combined,1.0,89,fixed_24,0,1.1016940171736602,1.4505326016127793,1.5737400987021617,7,24.0,0.0,24.0,24.0,0.6611836147382116,0.041666666666666664
combined,1.0,89,state_error,0,0.5021707611776255,0.5905854689586658,0.5800563568355885,14,12.0,5.644213218610974,6.3,18.700000000000003,1.0734320039192669,0.08333333333333333
combined,1.0,89,ensemble_uncertainty,0,1.0505182491355662,1.310935133162089,0.4554043083836569,8,21.0,4.924428900898052,12.7,24.0,1.096142060435517,0.047619047619047616
combined,1.0,89,attention_entropy,1,0.35012686705019247,0.43443563255323775,0.35995748969670227,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.1440094196086332,0.07738095238095238
combined,1.0,89,shuffled_attention,0,0.7260063363523471,1.075038497867051,0.5141889404474627,10,16.8,7.717512552629895,6.8,24.0,0.9099110200966998,0.05952380952380952
combined,1.0,89,oracle_stop,1,0.16754268721780705,0.18821551968640426,0.19402176745426924,41,4.097560975609756,3.2067374047257657,1.0,9.0,0.5060348810828725,0.24404761904761904
combined,1.0,90,fixed_3,1,0.1869009004254946,0.21892607504030412,0.21578583669839604,56,3.0,0.0,3.0,3.0,0.36738947258245563,0.3333333333333333
combined,1.0,90,fixed_6,1,0.2391263385486261,0.3039163542354928,0.26837904984549804,28,6.0,0.0,6.0,6.0,0.5345249936493278,0.16666666666666666
combined,1.0,90,fixed_12,0,0.36908878917348076,0.4802165444267803,0.465316464531849,14,12.0,0.0,12.0,12.0,1.5114090992612577,0.08333333333333333
combined,1.0,90,fixed_24,0,1.1013430613363182,1.0210934660988624,1.2798496018571832,7,24.0,0.0,24.0,24.0,0.6690263288098287,0.041666666666666664
combined,1.0,90,state_error,0,0.4325089339157443,0.5331228028334156,0.46448138264648436,14,12.0,4.765950662174936,7.3,19.500000000000007,1.2075408742758127,0.08333333333333333
combined,1.0,90,ensemble_uncertainty,0,1.147775920259762,1.1866568692648969,1.316762233790792,8,21.0,7.211102550927978,16.0,24.0,0.6586671826485255,0.047619047619047616
combined,1.0,90,attention_entropy,0,0.42216343566041126,0.5231950041518237,0.4162360635296551,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.225980668311027,0.07738095238095238
combined,1.0,90,shuffled_attention,0,0.9453751619522592,1.2367601884014428,1.328639334786694,8,21.0,5.196152422706632,16.400000000000002,24.0,0.9008084461182687,0.047619047619047616
combined,1.0,90,oracle_stop,1,0.17879943039036716,0.18454753631757226,0.20891938421024095,39,4.3076923076923075,3.211787952845485,1.0,8.000000000000014,0.5344494108865394,0.23214285714285715
combined,1.0,91,fixed_3,1,0.14434829486846473,0.2017933305877312,0.19432414897948716,56,3.0,0.0,3.0,3.0,0.3492601186221002,0.3333333333333333
combined,1.0,91,fixed_6,1,0.1966959723935682,0.29267113072429835,0.23110594784131716,28,6.0,0.0,6.0,6.0,0.4600433860642397,0.16666666666666666
combined,1.0,91,fixed_12,0,0.4100335348562006,0.597063432093368,0.30299747285225714,14,12.0,0.0,12.0,12.0,1.5466766268398622,0.08333333333333333
combined,1.0,91,fixed_24,0,1.017456251496433,1.1697025946772717,1.1276527999642796,7,24.0,0.0,24.0,24.0,0.7397776649485862,0.041666666666666664
combined,1.0,91,state_error,1,0.5541358888790033,0.35149394768247655,0.44673069917651853,14,12.0,5.631543812693436,7.0,21.0,1.1467869613299568,0.08333333333333333
combined,1.0,91,ensemble_uncertainty,0,0.951287325899899,0.9551232352292929,0.813206699899859,8,21.0,5.291502622129181,12.8,24.0,0.9252900624422995,0.047619047619047616
combined,1.0,91,attention_entropy,1,0.3684648332212375,0.43351049770026856,0.30335250602736774,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2398924379532037,0.07738095238095238
combined,1.0,91,shuffled_attention,0,0.7858771546764882,0.6849244018592422,0.4318716464048899,10,16.8,8.529947244854448,4.6,24.0,0.6771404296101132,0.05952380952380952
combined,1.0,91,oracle_stop,1,0.13764283039227182,0.1661509988255847,0.17006286311788626,37,4.54054054054054,3.591240052296884,1.0,10.599999999999994,0.6872331322798086,0.22023809523809523
combined,1.0,92,fixed_3,1,0.13571498657275244,0.2012084098896592,0.1911966928517572,56,3.0,0.0,3.0,3.0,0.34204978884698584,0.3333333333333333
combined,1.0,92,fixed_6,1,0.1866346168479118,0.2764812801446241,0.25353842150843936,28,6.0,0.0,6.0,6.0,0.4851403644146256,0.16666666666666666
combined,1.0,92,fixed_12,0,0.3345707983343892,0.4851826738664297,0.39701574209605506,14,12.0,0.0,12.0,12.0,1.594924789327871,0.08333333333333333
combined,1.0,92,fixed_24,0,1.1763860267319575,1.5743347232657736,1.2608199968426383,7,24.0,0.0,24.0,24.0,0.7225057867966486,0.041666666666666664
combined,1.0,92,state_error,0,0.5030870625124882,0.5549691806317812,0.28336815177261937,14,12.0,4.551294949163998,6.3,17.700000000000003,1.2814841285488132,0.08333333333333333
combined,1.0,92,ensemble_uncertainty,0,0.9933246114838078,1.2999866486854643,0.9471271846779018,8,21.0,4.9749371855331,15.3,24.0,0.7543398425803816,0.047619047619047616
combined,1.0,92,attention_entropy,0,0.3835655911876852,0.4868772291309472,0.4364585901088238,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2716075896130428,0.07738095238095238
combined,1.0,92,shuffled_attention,0,1.039094608730651,1.3201657012160724,0.8931440453117473,10,16.8,8.304215796810679,6.4,24.0,0.7422165435409529,0.05952380952380952
combined,1.0,92,oracle_stop,1,0.13760126549691262,0.17934445382967973,0.19887060894357267,36,4.666666666666667,3.3747427885527643,1.0,10.0,0.5202038008942914,0.21428571428571427
combined,1.0,93,fixed_3,1,0.15176711373164214,0.2284991647766363,0.20599938708549237,56,3.0,0.0,3.0,3.0,0.3623851508727993,0.3333333333333333
combined,1.0,93,fixed_6,1,0.21091849045398492,0.31035532365866025,0.2659485488517852,28,6.0,0.0,6.0,6.0,0.5447118822799393,0.16666666666666666
combined,1.0,93,fixed_12,0,0.4106617887102387,0.6398621282749811,0.33792887612066624,14,12.0,0.0,12.0,12.0,1.6035563798698491,0.08333333333333333
combined,1.0,93,fixed_24,0,1.155010453168443,1.7815725709608363,1.096474644728529,7,24.0,0.0,24.0,24.0,0.8711173217919426,0.041666666666666664
combined,1.0,93,state_error,0,0.5862937406439744,0.5302474148289531,0.38359909990755653,14,12.0,5.618845839799182,7.0,21.30000000000001,1.2748673925924277,0.08333333333333333
combined,1.0,93,ensemble_uncertainty,0,0.9818777517262279,1.370810901993062,0.960244716740829,8,21.0,5.408326913195984,13.200000000000001,24.0,0.9993894275691234,0.047619047619047616
combined,1.0,93,attention_entropy,0,0.39795135762088896,0.5293588984820956,0.3943206518607533,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.077649822689483,0.07738095238095238
combined,1.0,93,shuffled_attention,0,0.9347184421216732,1.0974868964574596,0.8494180854602484,9,18.666666666666668,6.749485577105529,9.8,24.0,1.030809520333646,0.05357142857142857
combined,1.0,93,oracle_stop,1,0.15103938471053976,0.1927915185095482,0.18192635830929754,40,4.2,3.3852621759621515,1.0,9.300000000000004,0.5166219899423263,0.23809523809523808
combined,1.0,94,fixed_3,1,0.15455955500709126,0.21202623306101315,0.2031546915664113,56,3.0,0.0,3.0,3.0,0.36891751821509305,0.3333333333333333
combined,1.0,94,fixed_6,1,0.20532271265972749,0.28980721767307355,0.268637054670194,28,6.0,0.0,6.0,6.0,0.5182815007797462,0.16666666666666666
combined,1.0,94,fixed_12,0,0.3817673146314199,0.5167209804634864,0.41909103279186205,14,12.0,0.0,12.0,12.0,1.6553848182279918,0.08333333333333333
combined,1.0,94,fixed_24,0,1.1272161578262903,1.4209829440625452,1.4304047269689955,7,24.0,0.0,24.0,24.0,0.7448375364652219,0.041666666666666664
combined,1.0,94,state_error,0,0.6643867076720674,0.875014442577071,0.677200440583653,14,12.0,5.3718844791323335,6.0,19.1,1.0043166686972285,0.08333333333333333
combined,1.0,94,ensemble_uncertainty,0,0.9565880692255745,0.8801977984162582,0.8521040254150363,8,21.0,4.9749371855331,13.1,24.0,1.0491038091074931,0.047619047619047616
combined,1.0,94,attention_entropy,1,0.418605492098349,0.47767650428014946,0.39574748468516574,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.343016495852332,0.07738095238095238
combined,1.0,94,shuffled_attention,0,0.9750418655441134,1.1879071983221559,0.37527272404170336,9,18.666666666666668,7.086763875156433,11.0,24.0,0.8680390089751056,0.05357142857142857
combined,1.0,94,oracle_stop,1,0.15248264733851383,0.17975542280485884,0.2192999987163091,39,4.3076923076923075,3.450409460308585,1.0,10.400000000000006,0.5301042342435834,0.23214285714285715
combined,1.0,95,fixed_3,1,0.13913958327145962,0.20013916915679042,0.2139186101651637,56,3.0,0.0,3.0,3.0,0.35518405518761853,0.3333333333333333
combined,1.0,95,fixed_6,1,0.19199055686669972,0.27444115374070477,0.2631953777461136,28,6.0,0.0,6.0,6.0,0.5517733040822931,0.16666666666666666
combined,1.0,95,fixed_12,0,0.34673962367669975,0.48274232770408676,0.4309188913564211,14,12.0,0.0,12.0,12.0,1.5654650237927064,0.08333333333333333
combined,1.0,95,fixed_24,0,1.2177395263944368,1.4440819021933624,1.3818214076362516,7,24.0,0.0,24.0,24.0,0.7917916958747205,0.041666666666666664
combined,1.0,95,state_error,0,0.766432287553707,1.0925574315884425,0.31630045015542785,14,12.0,6.813851438692469,6.0,22.800000000000004,0.792472157712483,0.08333333333333333
combined,1.0,95,ensemble_uncertainty,0,1.1042687620950293,1.0785139530978698,0.3523300276302825,8,21.0,3.968626966596886,15.0,24.0,0.8846049116159629,0.047619047619047616
combined,1.0,95,attention_entropy,0,0.4032825627958615,0.4831442118121034,0.33957480436888954,13,12.923076923076923,2.0925339244208376,11.0,16.0,2.2604000538322278,0.07738095238095238
combined,1.0,95,shuffled_attention,0,1.083022704280448,1.0002713250388395,0.1740235535695502,10,16.8,7.833262411026456,6.7,24.0,0.9199130845960773,0.05952380952380952
