condition,trial,signal,pearson_action_error,mean_signal,mean_action_error
distractor,34,ensemble_uncertainty,0.8245326656228388,0.1416482856075555,1.4079181878176952
distractor,35,attention_entropy,0.14816355665237105,0.9287486962929785,1.2483240434447935
distractor,35,state_error,-0.17616244769223208,0.8896008574715494,1.2483240434447935
distractor,35,ensemble_uncertainty,0.37189638741220254,0.1798400831328971,1.2483240434447935
distractor,36,attention_entropy,0.44197727330689784,0.9284160953849518,1.1801001752741997
distractor,36,state_error,-0.28854462816001886,0.31616339253016673,1.1801001752741997
distractor,36,ensemble_uncertainty,0.14776027078841084,0.17959182557865258,1.1801001752741997
distractor,37,attention_entropy,0.5653834543871811,0.7722651367602594,0.7426298220387864
distractor,37,state_error,0.28283201132161284,0.1318161022003709,0.7426298220387864
distractor,37,ensemble_uncertainty,0.6110152699964427,0.09973617672379627,0.7426298220387864
distractor,38,attention_entropy,0.5403633187081895,0.7714782250040386,0.7328857830997326
distractor,38,state_error,0.23179126673200998,0.21046540293411428,0.7328857830997326
distractor,38,ensemble_uncertainty,0.7313554237723155,0.09485308693105621,0.7328857830997326
distractor,39,attention_entropy,0.7067545839757362,0.7719056287859646,1.1442843115346493
distractor,39,state_error,0.2900600224055732,0.21203714687659514,1.1442843115346493
distractor,39,ensemble_uncertainty,0.5301408630648433,0.08889928973969803,1.1442843115346493
combined,0,attention_entropy,0.5502594438566353,0.7739527534974625,0.8193626450221099
combined,0,state_error,0.0076469029497109285,0.1623152211401027,0.8193626450221099
combined,0,ensemble_uncertainty,0.47930818096254113,0.09762159042496425,0.8193626450221099
combined,1,attention_entropy,0.6096311405870518,0.7733690539410879,1.0021626592188397
combined,1,state_error,0.29855724711331627,0.21632593543136647,1.0021626592188397
combined,1,ensemble_uncertainty,0.7341381168474507,0.09500966190261917,1.0021626592188397
combined,2,attention_entropy,0.46717464545996934,0.8911447501885088,1.060186106837261
combined,2,state_error,-0.12917248821539998,0.37239088510946966,1.060186106837261
combined,2,ensemble_uncertainty,0.27041414444814665,0.14332061716164787,1.060186106837261
combined,3,attention_entropy,0.5274154096069545,0.8883445910801361,0.9069233234585675
combined,3,state_error,0.026094730847061307,0.34083413542774293,0.9069233234585675
combined,3,ensemble_uncertainty,0.3778318958729789,0.144690248231439,0.9069233234585675
combined,4,attention_entropy,0.6815950360239328,0.8878560431038992,1.2498006189577147
combined,4,state_error,0.18442449623515425,0.2442757433267911,1.2498006189577147
combined,4,ensemble_uncertainty,0.7107628361205044,0.15669553843597148,1.2498006189577147
combined,5,attention_entropy,0.43289188422520086,0.9283281313556081,1.4660219635760043
combined,5,state_error,-0.23365830555690514,0.8188917394850543,1.4660219635760043
combined,5,ensemble_uncertainty,0.0774536300317262,0.17233976102934437,1.4660219635760043
combined,6,attention_entropy,0.47222001227701776,0.9282583262877134,1.2159471774113473
combined,6,state_error,-0.26769174093620635,0.28099336032027583,1.2159471774113473
combined,6,ensemble_uncertainty,0.03350380636068713,0.1750577657055068,1.2159471774113473
combined,7,attention_entropy,0.5552930996505605,0.7723244633193312,0.7311967431860055
combined,7,state_error,0.4483003960385389,0.2745193282999901,0.7311967431860055
combined,7,ensemble_uncertainty,0.6272777719725554,0.08981802506964949,0.7311967431860055
combined,8,attention_entropy,0.6114982620274125,0.77192360122437,0.836195284636556
combined,8,state_error,0.2028467186924306,0.18293804886358345,0.836195284636556
combined,8,ensemble_uncertainty,0.7076472303639639,0.08591741827238651,0.836195284636556
combined,9,attention_entropy,0.54290978945891,0.772870931513998,0.8984669024061538
combined,9,state_error,0.2278911690154753,0.19220718597524777,0.8984669024061538
combined,9,ensemble_uncertainty,0.5554260175772177,0.09216935567599203,0.8984669024061538
combined,10,attention_entropy,0.5096849823638744,0.8906477154495288,0.7977960659044975
combined,10,state_error,0.07081419387856122,0.3578114954638163,0.7977960659044975
combined,10,ensemble_uncertainty,0.4707826224465731,0.1501215783536781,0.7977960659044975
combined,11,attention_entropy,0.5075216276364753,0.8897109061668583,1.02906837688231
combined,11,state_error,-0.1303794414033413,0.26120363232157545,1.02906837688231
combined,11,ensemble_uncertainty,0.5325803746956248,0.14189070019622207,1.02906837688231
combined,12,attention_entropy,0.7533890767862985,0.890817234617812,1.5223960749881273
combined,12,state_error,0.23839893940459203,0.27339117682973163,1.5223960749881273
combined,12,ensemble_uncertainty,0.7706036958191177,0.1376553389485667,1.5223960749881273
combined,13,attention_entropy,0.6519104251751718,0.9308443001765,1.0982728823807169
combined,13,state_error,0.48885581105272125,0.4719706573744071,1.0982728823807169
combined,13,ensemble_uncertainty,0.8135160628668954,0.17454390058064373,1.0982728823807169
combined,14,attention_entropy,0.5998749464800543,0.7753685736101531,0.791069164326
combined,14,state_error,0.4224396000650562,0.5181775668783092,0.791069164326
combined,14,ensemble_uncertainty,0.6920428450145905,0.08702889638665444,0.791069164326
combined,15,attention_entropy,0.5558173668709383,0.7743983107469147,0.7269707487511958
combined,15,state_error,0.20862975616687437,0.1932976094945292,0.7269707487511958
combined,15,ensemble_uncertainty,0.5487087461870201,0.09645775815445916,0.7269707487511958
combined,16,attention_entropy,0.5475171222893604,0.7737436176066325,0.9869591921978498
combined,16,state_error,0.2844504901663516,0.21581062526025027,0.9869591921978498
combined,16,ensemble_uncertainty,0.5244879890350365,0.09185254378085905,0.9869591921978498
combined,17,attention_entropy,0.496949191828614,0.8915791495594165,1.0545357997283522
combined,17,state_error,-0.0693641172766044,0.39555224303082176,1.0545357997283522
combined,17,ensemble_uncertainty,0.41454627867921806,0.13714286981065596,1.0545357997283522
combined,18,attention_entropy,0.6255586352770842,0.8888735808121435,0.897073903146258
combined,18,state_error,0.3379794130156318,0.3387921936061269,0.897073903146258
combined,18,ensemble_uncertainty,0.5876599894916416,0.15238436360021324,0.897073903146258
combined,19,attention_entropy,0.5751531102558385,0.888162767117021,1.0414920513054222
combined,19,state_error,0.5517083081979054,0.3588113681241986,1.0414920513054222
combined,19,ensemble_uncertainty,0.776467669780494,0.12891675924610912,1.0414920513054222
combined,20,attention_entropy,0.4233953777396583,0.9310715154482633,1.2598927597564158
combined,20,state_error,-0.16008525076315236,1.070724007705234,1.2598927597564158
combined,20,ensemble_uncertainty,0.3715906755640454,0.18854501602564366,1.2598927597564158
combined,21,attention_entropy,0.4128445053763045,0.9282864727915014,1.2085594780577213
combined,21,state_error,-0.34896772236655255,0.2943045285405221,1.2085594780577213
combined,21,ensemble_uncertainty,0.20389726076574755,0.16895702266593704,1.2085594780577213
combined,22,attention_entropy,0.557248113342136,0.7720235074466245,0.7420412800783555
combined,22,state_error,0.7394114332581365,0.15076732555103475,0.7420412800783555
combined,22,ensemble_uncertainty,0.5560386635952426,0.08983577804870017,0.7420412800783555
combined,23,attention_entropy,0.5883137966189285,0.7718454358010213,0.7339999190423661
combined,23,state_error,0.21895184450563684,0.2272380558530576,0.7339999190423661
combined,23,ensemble_uncertainty,0.7552222292845487,0.09445458136276456,0.7339999190423661
combined,24,attention_entropy,0.5541144367764856,0.7724230490721778,0.8577497356307017
combined,24,state_error,0.2140558180130048,0.19323799415806597,0.8577497356307017
combined,24,ensemble_uncertainty,0.5072155903770129,0.09432910951920831,0.8577497356307017
combined,25,attention_entropy,0.47718969600994676,0.8903543556854346,1.0853211539329872
combined,25,state_error,-0.2027572917580869,0.2827128505970334,1.0853211539329872
combined,25,ensemble_uncertainty,0.38841336676525345,0.1282704391934434,1.0853211539329872
combined,26,attention_entropy,0.5732580389817481,0.8893239811982773,0.8904602616530736
combined,26,state_error,0.050088426998469986,0.35018131814422127,0.8904602616530736
combined,26,ensemble_uncertainty,0.49681493749529365,0.14358475115543165,0.8904602616530736
combined,27,attention_entropy,0.7619907218127222,0.890375883749185,1.4219838838545809
combined,27,state_error,0.3667443885592629,0.30117339872067034,1.4219838838545809
combined,27,ensemble_uncertainty,0.7628656534910906,0.13184537354552436,1.4219838838545809
combined,28,attention_entropy,0.5737681356197416,0.9307033981781565,1.248314346059585
combined,28,state_error,0.281596567848262,0.6893117916310114,1.248314346059585
combined,28,ensemble_uncertainty,0.5772831489917165,0.16771795649027318,1.248314346059585
combined,29,attention_entropy,0.5967643216165717,0.7753635877969008,0.7891231724288752
combined,29,state_error,0.44392890599506096,0.6401855159629161,0.7891231724288752
combined,29,ensemble_uncertainty,0.702749763790285,0.08906124383318208,0.7891231724288752
combined,30,attention_entropy,0.6211575126544013,0.7745043187704675,0.8941280160702458
combined,30,state_error,0.1185745110903721,0.14504882698975835,0.8941280160702458
combined,30,ensemble_uncertainty,0.49669606217251927,0.09074136190124216,0.8941280160702458
combined,31,attention_entropy,0.49387675065257597,0.7740726922086062,0.9992009169974012
combined,31,state_error,0.3103943142606426,0.20943537893297734,0.9992009169974012
combined,31,ensemble_uncertainty,0.7374658521815263,0.09371692380458967,0.9992009169974012
combined,32,attention_entropy,0.46674271445007237,0.8919778791136149,1.0465848963190394
combined,32,state_error,-0.11975717529343805,0.3926836734183368,1.0465848963190394
combined,32,ensemble_uncertainty,0.43081533013873446,0.13853948269839766,1.0465848963190394
combined,33,attention_entropy,0.5046394890204492,0.8894266306320748,1.2345106448400722
combined,33,state_error,-0.17426108237389704,0.25068816623982193,1.2345106448400722
combined,33,ensemble_uncertainty,0.5179906347336578,0.13975861935588943,1.2345106448400722
combined,34,attention_entropy,0.7285718550736509,0.8885304843972296,1.4080534023731215
combined,34,state_error,0.40865594821968726,0.25664879279673897,1.4080534023731215
combined,34,ensemble_uncertainty,0.8242226619213878,0.1416482856075555,1.4080534023731215
combined,35,attention_entropy,0.15644607665303736,0.9287486962929785,1.260926290938863
combined,35,state_error,-0.151051381450194,0.8783419546875207,1.260926290938863
combined,35,ensemble_uncertainty,0.3904707619124947,0.1798400831328971,1.260926290938863
combined,36,attention_entropy,0.44308537599954145,0.9284160953849518,1.1805357913984185
combined,36,state_error,-0.25695057462286414,0.3010909556870623,1.1805357913984185
combined,36,ensemble_uncertainty,0.14887228226395585,0.17959182557865253,1.1805357913984185
combined,37,attention_entropy,0.565013896208311,0.7722651367602594,0.7426744031118618
combined,37,state_error,0.32061494804455704,0.18792001946412332,0.7426744031118618
combined,37,ensemble_uncertainty,0.6108345012109597,0.09973617672379627,0.7426744031118618
combined,38,attention_entropy,0.5357336579155696,0.7714782250040386,0.801266373518383
combined,38,state_error,0.2183400643473754,0.20681611646469253,0.801266373518383
combined,38,ensemble_uncertainty,0.7250172619129511,0.09485308693105621,0.801266373518383
combined,39,attention_entropy,0.7079239883772468,0.7719056287859646,1.143495244754786
combined,39,state_error,0.12871159361220266,0.12487733224844129,1.143495244754786
combined,39,ensemble_uncertainty,0.5299407119616546,0.08889928973969803,1.143495244754786
