method,trial,seed,duration,final_error,final_goal,final_x,max_abs_jerk,mean_abs_error,path_effort,rms_accel,rms_jerk,rms_vel_jump,settle_time,success,tail_mean_abs_error,within_tol_frac
rtc_hard,2,1010,17.979999999999706,26.221912248571154,9.391648175422947,-16.830264073148207,800.0,16.979076240558324,141.58603223015066,7.9189247886055,51.80219031915156,0.16062687631000813,nan,0.0,20.969999391989894,0.0044444444444444444
rtc_hard,3,1011,17.979999999999706,38.755476948546544,9.391648175422947,-29.3638287731236,800.0,15.720031421346972,142.11769304032856,7.918589148778118,51.78793622461613,0.16369093795723164,nan,0.0,20.45344948353904,0.0044444444444444444
rtc_hard,4,1012,17.979999999999706,22.59448658589583,9.391648175422947,-13.202838410472884,800.0,16.39465753494376,141.9449217864209,7.924556214210749,52.04085548686539,0.15962310069817595,nan,0.0,19.99193159416753,0.0033333333333333335
rtc_hard,5,1013,17.979999999999706,20.177548917214573,9.391648175422947,-10.785900741791625,800.0,13.212392016842202,141.8835009086767,7.923414803570057,51.992556252859245,0.16191395443607862,nan,0.0,15.077299748297204,0.0033333333333333335
rtc_hard,6,1014,17.979999999999706,38.365084354114344,9.391648175422947,-28.973436178691394,800.0,15.982207381514971,141.42973750537368,7.917255858425366,51.73128066933405,0.16262235747223522,nan,0.0,22.16973646413664,0.0033333333333333335
rtc_hard,7,1015,17.979999999999706,24.188569174507304,9.391648175422947,-14.796920999084357,800.0,14.261958931079759,143.7499274011136,7.990624279366069,54.77526683617147,0.16394630836777047,nan,0.0,17.533150362212808,0.0033333333333333335
rtc_hard,8,1016,17.979999999999706,43.89124161619068,9.391648175422947,-34.49959344076773,800.0,16.67511307400182,143.84,7.995554320301307,54.97474167490214,0.16501625594415464,nan,0.0,22.01497342321254,0.0022222222222222222
rtc_hard,9,1017,17.979999999999706,38.09616331153487,9.391648175422947,-28.704515136111926,800.0,15.499145503137958,142.60832100817578,7.941547278123957,52.755421737667916,0.1630922498871475,nan,0.0,18.49994361904077,0.0033333333333333335
rtc_hard,10,1018,17.979999999999706,22.12946023404036,9.391648175422947,-12.737812058617411,800.0,13.302985536956609,141.17441663926465,7.915553279360456,51.658856478248985,0.16209290812857674,nan,0.0,15.02153378659027,0.0044444444444444444
rtc_hard,11,1019,17.979999999999706,29.196990705567924,9.391648175422947,-19.805342530144976,800.0,14.478015630464984,143.84,7.995554320301307,54.97474167490214,0.16366310477065452,nan,0.0,19.016452619716883,0.0011111111111111111
rtc_hard,12,1020,17.979999999999706,32.48510662894485,9.391648175422947,-23.093458453521897,800.0,14.434100120438872,141.9782757967793,7.925206754306418,52.068366408489,0.16277852368934498,nan,0.0,17.42187432889035,0.0022222222222222222
