scenario,delay,method,success,settle_time,within_tol_frac,tail_mean_abs_error,rms_jerk,final_error
moving_goal,6,rtc_hard,0.0,nan,0.0044444444444444444,19.487139234813906,54.97474167490214,14.98411980347494
moving_goal,6,rtc_hard,0.0,nan,0.0033333333333333335,10.880788247162144,59.737288994569035,18.516635287263842
moving_goal,6,rtc_hard,0.0,nan,0.005555555555555556,13.031163418828383,61.10100926607787,20.613905904570036
moving_goal,6,rtc_hard,0.0,nan,0.0044444444444444444,15.128967871474,61.10100926607787,9.640565764001543
moving_goal,6,rtc_hard,0.0,nan,0.0044444444444444444,10.860893816329286,60.182100835323965,20.091547783650203
moving_goal,6,prefix_conditioned,0.0,nan,0.01888888888888889,2.0166430283920036,27.121116060501127,3.0330117899250606
moving_goal,6,prefix_conditioned,0.0,nan,0.014444444444444444,1.5070371482094298,25.73154100267567,0.9164140635683165
moving_goal,6,prefix_conditioned,0.0,nan,0.014444444444444444,1.3690712277646646,25.520956411937686,1.5044087753771063
moving_goal,6,prefix_conditioned,0.0,nan,0.013333333333333334,1.8443192493569376,27.44731078550841,2.2195868922686977
moving_goal,6,prefix_conditioned,0.0,nan,0.012222222222222223,1.7801307583173158,26.995333547484236,2.0932706545739013
moving_goal,6,prefix_conditioned,0.0,nan,0.01888888888888889,1.8617023692475256,27.622802717289105,2.695105600956831
moving_goal,6,prefix_conditioned,0.0,nan,0.015555555555555555,1.7812916538388686,26.9554629296588,2.7043550736104773
moving_goal,6,prefix_conditioned,0.0,nan,0.014444444444444444,1.7452730981473115,26.635904974827298,1.9901663510905507
moving_goal,6,prefix_conditioned,1.0,14.45999999999978,0.023333333333333334,1.8761198323128168,27.58955844016678,1.904866897384231
