method,split,condition,alias,composition,trial,success,action_rmse,chunk_rmse,final_error,sequence_correct,swapped_success,swapped_action_rmse,prompt_swap_output_shift,prompt_swap_error_increase,prompt_swap_success_drop
ifp_future_chunk,unseen,prompt_corrupt_hard,2,2-5-3,0,0.0,0.3146432936191559,1.1134746074676514,1.634429931640625,1.0,0.0,0.8754944205284119,0.7448053956031799,0.560851126909256,0.0
ifp_shuffled_prompt,unseen,prompt_corrupt_hard,2,2-5-3,0,0.0,0.8389250040054321,3.268810510635376,0.15557368099689484,0.0,0.0,0.8333386182785034,0.00750492699444294,-0.005586385726928711,0.0
direct_bc,unseen,clean,2,2-5-3,1,0.0,0.9496713876724243,3.7092812061309814,1.0652759075164795,0.0,0.0,0.9496713876724243,0.0,0.0,0.0
prompt_one_step_bc,unseen,clean,2,2-5-3,1,1.0,0.2555343210697174,0.9173597693443298,1.0762535333633423,1.0,0.0,0.9675671458244324,0.8251050114631653,0.712032824754715,1.0
ifp_future_chunk,unseen,clean,2,2-5-3,1,0.0,0.44201523065567017,1.6269030570983887,0.8962122201919556,1.0,0.0,0.9688099026679993,0.7075511813163757,0.5267946720123291,0.0
ifp_shuffled_prompt,unseen,clean,2,2-5-3,1,0.0,0.9448697566986084,3.681074619293213,0.6256662011146545,0.0,0.0,0.9409443140029907,0.006806802004575729,-0.003925442695617676,0.0
direct_bc,unseen,distractor_mild,2,2-5-3,1,0.0,0.8049830794334412,3.141047716140747,0.42812052369117737,0.0,0.0,0.8049830794334412,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_mild,2,2-5-3,1,1.0,0.1363033801317215,0.4132233262062073,0.8400967717170715,1.0,0.0,0.7879778742790222,0.7523408532142639,0.6516744941473007,1.0
ifp_future_chunk,unseen,distractor_mild,2,2-5-3,1,0.0,0.23415927588939667,0.7749892473220825,1.1402841806411743,1.0,0.0,0.7972425818443298,0.6561813950538635,0.5630833059549332,0.0
ifp_shuffled_prompt,unseen,distractor_mild,2,2-5-3,1,0.0,0.8033187389373779,3.125342607498169,0.6081274747848511,0.0,0.0,0.795587420463562,0.008717462420463562,-0.007731318473815918,0.0
direct_bc,unseen,distractor_hard,2,2-5-3,1,0.0,0.841480016708374,3.2824878692626953,0.4537884294986725,0.0,0.0,0.841480016708374,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_hard,2,2-5-3,1,1.0,0.2126467376947403,0.7160919308662415,0.9788548350334167,1.0,0.0,0.8734354972839355,0.7630104422569275,0.6607887595891953,1.0
ifp_future_chunk,unseen,distractor_hard,2,2-5-3,1,1.0,0.34159737825393677,1.210062026977539,1.065675139427185,1.0,0.0,0.8803978562355042,0.7575474977493286,0.5388004779815674,1.0
ifp_shuffled_prompt,unseen,distractor_hard,2,2-5-3,1,0.0,0.8393375873565674,3.264341115951538,0.3259736895561218,0.0,0.0,0.8330233693122864,0.009410787373781204,-0.006314218044281006,0.0
direct_bc,unseen,prompt_corrupt_mild,2,2-5-3,1,0.0,0.8356239795684814,3.2657485008239746,0.5520510077476501,0.0,0.0,0.8356239795684814,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_mild,2,2-5-3,1,0.0,0.20986513793468475,0.7288475632667542,1.3587265014648438,1.0,0.0,0.8651230931282043,0.7970898747444153,0.6552579551935196,0.0
ifp_future_chunk,unseen,prompt_corrupt_mild,2,2-5-3,1,1.0,0.30219534039497375,1.1097280979156494,0.71467524766922,1.0,0.0,0.8778553009033203,0.7684597969055176,0.5756599605083466,1.0
ifp_shuffled_prompt,unseen,prompt_corrupt_mild,2,2-5-3,1,0.0,0.8309010863304138,3.237842559814453,0.23070821166038513,0.0,0.0,0.8241464495658875,0.008379317820072174,-0.006754636764526367,0.0
direct_bc,unseen,prompt_corrupt_hard,2,2-5-3,1,0.0,0.8015255928039551,3.129875898361206,0.5297117829322815,0.0,0.0,0.8015255928039551,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_hard,2,2-5-3,1,0.0,0.35380133986473083,1.3193769454956055,3.0006935596466064,0.0,0.0,0.8193904161453247,0.6267772912979126,0.46558907628059387,0.0
ifp_future_chunk,unseen,prompt_corrupt_hard,2,2-5-3,1,0.0,0.41321441531181335,1.5602635145187378,3.209806203842163,0.0,0.0,0.8222081661224365,0.6556268930435181,0.40899375081062317,0.0
ifp_shuffled_prompt,unseen,prompt_corrupt_hard,2,2-5-3,1,0.0,0.7948423027992249,3.094642162322998,0.6223363876342773,0.0,0.0,0.7922477126121521,0.0043925023637712,-0.002594590187072754,0.0
direct_bc,unseen,clean,3,3-0-4,0,0.0,0.9058156609535217,3.5208451747894287,0.691653311252594,0.0,0.0,0.9058156609535217,0.0,0.0,0.0
prompt_one_step_bc,unseen,clean,3,3-0-4,0,1.0,0.3217942416667938,1.1732062101364136,0.3480112552642822,1.0,0.0,0.941612720489502,0.6724816560745239,0.6198184788227081,1.0
ifp_future_chunk,unseen,clean,3,3-0-4,0,0.0,0.4624254107475281,1.7017865180969238,0.6117282509803772,0.0,0.0,0.9160363674163818,0.609269917011261,0.45361095666885376,0.0
ifp_shuffled_prompt,unseen,clean,3,3-0-4,0,0.0,0.9002939462661743,3.500098705291748,0.8417395949363708,0.0,0.0,0.9024645090103149,0.00748829822987318,0.002170562744140625,0.0
direct_bc,unseen,distractor_mild,3,3-0-4,0,0.0,0.8340372443199158,3.236844778060913,0.12362395226955414,0.0,0.0,0.8340372443199158,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_mild,3,3-0-4,0,1.0,0.3044779598712921,1.1178171634674072,0.5389341711997986,1.0,0.0,0.8540769219398499,0.6068594455718994,0.5495989620685577,1.0
ifp_future_chunk,unseen,distractor_mild,3,3-0-4,0,0.0,0.40776851773262024,1.504331111907959,0.9932220578193665,0.0,0.0,0.8540521860122681,0.5415419340133667,0.4462836682796478,0.0
ifp_shuffled_prompt,unseen,distractor_mild,3,3-0-4,0,0.0,0.8314380049705505,3.227491855621338,0.6947948932647705,0.0,0.0,0.8305562734603882,0.005931437481194735,-0.0008817315101623535,0.0
direct_bc,unseen,distractor_hard,3,3-0-4,0,0.0,0.8924044966697693,3.466758966445923,0.32701683044433594,0.0,0.0,0.8924044966697693,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_hard,3,3-0-4,0,1.0,0.294904887676239,1.0671279430389404,0.33814191818237305,1.0,0.0,0.8856412172317505,0.6283462047576904,0.5907363295555115,1.0
ifp_future_chunk,unseen,distractor_hard,3,3-0-4,0,0.0,0.4587154686450958,1.6815134286880493,1.0564101934432983,0.0,0.0,0.903830885887146,0.5450424551963806,0.44511541724205017,0.0
ifp_shuffled_prompt,unseen,distractor_hard,3,3-0-4,0,0.0,0.8906763195991516,3.4616105556488037,0.7598971128463745,0.0,0.0,0.8921512961387634,0.0063043320551514626,0.0014749765396118164,0.0
direct_bc,unseen,prompt_corrupt_mild,3,3-0-4,0,0.0,0.821764349937439,3.195500373840332,0.334897518157959,0.0,0.0,0.821764349937439,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_mild,3,3-0-4,0,0.0,0.32532382011413574,1.1565570831298828,1.0603588819503784,0.0,0.0,0.8140086531639099,0.5901513695716858,0.48868483304977417,0.0
ifp_future_chunk,unseen,prompt_corrupt_mild,3,3-0-4,0,0.0,0.42712435126304626,1.5791722536087036,1.9525301456451416,0.0,0.0,0.809644341468811,0.5296039581298828,0.38251999020576477,0.0
ifp_shuffled_prompt,unseen,prompt_corrupt_mild,3,3-0-4,0,0.0,0.8199337124824524,3.1892926692962646,0.9190345406532288,0.0,0.0,0.818411648273468,0.0033203877974301577,-0.001522064208984375,0.0
direct_bc,unseen,prompt_corrupt_hard,3,3-0-4,0,0.0,0.9005812406539917,3.4997198581695557,0.6582865715026855,0.0,0.0,0.9005812406539917,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_hard,3,3-0-4,0,0.0,0.41554561257362366,1.54854154586792,1.1836261749267578,1.0,0.0,0.89070725440979,0.6620733141899109,0.4751616418361664,0.0
ifp_future_chunk,unseen,prompt_corrupt_hard,3,3-0-4,0,0.0,0.4382694959640503,1.6637532711029053,0.8685175180435181,0.0,0.0,0.8900806307792664,0.653562605381012,0.45181113481521606,0.0
ifp_shuffled_prompt,unseen,prompt_corrupt_hard,3,3-0-4,0,0.0,0.8955433368682861,3.481029748916626,0.9652062058448792,0.0,0.0,0.8986199498176575,0.012045452371239662,0.003076612949371338,0.0
direct_bc,unseen,clean,3,3-0-4,1,0.0,0.8415628671646118,3.2688958644866943,0.2696927785873413,0.0,0.0,0.8415628671646118,0.0,0.0,0.0
prompt_one_step_bc,unseen,clean,3,3-0-4,1,1.0,0.27717503905296326,1.0312048196792603,0.9377639293670654,1.0,0.0,0.8241920471191406,0.6017423272132874,0.5470170080661774,1.0
ifp_future_chunk,unseen,clean,3,3-0-4,1,0.0,0.3835872709751129,1.3813331127166748,1.0483883619308472,0.0,0.0,0.8334730267524719,0.5818977952003479,0.449885755777359,0.0
ifp_shuffled_prompt,unseen,clean,3,3-0-4,1,0.0,0.8402119874954224,3.2644102573394775,0.8540927767753601,0.0,0.0,0.8388795256614685,0.00699035357683897,-0.0013324618339538574,0.0
direct_bc,unseen,distractor_mild,3,3-0-4,1,0.0,0.8576351404190063,3.3341622352600098,0.2601701021194458,0.0,0.0,0.8576351404190063,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_mild,3,3-0-4,1,0.0,0.31803011894226074,1.157071828842163,0.459185391664505,0.0,0.0,0.8664396405220032,0.6024256944656372,0.5484095215797424,0.0
ifp_future_chunk,unseen,distractor_mild,3,3-0-4,1,0.0,0.424525648355484,1.5282105207443237,0.9910381436347961,0.0,0.0,0.8669044375419617,0.5868794322013855,0.44237878918647766,0.0
ifp_shuffled_prompt,unseen,distractor_mild,3,3-0-4,1,0.0,0.8572324514389038,3.3334898948669434,0.7142147421836853,0.0,0.0,0.8549248576164246,0.0082590002566576,-0.002307593822479248,0.0
direct_bc,unseen,distractor_hard,3,3-0-4,1,0.0,0.8723556399345398,3.394404411315918,0.13564062118530273,0.0,0.0,0.8723556399345398,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_hard,3,3-0-4,1,0.0,0.35735249519348145,1.3634216785430908,0.9398834705352783,0.0,0.0,0.8585323095321655,0.5566771030426025,0.5011798143386841,0.0
ifp_future_chunk,unseen,distractor_hard,3,3-0-4,1,0.0,0.4446738362312317,1.652051329612732,1.231171727180481,0.0,0.0,0.8620133996009827,0.5609030723571777,0.417339563369751,0.0
ifp_shuffled_prompt,unseen,distractor_hard,3,3-0-4,1,0.0,0.8695477247238159,3.3844969272613525,0.5810086131095886,0.0,0.0,0.8704472184181213,0.005151106510311365,0.0008994936943054199,0.0
direct_bc,unseen,prompt_corrupt_mild,3,3-0-4,1,0.0,0.8624697327613831,3.3575820922851562,0.2500409781932831,0.0,0.0,0.8624697327613831,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_mild,3,3-0-4,1,1.0,0.31480658054351807,1.1599388122558594,0.7461913824081421,1.0,0.0,0.8488883972167969,0.6478322148323059,0.5340818166732788,1.0
ifp_future_chunk,unseen,prompt_corrupt_mild,3,3-0-4,1,0.0,0.44045665860176086,1.642902135848999,0.5799853205680847,0.0,0.0,0.8674979209899902,0.6151766180992126,0.42704126238822937,0.0
ifp_shuffled_prompt,unseen,prompt_corrupt_mild,3,3-0-4,1,0.0,0.8574036955833435,3.338188648223877,0.6998543739318848,0.0,0.0,0.8596963286399841,0.00498039647936821,0.002292633056640625,0.0
direct_bc,unseen,prompt_corrupt_hard,3,3-0-4,1,0.0,0.8500726819038391,3.2951550483703613,0.30486854910850525,0.0,0.0,0.8500726819038391,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_hard,3,3-0-4,1,0.0,0.4491293132305145,1.6659518480300903,1.2251864671707153,0.0,0.0,0.871071457862854,0.5545863509178162,0.4219421446323395,0.0
ifp_future_chunk,unseen,prompt_corrupt_hard,3,3-0-4,1,0.0,0.44813406467437744,1.6883212327957153,1.0969833135604858,0.0,0.0,0.8604292273521423,0.5275731682777405,0.4122951626777649,0.0
ifp_shuffled_prompt,unseen,prompt_corrupt_hard,3,3-0-4,1,0.0,0.8450935482978821,3.276799440383911,0.8209666609764099,0.0,0.0,0.8479134440422058,0.010016480460762978,0.0028198957443237305,0.0
direct_bc,unseen,clean,4,4-1-5,0,0.0,0.8871371746063232,3.4533042907714844,0.7821775078773499,0.0,0.0,0.8871371746063232,0.0,0.0,0.0
prompt_one_step_bc,unseen,clean,4,4-1-5,0,1.0,0.3053075671195984,1.1649707555770874,0.6506547331809998,1.0,0.0,0.8924696445465088,0.6492258906364441,0.5871620774269104,1.0
ifp_future_chunk,unseen,clean,4,4-1-5,0,0.0,0.4260241389274597,1.5136871337890625,0.6747023463249207,1.0,0.0,0.9064620137214661,0.6435174345970154,0.48043787479400635,0.0
ifp_shuffled_prompt,unseen,clean,4,4-1-5,0,0.0,0.8939257860183716,3.476020336151123,0.3997150957584381,0.0,0.0,0.8993297815322876,0.00813376996666193,0.005403995513916016,0.0
direct_bc,unseen,distractor_mild,4,4-1-5,0,0.0,0.8180466294288635,3.1842665672302246,0.4275456666946411,0.0,0.0,0.8180466294288635,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_mild,4,4-1-5,0,0.0,0.26731836795806885,0.9942083358764648,0.4400537312030792,0.0,0.0,0.8291369080543518,0.622695803642273,0.561818540096283,0.0
ifp_future_chunk,unseen,distractor_mild,4,4-1-5,0,0.0,0.37547406554222107,1.304116129875183,0.7462729811668396,0.0,0.0,0.853280782699585,0.605283796787262,0.4778067171573639,0.0
ifp_shuffled_prompt,unseen,distractor_mild,4,4-1-5,0,0.0,0.8265756964683533,3.21409273147583,0.5027291178703308,0.0,0.0,0.8321634531021118,0.008414450101554394,0.005587756633758545,0.0
direct_bc,unseen,distractor_hard,4,4-1-5,0,0.0,0.824799656867981,3.2146196365356445,0.3370029926300049,0.0,0.0,0.824799656867981,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_hard,4,4-1-5,0,1.0,0.27064013481140137,0.9893245697021484,0.19635798037052155,1.0,0.0,0.8607767224311829,0.6448625326156616,0.5901365876197815,1.0
ifp_future_chunk,unseen,distractor_hard,4,4-1-5,0,0.0,0.4133010506629944,1.4612855911254883,1.9351105690002441,0.0,0.0,0.8681625127792358,0.5862917900085449,0.45486146211624146,0.0
ifp_shuffled_prompt,unseen,distractor_hard,4,4-1-5,0,0.0,0.8309537172317505,3.2352261543273926,0.5533407330513,0.0,0.0,0.837060272693634,0.011899163946509361,0.006106555461883545,0.0
direct_bc,unseen,prompt_corrupt_mild,4,4-1-5,0,0.0,0.8326645493507385,3.239191770553589,0.7502967119216919,0.0,0.0,0.8326645493507385,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_mild,4,4-1-5,0,0.0,0.372229665517807,1.4438767433166504,1.0993009805679321,0.0,0.0,0.8668867945671082,0.5544562935829163,0.49465712904930115,0.0
ifp_future_chunk,unseen,prompt_corrupt_mild,4,4-1-5,0,0.0,0.529276967048645,1.947015404701233,0.1852465122938156,0.0,0.0,0.8611449599266052,0.4200027883052826,0.3318679928779602,0.0
ifp_shuffled_prompt,unseen,prompt_corrupt_mild,4,4-1-5,0,0.0,0.8431901335716248,3.2766530513763428,0.13152891397476196,0.0,0.0,0.8388075828552246,0.007636799942702055,-0.0043825507164001465,0.0
direct_bc,unseen,prompt_corrupt_hard,4,4-1-5,0,0.0,0.8642528653144836,3.369741678237915,1.0340756177902222,0.0,0.0,0.8642528653144836,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_hard,4,4-1-5,0,0.0,0.5033020377159119,1.8697504997253418,1.8666713237762451,0.0,0.0,0.883563756942749,0.4826210141181946,0.38026171922683716,0.0
ifp_future_chunk,unseen,prompt_corrupt_hard,4,4-1-5,0,0.0,0.5994312167167664,2.217445135116577,1.045382022857666,0.0,0.0,0.888042151927948,0.40099433064460754,0.28861093521118164,0.0
ifp_shuffled_prompt,unseen,prompt_corrupt_hard,4,4-1-5,0,0.0,0.8712285161018372,3.3940439224243164,0.3562892973423004,0.0,0.0,0.8704921007156372,0.014333739876747131,-0.0007364153861999512,0.0
direct_bc,unseen,clean,4,4-1-5,1,0.0,0.8326321840286255,3.2435224056243896,0.7857828736305237,0.0,0.0,0.8326321840286255,0.0,0.0,0.0
prompt_one_step_bc,unseen,clean,4,4-1-5,1,1.0,0.2799290120601654,1.0738162994384766,0.6745510101318359,1.0,0.0,0.850309431552887,0.6312668919563293,0.5703804194927216,1.0
ifp_future_chunk,unseen,clean,4,4-1-5,1,0.0,0.4160396456718445,1.507553219795227,1.2190840244293213,0.0,0.0,0.8549246788024902,0.5670865178108215,0.43888503313064575,0.0
ifp_shuffled_prompt,unseen,clean,4,4-1-5,1,0.0,0.8381001353263855,3.2619361877441406,0.06071607396006584,0.0,0.0,0.8426341414451599,0.010846768505871296,0.004534006118774414,0.0
direct_bc,unseen,distractor_mild,4,4-1-5,1,0.0,0.8139437437057495,3.1713411808013916,0.6629301905632019,0.0,0.0,0.8139437437057495,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_mild,4,4-1-5,1,0.0,0.2583172023296356,0.9926481246948242,0.6274120807647705,0.0,0.0,0.863869845867157,0.6753574013710022,0.6055526435375214,0.0
ifp_future_chunk,unseen,distractor_mild,4,4-1-5,1,1.0,0.3655645251274109,1.275368332862854,0.8999452590942383,1.0,0.0,0.8659900426864624,0.6349068880081177,0.5004255175590515,1.0
ifp_shuffled_prompt,unseen,distractor_mild,4,4-1-5,1,0.0,0.8219860196113586,3.2007157802581787,0.14749197661876678,0.0,0.0,0.8200873732566833,0.004983842838555574,-0.001898646354675293,0.0
direct_bc,unseen,distractor_hard,4,4-1-5,1,0.0,0.8017926812171936,3.1204447746276855,0.4676710367202759,0.0,0.0,0.8017926812171936,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_hard,4,4-1-5,1,0.0,0.29679593443870544,1.120131254196167,0.30013158917427063,0.0,0.0,0.8163102865219116,0.5732311010360718,0.5195143520832062,0.0
ifp_future_chunk,unseen,distractor_hard,4,4-1-5,1,0.0,0.4162633419036865,1.493793249130249,1.014984130859375,0.0,0.0,0.820193886756897,0.531594455242157,0.40393054485321045,0.0
ifp_shuffled_prompt,unseen,distractor_hard,4,4-1-5,1,0.0,0.8035924434661865,3.124446153640747,0.4305730164051056,0.0,0.0,0.8132304549217224,0.013853211887180805,0.009638011455535889,0.0
direct_bc,unseen,prompt_corrupt_mild,4,4-1-5,1,0.0,0.7722147703170776,3.0042612552642822,0.31525132060050964,0.0,0.0,0.7722147703170776,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_mild,4,4-1-5,1,1.0,0.22529549896717072,0.8228986263275146,0.2833722233772278,1.0,0.0,0.7805060148239136,0.6514025330543518,0.5552105158567429,1.0
ifp_future_chunk,unseen,prompt_corrupt_mild,4,4-1-5,1,1.0,0.3267376124858856,1.1014602184295654,0.980639636516571,1.0,0.0,0.7813603281974792,0.6529454588890076,0.45462271571159363,1.0
ifp_shuffled_prompt,unseen,prompt_corrupt_mild,4,4-1-5,1,0.0,0.7819933295249939,3.0395164489746094,0.8745837807655334,0.0,0.0,0.7806580662727356,0.0050764926709234715,-0.0013352632522583008,0.0
direct_bc,unseen,prompt_corrupt_hard,4,4-1-5,1,0.0,0.818972110748291,3.189581871032715,0.4109131991863251,0.0,0.0,0.818972110748291,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_hard,4,4-1-5,1,0.0,0.40154996514320374,1.4772838354110718,0.920314610004425,0.0,0.0,0.8254579901695251,0.5195455551147461,0.4239080250263214,0.0
ifp_future_chunk,unseen,prompt_corrupt_hard,4,4-1-5,1,0.0,0.4604049324989319,1.7185072898864746,1.403185486793518,0.0,0.0,0.8403313159942627,0.4988022446632385,0.3799263834953308,0.0
ifp_shuffled_prompt,unseen,prompt_corrupt_hard,4,4-1-5,1,0.0,0.8273912668228149,3.2191431522369385,0.4692137837409973,0.0,0.0,0.828708291053772,0.013188601471483707,0.0013170242309570312,0.0
direct_bc,unseen,clean,5,5-2-0,0,0.0,0.8492990732192993,3.301199197769165,0.12337349355220795,0.0,0.0,0.8492990732192993,0.0,0.0,0.0
prompt_one_step_bc,unseen,clean,5,5-2-0,0,1.0,0.2538585662841797,0.8645792603492737,0.7335257530212402,1.0,0.0,0.8499699234962463,0.6635770201683044,0.5961113572120667,1.0
ifp_future_chunk,unseen,clean,5,5-2-0,0,1.0,0.3785264492034912,1.3018784523010254,0.9570974707603455,1.0,0.0,0.8493885397911072,0.6046320796012878,0.47086209058761597,1.0
ifp_shuffled_prompt,unseen,clean,5,5-2-0,0,0.0,0.8257755637168884,3.2071619033813477,0.47751519083976746,0.0,0.0,0.8325968980789185,0.017721563577651978,0.006821334362030029,0.0
direct_bc,unseen,distractor_mild,5,5-2-0,0,0.0,0.8525055050849915,3.3074681758880615,0.15423090755939484,0.0,0.0,0.8525055050849915,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_mild,5,5-2-0,0,1.0,0.2788504362106323,0.9632787704467773,0.5640023350715637,1.0,0.0,0.8473318219184875,0.6452787518501282,0.5684813857078552,1.0
ifp_future_chunk,unseen,distractor_mild,5,5-2-0,0,0.0,0.38934123516082764,1.3809518814086914,1.055023193359375,0.0,0.0,0.8263383507728577,0.5614409446716309,0.43699711561203003,0.0
ifp_shuffled_prompt,unseen,distractor_mild,5,5-2-0,0,0.0,0.8315258026123047,3.223318576812744,0.4889869689941406,0.0,0.0,0.8373385667800903,0.018191169947385788,0.0058127641677856445,0.0
direct_bc,unseen,distractor_hard,5,5-2-0,0,0.0,0.9073655605316162,3.529219388961792,0.23414285480976105,0.0,0.0,0.9073655605316162,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_hard,5,5-2-0,0,1.0,0.337421178817749,1.1862752437591553,0.33217281103134155,1.0,0.0,0.9226096272468567,0.6682043075561523,0.5851884484291077,1.0
ifp_future_chunk,unseen,distractor_hard,5,5-2-0,0,0.0,0.45755940675735474,1.6438688039779663,0.8131323456764221,0.0,0.0,0.9113040566444397,0.5781652927398682,0.45374464988708496,0.0
ifp_shuffled_prompt,unseen,distractor_hard,5,5-2-0,0,0.0,0.8847259879112244,3.4390876293182373,0.5570541024208069,0.0,0.0,0.8933066725730896,0.02168183960020542,0.008580684661865234,0.0
direct_bc,unseen,prompt_corrupt_mild,5,5-2-0,0,0.0,0.8735547065734863,3.4027786254882812,0.2138422131538391,0.0,0.0,0.8735547065734863,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_mild,5,5-2-0,0,1.0,0.3649977743625641,1.3621248006820679,0.5035721063613892,1.0,0.0,0.8612741827964783,0.5908070206642151,0.4962764084339142,1.0
ifp_future_chunk,unseen,prompt_corrupt_mild,5,5-2-0,0,0.0,0.44915682077407837,1.636380672454834,1.5886346101760864,0.0,0.0,0.8706014156341553,0.5522612929344177,0.4214445948600769,0.0
ifp_shuffled_prompt,unseen,prompt_corrupt_mild,5,5-2-0,0,0.0,0.8542149662971497,3.3250346183776855,0.3235161006450653,0.0,0.0,0.8547877669334412,0.00980121549218893,0.0005728006362915039,0.0
direct_bc,unseen,prompt_corrupt_hard,5,5-2-0,0,0.0,0.834050714969635,3.2408745288848877,0.033711593598127365,0.0,0.0,0.834050714969635,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_hard,5,5-2-0,0,1.0,0.3642914593219757,1.1870476007461548,0.9406461119651794,1.0,0.0,0.8154231309890747,0.6544317603111267,0.451131671667099,1.0
ifp_future_chunk,unseen,prompt_corrupt_hard,5,5-2-0,0,0.0,0.3782418370246887,1.23911714553833,0.4946689009666443,0.0,0.0,0.8127855062484741,0.787122905254364,0.4345436692237854,0.0
ifp_shuffled_prompt,unseen,prompt_corrupt_hard,5,5-2-0,0,0.0,0.8164927363395691,3.1703968048095703,0.3780885636806488,0.0,0.0,0.8171364665031433,0.011176268570125103,0.0006437301635742188,0.0
direct_bc,unseen,clean,5,5-2-0,1,0.0,0.8848627805709839,3.4418962001800537,0.2404485046863556,0.0,0.0,0.8848627805709839,0.0,0.0,0.0
prompt_one_step_bc,unseen,clean,5,5-2-0,1,1.0,0.2934035062789917,0.999401867389679,0.6125935316085815,1.0,0.0,0.8850825428962708,0.6745718121528625,0.591679036617279,1.0
ifp_future_chunk,unseen,clean,5,5-2-0,1,0.0,0.43348342180252075,1.5103806257247925,1.2187296152114868,0.0,0.0,0.8797798156738281,0.5908133387565613,0.4462963938713074,0.0
ifp_shuffled_prompt,unseen,clean,5,5-2-0,1,0.0,0.8637435436248779,3.3570826053619385,0.3729013204574585,0.0,0.0,0.8701271414756775,0.018079271540045738,0.0063835978507995605,0.0
direct_bc,unseen,distractor_mild,5,5-2-0,1,0.0,0.8235602974891663,3.2014291286468506,0.29444408416748047,0.0,0.0,0.8235602974891663,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_mild,5,5-2-0,1,1.0,0.2986263632774353,1.0612095594406128,1.0185489654541016,1.0,0.0,0.8211925029754639,0.5940297842025757,0.5225661396980286,1.0
ifp_future_chunk,unseen,distractor_mild,5,5-2-0,1,0.0,0.4200213849544525,1.4828706979751587,1.7317293882369995,0.0,0.0,0.8316786289215088,0.534111499786377,0.4116572439670563,0.0
ifp_shuffled_prompt,unseen,distractor_mild,5,5-2-0,1,0.0,0.8095687627792358,3.145031213760376,0.6948132514953613,0.0,0.0,0.8122282028198242,0.007469253148883581,0.002659440040588379,0.0
direct_bc,unseen,distractor_hard,5,5-2-0,1,0.0,0.8639678359031677,3.3600246906280518,0.13021895289421082,0.0,0.0,0.8639678359031677,0.0,0.0,0.0
prompt_one_step_bc,unseen,distractor_hard,5,5-2-0,1,1.0,0.26987823843955994,0.9229222536087036,0.7159927487373352,1.0,0.0,0.8300246000289917,0.6236979365348816,0.5601463615894318,1.0
ifp_future_chunk,unseen,distractor_hard,5,5-2-0,1,0.0,0.34767377376556396,1.2303422689437866,1.1077638864517212,0.0,0.0,0.8487603664398193,0.6055896878242493,0.5010865926742554,0.0
ifp_shuffled_prompt,unseen,distractor_hard,5,5-2-0,1,0.0,0.8451551795005798,3.2851626873016357,0.573335587978363,0.0,0.0,0.8479678630828857,0.010246381163597107,0.002812683582305908,0.0
direct_bc,unseen,prompt_corrupt_mild,5,5-2-0,1,0.0,0.8827534317970276,3.4282889366149902,0.21838824450969696,0.0,0.0,0.8827534317970276,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_mild,5,5-2-0,1,1.0,0.2997402548789978,1.0442525148391724,0.9674714207649231,1.0,0.0,0.8940274119377136,0.6991885304450989,0.5942871570587158,1.0
ifp_future_chunk,unseen,prompt_corrupt_mild,5,5-2-0,1,0.0,0.42188021540641785,1.5374958515167236,1.4439785480499268,0.0,0.0,0.8924803137779236,0.6323938369750977,0.47060009837150574,0.0
ifp_shuffled_prompt,unseen,prompt_corrupt_mild,5,5-2-0,1,0.0,0.8605827689170837,3.339104175567627,0.2991413176059723,0.0,0.0,0.8640893697738647,0.00994644034653902,0.003506600856781006,0.0
direct_bc,unseen,prompt_corrupt_hard,5,5-2-0,1,0.0,0.879035472869873,3.4215145111083984,0.1981455236673355,0.0,0.0,0.879035472869873,0.0,0.0,0.0
prompt_one_step_bc,unseen,prompt_corrupt_hard,5,5-2-0,1,0.0,0.5147976875305176,1.8167136907577515,1.1180460453033447,0.0,0.0,0.8621358871459961,0.5742020010948181,0.3473381996154785,0.0
