method,split,condition,alias,composition,trial,success,action_rmse,chunk_rmse,final_error,sequence_correct,swapped_success,swapped_action_rmse,prompt_swap_output_shift,prompt_swap_error_increase,prompt_swap_success_drop
ifp_future_chunk,seen,distractor_hard,0,0-1-3,2,1.0,0.026979679241776466,0.08324729651212692,0.2974500358104706,1.0,1.0,0.022553542628884315,0.0354207381606102,-0.004426136612892151,0.0
ifp_shuffled_prompt,seen,distractor_hard,0,0-1-3,2,1.0,0.054428599774837494,0.20688198506832123,0.0461723692715168,1.0,1.0,0.05451953038573265,0.001635332009755075,9.093061089515686e-05,0.0
direct_bc,seen,prompt_corrupt_mild,0,0-1-3,2,1.0,0.05269703269004822,0.19739866256713867,0.5267931818962097,1.0,1.0,0.05269703269004822,0.0,0.0,0.0
prompt_one_step_bc,seen,prompt_corrupt_mild,0,0-1-3,2,1.0,0.14404942095279694,0.4992934465408325,0.7535396218299866,1.0,1.0,0.04448530450463295,0.18096958100795746,-0.09956411644816399,0.0
ifp_future_chunk,seen,prompt_corrupt_mild,0,0-1-3,2,1.0,0.1295393854379654,0.4684404134750366,0.9971122741699219,1.0,1.0,0.04723097011446953,0.16290584206581116,-0.08230841532349586,0.0
ifp_shuffled_prompt,seen,prompt_corrupt_mild,0,0-1-3,2,1.0,0.06332746893167496,0.23283599317073822,0.7324592471122742,1.0,1.0,0.06338248401880264,0.0007050022250041366,5.501508712768555e-05,0.0
direct_bc,seen,prompt_corrupt_hard,0,0-1-3,2,1.0,0.060938235372304916,0.22522862255573273,0.6322242021560669,1.0,1.0,0.060938235372304916,0.0,0.0,0.0
prompt_one_step_bc,seen,prompt_corrupt_hard,0,0-1-3,2,0.0,0.39497461915016174,1.4903414249420166,1.8223106861114502,1.0,1.0,0.022327270358800888,0.4032158851623535,-0.37264734879136086,-1.0
ifp_future_chunk,seen,prompt_corrupt_hard,0,0-1-3,2,0.0,0.38233840465545654,1.4572957754135132,1.8131405115127563,1.0,1.0,0.02457650564610958,0.38434094190597534,-0.35776189900934696,-1.0
ifp_shuffled_prompt,seen,prompt_corrupt_hard,0,0-1-3,2,1.0,0.07574591040611267,0.2798885405063629,0.8521051406860352,1.0,1.0,0.07606405764818192,0.0008729031542316079,0.0003181472420692444,0.0
direct_bc,seen,clean,0,0-1-3,3,1.0,0.02747086063027382,0.06765760481357574,0.16688135266304016,1.0,1.0,0.02747086063027382,0.0,0.0,0.0
prompt_one_step_bc,seen,clean,0,0-1-3,3,1.0,0.022820686921477318,0.05568644404411316,0.1060372069478035,1.0,1.0,0.07746323198080063,0.06769424676895142,0.05464254505932331,0.0
ifp_future_chunk,seen,clean,0,0-1-3,3,1.0,0.021382659673690796,0.054416343569755554,0.11997433006763458,1.0,1.0,0.08226163685321808,0.07018480449914932,0.06087897717952728,0.0
ifp_shuffled_prompt,seen,clean,0,0-1-3,3,1.0,0.0329347588121891,0.10263647139072418,0.3709436357021332,1.0,1.0,0.033532511442899704,0.0014196112751960754,0.0005977526307106018,0.0
direct_bc,seen,distractor_mild,0,0-1-3,3,1.0,0.10721724480390549,0.41933906078338623,1.0346297025680542,1.0,1.0,0.10721724480390549,0.0,0.0,0.0
prompt_one_step_bc,seen,distractor_mild,0,0-1-3,3,1.0,0.035115960985422134,0.10874452441930771,0.3013545870780945,1.0,1.0,0.04135410115122795,0.038629237562417984,0.006238140165805817,0.0
ifp_future_chunk,seen,distractor_mild,0,0-1-3,3,1.0,0.040777768939733505,0.1422073096036911,0.48868727684020996,1.0,1.0,0.051389481872320175,0.027707362547516823,0.01061171293258667,0.0
ifp_shuffled_prompt,seen,distractor_mild,0,0-1-3,3,0.0,0.1179809719324112,0.4569409191608429,1.25119948387146,1.0,0.0,0.11824218928813934,0.0005842861719429493,0.0002612173557281494,0.0
direct_bc,seen,distractor_hard,0,0-1-3,3,1.0,0.06258738040924072,0.24076709151268005,0.17232543230056763,1.0,1.0,0.06258738040924072,0.0,0.0,0.0
prompt_one_step_bc,seen,distractor_hard,0,0-1-3,3,1.0,0.04770347848534584,0.16191589832305908,0.42307907342910767,1.0,1.0,0.1419837474822998,0.1646803319454193,0.09428026899695396,0.0
